r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,shell_directions,mode_1,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1435.8479736072193,364.9382423049603,1070.909731302259,2889.331188277709,353.1954177733278,3242.5266060510367,2702762879709.177,8141484266935.388,8806320295531.727,17901925601172.656,0.45478259983395775,0.49192028230498697,0.10892598910806549,0.9970661968443784,0.30691171669971423,686940088935.8893,48,2889.331188277709,437.67683060052826,66.31342348914795,-38.482333250954156,-112.31250306539425
137.2142635848495,955.4835786402178,444.4121412698142,511.07143737040377,2587.887062178668,655.4684446969516,3243.35550687562,4182754747837.123,15511569955314.375,18380969085140.707,36000501081297.69,0.4308709459428235,0.5105753679270216,0.20209577497977568,0.9985863648840773,0.22755898932545884,1945472465929.9707,48,2587.887062178668,338.8817323981892,119.05057015720674,91.52954971997076,106.00659242158495
184.4519608845518,767.2333840790108,471.01792500971357,296.2154590692972,2408.3917939343205,669.226750779807,3077.6185447141274,6069245428013.808,25120972304768.89,30414930416811.37,56982892139339.58,0.44085112849907443,0.5337554707198453,0.21744954452825793,0.9989320756354108,0.19954822663868824,3726015378370.6577,48,2408.3917939343205,302.6224642843227,132.6881271559403,111.20960323603919,122.70655610350485
231.68965818425403,677.4571741706714,469.6573245659976,207.79984960467377,2316.754425496488,545.3395141910208,2862.0939396875087,8455431956917.879,37371148185998.414,44177602278547.695,79600131301643.6,0.46948601183057054,0.5549940880265296,0.19053864956318048,0.9992340737479678,0.19139635292121257,5861854744984.128,48,2316.754425496488,277.71768616220993,115.41681555053414,80.93323140058669,71.27178107769012
278.9273554839564,598.7138508079832,455.0909937562362,143.62285705174708,2221.3969117183183,464.8733603260331,2686.2702720443513,10830342200749.035,51013960276610.8,59423215491850.12,103071563828058.17,0.49493728805464926,0.5765238566766939,0.17305531954990042,0.9994254687993103,0.18225776089539306,8232298598416.289,48,2221.3969117183183,253.17846028689442,99.66201189083374,62.70746539632224,49.32542275198268
326.16505278365867,548.9034277905436,434.99518207716665,113.90824571337696,2170.6037868930503,392.91811843917753,2563.521905332228,13577238616701.045,67267567488554.32,76986477556847.06,126898871555280.16,0.5300879878923981,0.6066758247200797,0.15327277587208915,0.9994857257274623,0.1763587456858975,10759694848236.03,48,2170.6037868930503,234.54458394592572,83.42584052953745,45.087748482879626,29.85994548083474
373.4027500833609,502.9516759797791,413.1836864637965,89.76798951598262,2126.3119827287933,335.2043458983059,2461.516328627099,16305042648455.6,85237326241659.17,96104217469673.03,150759697878270.78,0.5653853612155889,0.6374662381405891,0.1361779899649355,0.9996567751651958,0.16966001157650415,13394880564448.432,48,2126.3119827287933,215.45088261279184,68.8436308432676,32.4027809317,18.507051510546457
420.64044738306325,462.61762030529707,391.49897344078636,71.11864686451067,2075.0653595367944,289.8663154791177,2364.931675015912,19032020056323.22,104399900153115.16,116324957236350.3,174444344902985.62,0.5984711067084202,0.6668313455563293,0.12256857927075944,0.9997233502698081,0.1636108063865758,16106209507622.771,48,2075.0653595367944,197.34278227887634,57.03140900350676,23.651733538290685,11.840390658443903
467.87814468276554,429.797873088025,370.79115578289475,59.00671730513029,2034.3515942529377,255.41866062145982,2289.770254874398,21876126964821.855,125421855209620.33,138422317517155.84,197816833708586.34,0.6340302433228984,0.6997499399928346,0.1115477240905422,0.9997691351568597,0.15803901680890844,18872765337483.113,48,2034.3515942529377,182.0237518647183,47.763721721788464,17.702655986643617,7.928531048309459
515.1158419824677,402.9118142557454,351.4110591976492,51.50075505809624,2001.6207495007623,229.30783777347474,2230.928587274237,24857672968267.914,148347807129504.56,162494970450994.06,220790271889057.03,0.6718946711748539,0.7359697918785332,0.10278582608224342,0.9998039265099024,0.15297502993032389,21680330230830.996,48,2001.6207495007623,169.16616839437745,40.634865912630524,13.766206747345345,5.7405967191214335
562.3535392821701,378.94825678975195,333.45930934228835,45.48894744746361,1967.972841363449,207.45325346934862,2175.426094832798,27863741621679.22,172567103591903.72,187820964111583.47,243310896975740.53,0.7092452731745493,0.7719381517479271,0.09536212421194358,0.999833346454743,0.14835267060563864,24518978172822.668,48,1967.972841363449,157.5032663447346,34.81419643182415,10.868195236410642,4.267595456379208
609.5912365818724,356.5217463847803,316.9135954464296,39.60815093835069,1931.286088581611,187.17694108150476,2118.463029663116,30803786900866.05,197668573468664.28,213840822887660.12,265347528583996.38,0.7449422066355965,0.8058896347322425,0.0883550661307836,0.9998565545983867,0.1440500765237357,27381608440746.24,48,1931.286088581611,146.27424747578124,29.60443192571749,8.338368013313366,2.9598936666926847
656.8289338815746,336.49811686731874,301.69435816891183,34.80375869840689,1895.9235064776115,168.66208191097658,2064.585588388588,33754201946596.38,223934716205396.28,240853247656795.9,286884474610753.44,0.7805745379189035,0.8395478632421187,0.08169294741741251,0.9998708831014107,0.14014426741172478,30263029067106.387,48,1895.9235064776115,135.89370967374848,24.931627910809254,6.0735885215685625,1.763155804850302
704.0666311812769,318.5720966228124,287.6988185532395,30.87327806957289,1862.2346547362558,153.66370129552516,2015.898356031781,36717737459143.34,251353745649409.75,269064598235000.8,307916690105893.06,0.8163043892260883,0.8738227153015611,0.07622591726202223,0.9998765263363596,0.13646439442424937,33159368943259.55,48,1862.2346547362558,126.98134438725066,21.28242312545296,4.444667263760903,0.955266519060637
751.3043284809793,302.2371404695881,274.818462560377,27.418677909211116,1829.3574625532117,143.98275222945736,1973.3402147826691,39666169980109.22,279754479283440.9,298651046115909.0,328446432666030.5,0.8517507010584574,0.9092838783229595,0.07296397810719865,0.9998795300140689,0.13281778348338497,36067691193263.8,48,1829.3574625532117,120.12340489797192,19.195166192989607,3.8514671977730797,0.8127139407227616
798.5420257806816,287.6331311040916,262.9477710804051,24.6853600236865,1799.3390867642318,139.19322606711552,1938.5323128313473,42645687326261.09,309423202814552.7,330060570888272.94,348480928281042.1,0.8879200487121343,0.9471409885079461,0.07180340773572927,0.9998898145635535,0.129205640078399,38985732921615.87,48,1799.3390867642318,115.20808354319166,18.496340906000277,4.192874318206581,1.295927299716998
845.7797230803839,275.12552667312474,251.98828769246407,23.137238980660655,1773.1198143151869,134.29017789611862,1907.4099922113055,45760006780543.58,340672571626548.3,363008265174852.8,368030729248240.25,0.9256633877351078,0.9863531393597307,0.07040446387744506,0.999911332273745,0.12605775452110443,41911726232239.55,48,1773.1198143151869,110.73736980760081,17.727737624171663,4.3030983589793,1.5219721053668571
893.017420380086,263.2056954622333,241.85020954449644,21.355485917736846,1742.3003212812635,125.87132392853758,1868.171645209801,48804042825081.305,371864299346637.6,395203571973963.7,387108552069224.06,0.9606202119764576,1.0209114984969179,0.06737674466438114,0.999935602815823,0.12349089503749867,44844272701378.97,48,1742.3003212812635,105.02036447617682,16.022446307991125,3.6512992188702964,1.1772139254993361
940.2551176797883,251.9140532641229,232.45268308858624,19.46137017553667,1706.9374621649622,116.0181294657685,1822.9555916307306,51782672740614.64,402655451955158.9,426503779399619.7,405728451907070.1,0.9924259688038464,1.0512050052070492,0.06364287204713753,0.999954729757995,0.12141199033103062,47782253749193.1,48,1706.9374621649622,98.4986012642737,13.940500205334802,2.811252250752096,0.7677757454078996
987.4928149794907,241.51699432048102,223.72344845985893,17.793545860622093,1670.1030189715575,106.60929911687265,1776.71231808843,54759092115324.38,433421162315613.75,457592663982053.4,423905235291585.56,1.022448241332718,1.0794692442694078,0.060003692230587956,0.999967564846992,0.11966776660884584,50724765588607.48,48,1670.1030189715575,91.99620645105891,12.011278125068657,2.120476323183077,0.481338217561998
1034.730512279193,231.91410938490776,215.59818348329665,16.3159259016111,1633.0249739852406,98.23427056463356,1731.2592445498742,57732762398204.36,464258450134386.3,488712916561248.6,441654042856286.7,1.051181252937053,1.1065514387700846,0.05674151394361183,0.9999759321904821,0.11813226219685749,53671071301087.68,48,1633.0249739852406,85.87725677326362,10.408054541670387,1.634432188007871,0.3145270616916757
