r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,shell_directions,time_memory_enabled,memory_factor_mean,mode_1,memory_factor_mode_1,memory_factor_mode_2,memory_factor_mode_3,memory_factor_mode_4,memory_factor_mode_5,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1391.1418416607132,364.9382423049603,1026.203599355753,675.9932022241625,51.60207252448167,727.5952747486441,2618610465148.991,3891063654825.603,3988196616461.4023,17901925601172.656,0.21735447579844266,0.22278031454896435,0.0709213958849694,0.9971666095130399,0.656590112518675,686940088935.8893,48,1,0.11558915108062032,675.9932022241625,0.2503287593736748,0.1290860314494694,0.08538153206108179,0.06322146376310867,0.04992796875576688,53.99778284693428,5.573713510702475,-2.4054188924309816,-5.564004940724105
137.2142635848495,925.4607954813242,444.4121412698142,481.04865421151015,777.4795557086317,82.88204061218947,860.3615963208211,4051326074850.549,7454844853911.745,7817671862801.244,36000501081297.69,0.20707614144250197,0.2171545291868878,0.09633396117007005,0.9985893700711471,0.518226672332966,1945472465929.9707,48,1,0.14938129821295815,777.4795557086317,0.3162339489476411,0.16820736637933154,0.11244782698998379,0.0837048630041024,0.06631248574373183,55.062008200548085,13.235415842707623,7.608783018807957,6.975833550125803
184.4519608845518,750.8840126193433,471.01792500971357,279.8660876096297,858.2691611263128,98.61218009357657,956.8813412198894,5939912750315.482,12729302120310.215,13509379650301.764,56982892139339.58,0.22338813707776373,0.2370778165711112,0.1030558083281882,0.9989310993911239,0.4396880466811665,3726015378370.6577,48,1,0.1776511155399511,858.2691611263128,0.36866975466838503,0.20136439994492727,0.13587474107209774,0.10161803033306926,0.08072865168127619,59.661032211557306,17.89495047746049,11.227209711671131,9.828987692887635
231.68965818425403,663.4217318044944,469.6573245659976,193.76440723849677,931.275883415602,96.99539373110109,1028.2712771467031,8280253757561.245,19903630356943.797,21114242603882.918,79600131301643.6,0.25004519504521,0.2652538665278175,0.09432860363487794,0.9992391008964775,0.3921643751520835,5861854744984.128,48,1,0.20218575184694468,931.275883415602,0.41213192160456436,0.23042806476409994,0.15680105314876835,0.11776909584352713,0.09379862387376348,62.88620903776571,17.994459780184467,9.477586512514863,6.637138400636044
278.9273554839564,593.9767446471366,455.0909937562362,138.88575089090037,987.7276157341656,95.42536498121449,1083.1529807153802,10744651046796.26,28611997969027.04,30338180444984.793,103071563828058.17,0.27759351761419837,0.29434093476639506,0.08809961905675573,0.9994228152686094,0.3541626718939388,8232298598416.289,48,1,0.22396162317632112,987.7276157341656,0.4490845538096394,0.25642338599904013,0.1758462790769204,0.1325956459383918,0.1058582510576137,64.48510841931494,17.47651604075796,8.276140900947778,5.187599620193803
326.16505278365867,542.5090486575858,434.99518207716665,107.51386658041919,1038.449983244699,91.01807294152432,1129.4680561862233,13419072340270.084,39105345189348.81,41356695849944.31,126898871555280.16,0.3081614888302107,0.3259027865502205,0.08058490228475973,0.9995617342518938,0.32447157744320027,10759694848236.03,48,1,0.24358857053772595,1038.449983244699,0.48106534604223494,0.2799939893783828,0.1933974754822524,0.14637002994609827,0.11711601183966136,64.95031418904979,16.025257823326456,6.563712135625809,3.4787887935222703
373.4027500833609,499.7970425768547,413.1836864637965,86.61335611305823,1081.761093680312,86.40630431249576,1168.1673979928075,16202773514796.342,51272068658385.02,54073249257229.11,150759697878270.78,0.3400913465599014,0.35867178044420034,0.07396739924514463,0.9996562937187199,0.29964490274514394,13394880564448.432,48,1,0.26148034986146823,1081.761093680312,0.5091137551948061,0.3015796353681226,0.20971818188196056,0.15927709716808502,0.12771307969436696,64.4927983347949,14.395503422603177,5.154016070973869,2.3639864841238154
420.64044738306325,462.7216493214717,391.49897344078636,71.22267588068539,1115.9915323275698,81.82595616922862,1197.8174884967984,19036299794567.88,64948025361632.25,68314333021753.08,174444344902985.62,0.3723137336309299,0.3916110497003785,0.06831254089628974,0.9997233356695816,0.2786574786363825,16106209507622.771,48,1,0.27793403920002824,1115.9915323275698,0.5339718338680874,0.32149866825956763,0.2249987452613098,0.17145000512246744,0.13775094348870898,63.34185418396014,12.809230884722833,4.046618641196938,1.62825245934871
467.87814468276554,430.5405750024663,370.79115578289475,59.74941921957157,1142.2607048379152,77.64982388413614,1219.9105287220514,21913929481759.87,80053445218366.14,84005715605096.33,197816833708586.34,0.4046846960269154,0.42466414020582927,0.06365206468500621,0.9997696164129437,0.26086236304176463,18872765337483.113,48,1,0.29317194326339424,1142.2607048379152,0.556190787629814,0.3399914496882631,0.23938270506254844,0.18298894524375053,0.14730582869259523,61.8575316771926,11.40909175682136,3.224592954984906,1.1586074951372798
515.1158419824677,402.87545267002844,351.4110591976492,51.46439347237924,1164.2044706641805,74.13656785750831,1238.3410385216887,24855429637657.15,96681107058961.47,101254967873134.56,220790271889057.03,0.43788662531083755,0.4586024873596482,0.05986764998599363,0.9998049226823809,0.24547368054868451,21680330230830.996,48,1,0.3073657478157437,1164.2044706641805,0.5761926460954512,0.3572453749138842,0.25298192526410557,0.19397185662060912,0.15643693618466847,60.33201429874102,10.253675359027918,2.6587709914367053,0.8921072083026723
562.3535392821701,378.05632826992036,333.45930934228835,44.59701892763197,1180.5311691836298,70.77275446434446,1251.3039236479742,27798158879507.164,114601607332159.1,119805467513374.12,243310896975740.53,0.47100893859096465,0.49239663739893824,0.056559204464106484,0.9998339342979308,0.2320274646597744,24518978172822.668,48,1,0.3206513928021562,1180.5311691836298,0.5943083480021898,0.3734102779412155,0.26588587679111353,0.20446098341444374,0.16519147786181843,58.62539499904317,9.229626604506741,2.215086686773865,0.7026461740206824
609.5912365818724,356.063579523981,316.9135954464296,39.14998407755137,1192.5782864051132,67.22554482177729,1259.8038312268905,30764200888264.54,133803995149160.55,139612340300566.0,265347528583996.38,0.5042594361560243,0.5261490131285371,0.05336191489139072,0.9998567234095571,0.22035445306649457,27381608440746.24,48,1,0.33313871321694355,1192.5782864051132,0.6108024756880963,0.388608425727181,0.27816763845281933,0.2145071052437192,0.1736079209729019,56.71463610927702,8.214126363132028,1.7840112596342297,0.5127710897340112
656.8289338815746,336.5252703491635,301.69435816891183,34.83091218025169,1201.1171049961897,63.573991054566235,1264.691096050756,33756925718480.38,154241253241592.8,160618374613279.6,286884474610753.44,0.5376423853220648,0.5598712681514312,0.050268394593026226,0.9998709233994556,0.21016851776614495,30263029067106.387,48,1,0.34491795096801137,1201.1171049961897,0.6258899791732904,0.4029412790925566,0.2898879435549666,0.22415238422035555,0.1817181687988877,54.6856879610926,7.21062303722038,1.3578685164390343,0.31981153981422183
