r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,mode_1,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1399.7209620118588,364.9382423049602,1034.7827197068984,2804.9042688842164,918.880109919968,3723.7843788041846,2634759339160.6187,7914560041203.376,9644210462170.682,17901925601172.656,0.44210663241081377,0.5387247538074308,0.24675975202813627,0.9974115839099253,0.2731959603635192,686940088935.8893,2804.9042688842164,522.2061879126428,188.98203446092148,115.70554321514234,91.98634433126142
137.2142635848495,916.8107114477016,444.4121412698142,472.3985701778874,2483.652384355255,767.4431729047757,3251.0955572600305,4013459196895.0786,14885973424113.076,18245556620436.484,36000501081297.69,0.4134935063958418,0.5068139629288404,0.23605678743923605,0.9990175522340815,0.21996912894395795,1945472465929.9707,2483.652384355255,395.5274636795767,171.00321519146323,114.44374131424911,86.46875271948659
184.4519608845518,745.8732641290135,471.01792500971357,274.8553391192999,2282.457854262766,578.4156741364567,2860.873528399223,5900274925636.663,23955793864306.72,28531385540310.613,56982892139339.58,0.4204032642942711,0.5007009028348923,0.20218149051143278,0.999483127942679,0.20679945309001732,3726015378370.657,2282.457854262766,318.6205480104688,131.79319341096175,77.84483742214401,50.157095292882104
231.68965818425403,651.667096879241,469.65732456599756,182.0097723132434,2147.1440912996095,426.5460449157967,2573.6901362154063,8133542615398.55,34932329989533.484,40256107191676.36,79600131301643.6,0.4388476428155364,0.5057291556357665,0.1657332554971166,0.9996811006259312,0.20204493635391302,5861854744984.128,2147.1440912996095,259.2008823826231,94.41508140851509,47.313142000579894,25.61693912407863
278.9273554839564,586.2462856660568,455.0909937562362,131.15529190982056,2059.5483164275092,324.9151962281603,2384.4635126556695,10604812096985.826,47860694879360.66,53738198392308.58,103071563828058.17,0.46434431672348414,0.5213678379999503,0.13626343808729102,0.9997735949446838,0.19734215910192604,8232298598416.289,2059.5483164275092,215.34188907417996,67.66019549439528,28.743273293613868,13.16983836597118
326.16505278365867,535.6260213405386,434.99518207716665,100.63083926337193,2008.886910219909,259.67512031592486,2268.562030535834,13248819251006.297,62939048083810.99,69362165326021.44,126898871555280.16,0.49597799659229636,0.5465940277948463,0.11446683706267871,0.9998185553347285,0.19100930873096547,10759694848236.03,2008.886910219909,184.3306272138669,50.02593693700706,18.181608290493756,7.13694787455715
373.4027500833609,494.2039516581615,413.1836864637965,81.02026519436498,1983.8025381906027,217.79675604831803,2201.5992942389207,16021452743196.707,80333764514104.69,87394453573635.48,150759697878270.78,0.5328596809670532,0.5796937431129714,0.09892661058633244,0.9998407139211727,0.1833234500367646,13394880564448.434,1983.8025381906027,162.85767235087522,38.60901259563511,12.171502402729649,4.158568699078046
420.64044738306325,459.09019911225386,391.49897344078636,67.5912256714675,1973.2301859262243,189.98060268334024,2163.2107886095646,18886902473363.895,100065298682109.17,107881072405115.16,174444344902985.62,0.5736230586194059,0.6184268825974923,0.0878234352767134,0.9998509354190456,0.1750715121039933,16106209507622.77,1973.2301859262243,147.84372446377714,30.980143994182566,8.568209693369614,2.5885245320109154
467.87814468276554,428.5761081431842,370.79115578289475,57.78495236028944,1968.793400015936,170.35519559311638,2139.1485956090523,21813940791441.156,122022846146891.86,130693693820325.62,197816833708586.34,0.6168476355589114,0.660680344387965,0.07963691533294971,0.9998532191125883,0.16690890091017252,18872765337483.113,1968.793400015936,137.13393342747466,25.49923450005167,6.118303188907317,1.60372447668272
515.1158419824677,401.5987082185791,351.4110591976492,50.18764902092987,1966.6157434017414,157.37961353002692,2123.995356931768,24776660798136.26,146107158624387.3,155816705047661.5,220790271889057.03,0.6617463594492217,0.705722692012248,0.0740960252179509,0.9998489976092806,0.15901158216994468,21680330230830.996,1966.6157434017414,130.3651654639905,21.72194074813811,4.388032318934529,0.9044749989637828
562.3535392821701,377.4799995322886,333.45930934228835,44.020690190000266,1966.5757820864228,153.19220911142813,2119.7679911978507,27755781919732.863,172356419314694.78,183620511592874.4,243310896975740.53,0.7083793675376557,0.7546744263212445,0.07226838491171922,0.9998416163199071,0.1511583955352075,24518978172822.664,1966.5757820864228,128.68473153027472,20.288947764457898,3.63675342368069,0.5817763930148159
609.5912365818724,355.7724478013699,316.9135954464296,38.85885235494027,1968.4724707222301,159.13346046188244,2127.6059311841127,30739046855910.746,200816768967443.06,214566037433032.75,265347528583996.38,0.7568066303051096,0.8086227091620014,0.07479461216453612,0.999838671457718,0.14326147429322114,27381608440746.242,1968.4724707222301,132.50307782988716,21.669430078452777,4.163662609922915,0.7972899436195707
656.8289338815746,336.1599748286024,301.69435816891183,34.465616659690546,1968.225076938762,170.57468691449665,2138.799763853259,33720282842478.582,231153383930357.3,248263769220743.97,286884474610753.44,0.8057368187804084,0.8653788935688825,0.0797525274676436,0.9998480598861472,0.1358244215348884,30263029067106.383,1968.225076938762,139.10578251813817,24.65407077729113,5.463433160056928,1.351400459010423
704.0666311812769,318.3969471188411,287.6988185532395,30.698128565601625,1958.9617199906515,178.5768017819754,2137.538521772627,36697550212453.84,262482052024273.72,283064319566328.44,307916690105893.06,0.8524450296409906,0.9192886539179872,0.08354319698242653,0.9998704853047649,0.12964385715824833,33159368943259.55,1958.9617199906515,143.63963058336276,26.80170792415624,6.396597863759996,1.738865410696405
751.3043284809793,302.2758347679087,274.818462560377,27.457372207531687,1936.1560232735087,177.5964678535785,2113.752491127087,39671248292496.836,293776001294906.56,317084095299507.8,328446432666030.5,0.8944411388800884,0.9654058128313542,0.08401951912491003,0.999898882166323,0.12511270316167894,36067691193263.8,1936.1560232735087,142.92217073177065,26.6351445790577,6.33276520860787,1.7063873341422702
798.5420257806816,287.6131922441857,262.9477710804051,24.66542116378059,1900.3140383422972,168.51087222957452,2068.824910571872,42642731107754.82,324391213939944.56,349375338475922.8,348480928281042.1,0.9308722159920622,1.0025665972576823,0.08145245707767225,0.9999254632040785,0.12205421050545484,38985732921615.87,1900.3140383422972,137.13138532099518,24.471236232324124,5.511988351443765,1.3962623248114507
845.7797230803839,274.2447361207902,251.9882876924641,22.256448428326088,1855.1822788533534,155.1107097121573,2010.2929885655108,45613510080893.62,354175040833853.75,379973690686494.2,368030729248240.25,0.9623518165380133,1.0324509897927525,0.0771582603105232,0.9999464747039378,0.12004386408565342,41911726232239.55,1855.1822788533534,128.25676209373987,21.380068167930798,4.442705367467148,1.0311740830194958
893.017420380086,262.0237655329071,241.85020954449644,20.17355598841066,1804.956438824627,140.63349506591098,1945.5899338905378,48584887389307.85,383262946627744.94,409339445860727.5,387108552069224.06,0.9900658215352695,1.0574280616449105,0.07228321478035733,0.9999616704788759,0.11869094923687916,44844272701378.97,1804.956438824627,118.24677992530954,18.208691153719588,3.4516783166444815,0.7263456702373672
940.2551176797883,250.8202687277346,232.45268308858624,18.367585639148352,1752.8619110059497,126.85726205077401,1879.7191730567238,51557837778203.25,411870704492084.44,437947090467495.9,405728451907070.1,1.0151388263656234,1.0794093645860587,0.06748734804065643,0.9999722402933421,0.11772617948703974,47782253749193.11,1752.8619110059497,108.33223479829418,15.368526164858253,2.6516658073606134,0.5048352802609704
987.4928149794907,240.51984581067896,223.72344845985893,16.79639735082002,1700.95600577325,114.47873378856205,1815.434739561812,54533008864932.266,440190369608068.06,466146106372725.06,423905235291585.56,1.0384169218983121,1.0996469672097442,0.06305857836354589,0.9999795252842496,0.11698694490720105,50724765588607.48,1700.95600577325,99.10555278346679,12.977032784364564,2.0432879092535003,0.3528603114771962
1034.730512279193,231.02234496822973,215.59818348329665,15.424161484933078,1650.400261844087,103.62755044001985,1754.0278122841069,57510766318190.97,468361863009505.94,494158934017083.6,441654042856286.7,1.0604722646270668,1.1188823967765238,0.05907976470742237,0.9999845841559007,0.11638111214681136,53671071301087.68,1650.400261844087,90.77146961838392,11.015045643965259,1.5906204056109812,0.25041477205968676
1081.968209578895,222.24034080315943,208.019737011893,14.220603791266422,1601.7781924863866,94.19502741990159,1695.9732199062883,60491248823339.375,496476735757560.9,522115532120932.7,458990054252693.56,1.0816720997710971,1.1375312542905034,0.055540397875566916,0.999988154023262,0.11585797606444,56620565043577.14,1601.7781924863866,83.34137078500089,9.417876281243206,1.254618510416929,0.18116184324056242
