r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,mode_1,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1514.459038478627,364.9382423049602,1149.520796173667,2572.711047572958,978.6245308532035,3551.335578426161,2850736113626.887,7693468803585.073,9535578904223.34,17901925601172.656,0.4297564951940766,0.5326566044715724,0.2755652089873463,0.9973234535031965,0.29895784432807604,686940088935.8893,2572.711047572958,570.400035213314,196.83636267951235,117.8078615506575,93.5802714097196
137.2142635848495,916.0955625600964,444.4121412698142,471.6834212902822,1965.6263341329286,774.4575628077098,2740.083896940638,4010328538794.917,12615115753734.625,16005405362314.156,36000501081297.69,0.350415004648038,0.4445884052049761,0.2826400913024627,0.9990000439231654,0.25056088540172283,1945472465929.9707,1965.6263341329286,397.4306687374557,173.16226099529982,115.94481120493641,87.91982187001783
184.4519608845518,704.0008740489953,471.01792500971357,232.98294903928175,1722.8241093043887,567.875661011733,2290.6997703161214,5569040887432.988,19197543720660.62,23689757994434.77,56982892139339.58,0.33690012914256967,0.41573456707859774,0.2479048840753867,0.9994643814391235,0.23508221944442298,3726015378370.657,1722.8241093043887,305.91245097954277,132.18596799829334,78.78129072621388,50.995951307682944
231.68965818425403,594.1929110465596,469.65732456599756,124.53558648056205,1681.5476774947997,408.6981175744329,2090.2457950692324,7416199754305.664,28403817143960.145,33504832021101.95,79600131301643.6,0.3568312850681649,0.42091428083373195,0.19552634361878773,0.9996331948901492,0.22134717015249644,5861854744984.128,1681.5476774947997,241.3679632961862,93.52880810521982,47.76516280798966,26.03618336503721
278.9273554839564,616.858864015199,455.0909937562362,161.7678702589628,1986.5749549931068,340.4824836897379,2327.057438682845,11158573628844.527,47094416003256.62,53253521570539.48,103071563828058.17,0.4569098813889982,0.5166655049434963,0.146314602308423,0.9996971268918973,0.2095368212234361,8232298598416.289,1986.5749549931068,228.7588665726177,69.15149106758663,29.174808316321556,13.397317733212008
326.16505278365867,616.1169168519954,434.99518207716665,181.12173477482872,2212.3077509863283,293.77753311087787,2506.085284097206,15239778023535.623,69961662981740.83,77228310383320.23,126898871555280.16,0.5513182436083671,0.6085815376985267,0.11722567263576127,0.9997880284972742,0.1973340857503353,10759694848236.03,2212.3077509863283,215.4741781736718,52.49597568107427,18.542642598093828,7.264736658037989
373.4027500833609,549.7699972810076,413.1836864637965,136.5863108172111,2167.3055858628795,241.34963291895286,2408.6552187818324,17822832054482.59,88084075226383.36,95908318082849.84,150759697878270.78,0.5842680535052932,0.6361668233130179,0.10020098810198931,0.9998320951041192,0.1858319738136419,13394880564448.434,2167.3055858628795,184.80622356634797,39.95875725304577,12.35925502288046,4.225397076678674
420.64044738306325,492.8974018613285,391.49897344078636,101.39842842054216,2078.059684115393,204.68656114933543,2282.7462452647283,20277725763544.586,105768791927908.75,114189566593783.2,174444344902985.62,0.6063182614875268,0.6545902457158349,0.08966680443519823,0.9998480176104008,0.1775794966950033,16106209507622.77,2078.059684115393,161.69470647986935,31.701668119698727,8.667680013867814,2.622506535899538
467.87814468276554,447.99536619093453,370.79115578289475,77.2042104080398,1991.7163358908472,179.12239406910672,2170.838729959954,22802354604573.777,124178006207517.73,133295092354884.73,197816833708586.34,0.6277423608470573,0.6738308861582946,0.08251298983983534,0.999852018564456,0.17106672272573104,18872765337483.113,1991.7163358908472,145.4420143688075,25.895184389052265,6.167787576037001,1.6174077352099658
515.1158419824677,412.0505311409119,351.4110591976492,60.63947194326271,1928.3557517721415,162.37414331586837,2090.72989508801,25421486754916.684,144391531682922.38,154409215975710.44,220790271889057.03,0.6539759675438799,0.6993479135407659,0.07766385495197273,0.9998483959924862,0.16463710792311545,21680330230830.996,1928.3557517721415,135.11691508491612,21.943236686881686,4.408446712657179,0.905544831413388
562.3535392821701,382.89644293704816,333.45930934228835,49.43713359475981,1897.06263077969,156.04752577370633,2053.1101565533963,28154048376523.566,167643443134488.38,179117484407815.25,243310896975740.53,0.6890091862642854,0.7361671286990252,0.07600543267277335,0.9998412388033827,0.1571820220097684,24518978172822.664,1897.06263077969,131.39251577217124,20.428942805280272,3.6473857587141425,0.5786814375406759
609.5912365818724,358.92145220416285,316.9135954464296,42.00785675773321,1896.7034581149221,161.03163588527227,2057.7350940001943,31011123556861.363,194887940975037.06,208801213437116.34,265347528583996.38,0.734462996565445,0.7868971478700614,0.07825673788370402,0.9998383774151679,0.14851984356978287,27381608440746.242,1896.7034581149221,134.25537509255471,21.792513428566092,4.18389999717192,0.7998473669795357
