r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,shell_directions,mode_1,mode_2,mode_3,mode_4,mode_5
1081.968209578895,222.7136260189424,208.019737011893,14.693889007049414,1607.7738262779383,90.67527644818861,1698.449102726127,60620071581839.79,498237500647843.9,522918261530093.6,458990054252693.56,1.0855082719799913,1.13928015800143,0.05338710256471542,0.9999816676325755,0.1159264765480965,56620565043577.15,48,1607.7738262779383,80.08025290845707,9.082381420442248,1.2945105807828745,0.21813153850641656
1129.2059068785975,213.4872725014418,199.98865637993742,13.498616121504353,1569.9614901199918,83.99426971477271,1653.9557598347644,63293472958712.82,528746583848305.2,553648719589642.5,475928281340496.3,1.1109795416213577,1.1633028363648392,0.05078386723183213,0.9999857694637755,0.11432063458148183,59291481250000.01,48,1569.9614901199918,74.7985796865527,7.9867825349629795,1.04973374732928,0.15917374592775205
1176.4436041782997,196.83814448270482,184.2508156808593,12.587328801845542,1533.9120994009609,77.94012484025511,1611.852224241216,63342054197991.26,556951377688374.4,582032327444347.2,492483425425257.4,1.1309038008892365,1.181831301107778,0.04835438613297546,0.999988819341626,0.10882909971018387,59291481250000.01,48,1533.9120994009609,69.90864316548208,7.049571004441987,0.8622339124251338,0.11967675790591357
1223.6813014780018,182.38064652469612,170.3001370646686,12.080509460027505,1500.426044711225,72.48121896160268,1572.9072636728276,63497416209803.82,585883858348868.5,611118828262058.2,508669781092984.9,1.151796076995124,1.2014058058431147,0.04608105044435673,0.9999911451888216,0.10390355078795746,59291481250000.01,48,1500.426044711225,65.43571061263565,6.240340650225462,0.7136711391851267,0.0914965595564422
1270.9189987777042,169.54886416344232,157.87592250722767,11.672941656214654,1467.9063228072039,67.4839753109216,1535.3902981181254,63675341628140.375,614958519159503.9,640302629859093.2,524501173986063.5,1.1724635704549327,1.2207839784093728,0.04395232625452587,0.9999929670646157,0.09944569748550454,59291481250000.01,48,1467.9063228072039,61.283024823238435,5.53620678963123,0.5940223449276835,0.07072135312424427
1318.1566960774064,157.8639939868166,146.76333260250487,11.10066138431173,1434.797018267281,62.8414681156356,1497.6384863829164,63776079989067.39,643425226663585.4,668812792225292.1,539990923287797.25,1.1915482259331627,1.2385630264915344,0.041960372070438554,0.9999943771071845,0.09535714736685864,59291481250000.01,48,1434.797018267281,57.368162408818996,4.921037583825612,0.49707327051940015,0.055194852471590373
1365.394393377109,147.25071652542013,136.78403622311293,10.4666803023072,1401.4693030610053,58.56916381869219,1460.0384668796976,63828450592546.2,671320327563868.2,696708176718427.6,555151822145696.7,1.2092553798511783,1.2549867422313534,0.040114808717240526,0.9999954533335972,0.09161432680923202,59291481250000.01,48,1401.4693030610053,53.7208963599109,4.386288679442973,0.41846085272683614,0.043517926611479824
1412.6320906768112,137.64263202788564,127.78901112207832,9.85362090580732,1368.4814985940166,54.66889991655065,1423.1503985105671,63863359332874.87,698810718283369.8,724175967031274.5,569996131048884.2,1.2259920378712852,1.270492776325823,0.038414000357070995,0.9999962796624076,0.0881876259918977,59291481250000.01,48,1368.4814985940166,50.35687604468993,3.9227490088695,0.35459357785838574,0.03468128513282954
1459.8697879765134,128.9363678869563,119.65294802806677,9.283419858889532,1336.1488002071746,51.11818990629031,1387.266990113465,63891683113560.555,725991889086845.0,751322424174470.2,584535580477627.5,1.2419977728192915,1.28533223514052,0.03684812676333439,0.9999969213588614,0.08503896736978502,59291481250000.01,48,1336.1488002071746,47.26698801449087,3.520769684647042,0.30249235927679524,0.027939847875602112
1507.1074852762158,121.02952808509121,112.26986269184617,8.759665393245049,1304.64756164207,47.88721593797473,1352.5347775800449,63917598392811.69,752922506604720.0,778212498930571.1,598781380099178.9,1.2574247156449823,1.2996604851033815,0.03540553391436968,0.9999974256707752,0.08213386251267875,59291481250000.01,48,1304.64756164207,44.43326711572177,3.1714513585632758,0.25975069677557683,0.02274676691410676
1554.345182575918,113.8280154551186,105.54962681733882,8.27838863777981,1274.0523812252093,44.94426129029673,1318.996642515506,63941785940764.71,779628379543416.9,804875383307820.4,612744232489668.2,1.2723553127145306,1.3135584810606793,0.034074583544490236,0.9999978267547479,0.07944308804424015,59291481250000.01,48,1274.0523812252093,41.834147554057466,2.866951761822565,0.22445820870379177,0.018703765712908594
1601.5828798756204,107.24859203314283,99.41520436649758,7.833387666645252,1244.3806875751754,42.25871757570064,1286.6394051508762,63963333618262.06,806115147069540.6,831318353930654.0,626434349884888.9,1.2868310098538964,1.32706380817625,0.03284425877718647,0.9999981494007302,0.07694204430327986,59291481250000.01,48,1244.3806875751754,39.44754063531112,2.6005406854759117,0.19511449756188282,0.015521757351728132
1648.8205771753226,101.21989705420594,93.8004339608102,7.419463093395741,1215.6320525974136,39.80279775848712,1255.4348503559006,63981341822190.28,832385303402924.4,857544748166057.0,639861472852155.6,1.3008836110925728,1.3402037543276162,0.031704391308878754,0.9999984117331756,0.07460991622771944,59291481250000.01,48,1215.6320525974136,37.25272254372707,2.36653789618177,0.1705467528417265,0.012990565736552969
1696.0582744750247,95.68143126783521,88.64823745043192,7.033193817403291,1187.8054376677012,37.551985596579186,1225.3574232642804,63995562135819.7,858447272193811.6,883563539746731.9,653034890066197.5,1.3145503942473757,1.3530112298550632,0.03064574048651282,0.9999986271431297,0.07242893041304493,59291481250000.01,48,1187.8054376677012,35.23100280425722,2.160188066934603,0.1498381985662681,0.010956526821090091
1743.2959717747271,90.58160143476123,83.90916355857607,6.672437876185147,1160.900662926205,35.48480538729484,1196.3854683134998,64006326547575.23,884316254210614.6,909390353201149.1,665963458589776.5,1.3278750399957608,1.365525903068084,0.029660010362142275,0.9999988056415012,0.07038377559456867,59291481250000.01,48,1160.900662926205,33.36571011081729,1.977519083952287,0.13226982613630023,0.009306366388962302
