seed,all_pass,failed_gate_count,failed_gates,closure_half_r500,closure_r500_ground,closure_r500_full,closure_outer,higher_mode_fraction_r500,baryon_fraction_r500,sigma_pred_r500,sigma_anchor,mean_eta_gas,mean_eta_galaxies,summary_json,summary_sha256
20260405,True,0,,0.740255704983114,1.096370939042004,1.148702745808462,1.3004424794696006,0.051537178148022264,0.11603018720443235,833.1190411423838,747.7300678465688,0.3696849106127251,0.3930345145129453,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg\seed_20260405\toy_cluster_summary.json,69f0d6c1ab5b5fe6a2d60c496162fad39837a8ed6b4398e44713564234a4c8ec
20260415,True,0,,0.7487100783711018,1.0654250039825286,1.1180133572117146,1.2575006889652445,0.05339469591596188,0.11906378994955184,821.9146604520529,747.7300678465688,0.37083070694202236,0.41604254176840233,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg\seed_20260415\toy_cluster_summary.json,e51ebda793a7d3fe6eaaaca5d8879e0ff0f89a04d5c4d264de23529730754265
20260425,True,0,,0.775842535653211,1.1184093757818105,1.1711329186911128,1.312294381802878,0.05081862512070567,0.1141187973794405,841.2136770440447,747.7300678465688,0.370547713411839,0.3968171741667472,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg\seed_20260425\toy_cluster_summary.json,fe6bb86e741a120eb55f0d0c06853b8cb5cc311a41c0c810326b1a26cf848960
20260435,True,0,,0.7681217166958652,1.1214958729062614,1.174140797314888,1.315431180302298,0.050601951294024415,0.11392789672774502,842.2932496639892,747.7300678465688,0.3702140407840058,0.3920959371643448,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg\seed_20260435\toy_cluster_summary.json,0a07c97bfa3b24d55ec7816aad923b76111b096debceae2f7f7165aa4a3deb0d
20260445,True,0,,0.7770384345703659,1.1109795416213577,1.1633028363648392,1.3135584810606793,0.05078386723183213,0.11432063458148183,838.3968238794251,747.7300678465688,0.3698600187914993,0.38481703427722325,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg\seed_20260445\toy_cluster_summary.json,1e5fa914c603b19727e94402996573e93fa2a6202c9cd74cabea9fed3c0b0386
20260455,True,0,,0.7719381517479271,1.10726269000664,1.1597760300912112,1.3043703334782126,0.051167923921680174,0.11509282334965812,837.1249677542233,747.7300678465688,0.37009456686455033,0.3991401479244685,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg\seed_20260455\toy_cluster_summary.json,927dcbea34db28946acb152f2bea2cd689903272e5dd13037ede24351f94f15d
20260465,True,0,,0.7991826610890028,1.112924054918981,1.1653527231955032,1.307750146909763,0.05079299178914596,0.11425718745582124,839.1351794111446,747.7300678465688,0.3702415215986903,0.39713638675801133,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg\seed_20260465\toy_cluster_summary.json,cbaef69359c13edfeea11e60598bcb2964aaec68e96173f8847dc9f6cf8724e2
20260475,True,0,,0.7534974054903394,1.0899303661632052,1.1422905092731634,1.2956039274189661,0.051877881006799915,0.11642783129122061,830.7904872844825,747.7300678465688,0.3700729122474213,0.4013328980030367,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg\seed_20260475\toy_cluster_summary.json,24e2eb16a291fbffee5a5ab5431e04ed2b247bfa5e490dc7d96af40056333e8e
