r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,shell_directions,time_memory_enabled,memory_factor_mean,mode_1,memory_factor_mode_1,memory_factor_mode_2,memory_factor_mode_3,memory_factor_mode_4,memory_factor_mode_5,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1450.584247838272,364.9382423049603,1085.6460055333116,2322.0275531644543,272.62448028776976,2594.652033452224,2730501648512.704,7101361232336.307,7614534868379.864,17901925601172.656,0.396681417996237,0.4253472524699286,0.1050716923783567,0.9970910352196003,0.3585907341302476,686940088935.8893,48,1,0.7128329358591368,2322.0275531644543,0.7913690917764664,0.7382181720730853,0.7030405929437075,0.6764711645208633,0.6550656579815612,325.80140616653875,47.1420357239392,-26.11054048970768,-74.20842111300054
137.2142635848495,958.7979892369125,444.4121412698142,514.3858479670982,2197.4342883990353,501.2766987341432,2698.7109871331786,4197264015154.2393,13816820968651.71,16011225496874.234,36000501081297.69,0.3837952404454051,0.4447500733591758,0.1857467143106887,0.9985875691264882,0.2621450816474756,1945472465929.9707,48,1,0.7622437942884291,2197.4342883990353,0.8300658613416214,0.7849690114269484,0.7542842489292244,0.7306309630349246,0.711268886709427,267.4024867813809,90.1745768436484,67.43166381136407,76.26797129774988
184.4519608845518,772.6693898047168,471.01792500971357,301.65146479500316,2114.967798277006,531.4978870746664,2646.465685351672,6112247275407.353,22842826140269.746,27047271864433.8,56982892139339.58,0.40087165257271357,0.47465600374048117,0.200833092231853,0.9989670962625244,0.22598387393904742,3726015378370.6577,48,1,0.792996434609504,2114.967798277006,0.8531795667709737,0.8135608692282696,0.7861982830475218,0.7648481633567945,0.7471952906439601,248.05171872701294,104.9209176903875,85.78332721618204,92.74192344108396
231.68965818425403,674.7447074208651,469.6573245659976,205.08738285486754,2077.285608549507,444.7725380708788,2522.0581466203857,8421577303202.735,34348451780068.38,39899716236847.96,79600131301643.6,0.4315125015297449,0.5012518897192335,0.17635300703391155,0.9992127471310368,0.21106860142091155,5861854744984.128,48,1,0.814432474414815,2077.285608549507,0.8689173868240451,0.8332673300740111,0.808430968357222,0.7889015256730086,0.7726451611457884,231.6773367954196,93.44236874027233,64.19300126427856,55.459831270908296
278.9273554839564,613.1600004401516,455.0909937562362,158.06900668391546,2061.535972261279,392.9304408020878,2454.466413063367,11091663604602.422,48383501781742.195,55491356609611.555,103071563828058.17,0.4694165877065234,0.5383769737129542,0.16008792734371938,0.9994187647707992,0.1998809234856813,8232298598416.289,48,1,0.8304383222853389,2061.535972261279,0.8805011121050594,0.847870813274928,0.8250171933201965,0.8069543140221902,0.79184817870432,219.84335929019113,82.88019557753721,50.90759205588534,39.29929387847414
326.16505278365867,555.6254619122489,434.99518207716665,120.63027983508226,2025.9202549216448,335.47822978496396,2361.3984847066085,13743509506331.607,63855061606121.31,72153184273770.27,126898871555280.16,0.5031964494523069,0.568588068510433,0.14206760610615254,0.9995611820901432,0.19047682572379226,10759694848236.03,48,1,0.8429596688217188,2025.9202549216448,0.8894800741699754,0.8592355192605022,0.8379813526042816,0.8211235211460741,0.8069778769277606,204.00476054903854,70.00448796624757,37.1832699138548,24.28571135582305
373.4027500833609,504.0347761377756,413.1836864637965,90.8510896739791,1979.1772229553683,288.2917870241461,2267.4690099795143,16340155354331.926,80502520389251.53,89848567151042.56,150759697878270.78,0.5339790509148697,0.5959720562957732,0.12714254781667367,0.9996555102540203,0.18186328254809928,13394880564448.432,48,1,0.8530916242320601,1979.1772229553683,0.8967013788231253,0.868397648572493,0.8484635979527869,0.8326138916455952,0.8192816041662994,187.48045488516294,58.424190819149615,27.104978064786305,15.282163255047271
420.64044738306325,469.1944446467994,391.49897344078636,77.69547120601302,1956.0552799828174,253.94097710064196,2209.9962570834596,19302589631022.473,99774412765087.5,110221506773552.34,174444344902985.62,0.571955558780512,0.6318433930022223,0.11490561410984869,0.9996854224451692,0.17512543782112522,16106209507622.771,48,1,0.8615031325900855,1956.0552799828174,0.9026715230265665,0.8759838300053086,0.857160297059808,0.8421672962085908,0.8295327166501538,175.04611336879336,49.076291912427095,19.977224099257597,9.841347720163919
467.87814468276554,439.3174821504893,370.79115578289475,68.5263263675946,1935.1511335850396,226.66138999471207,2161.8125235797515,22360662113890.14,120857221881078.89,132393978240345.03,197816833708586.34,0.6109551933235348,0.6692755907486674,0.10484784759197473,0.9997648554098938,0.16889485768980445,18872765337483.113,48,1,0.8686284542540326,1935.1511335850396,0.9077140676962836,0.8823975662205722,0.8645232742706317,0.8502682436377458,0.8382391194449298,163.53953275303238,41.460132205197915,15.046225647530008,6.615499388951776
515.1158419824677,403.53298711838903,351.4110591976492,52.121927920739886,1892.5888174220622,200.95051338297796,2093.53933080504,24895996272102.727,141659397647612.72,154057053828796.25,220790271889057.03,0.6416016268995488,0.6977529060075937,0.09598602253424365,0.9997910033750383,0.16160244307780722,21680330230830.996,48,1,0.8747631257385295,1892.5888174220622,0.9120465323492621,0.8879116609648513,0.8708597992561091,0.8572479748950735,0.845749661227352,149.52849316442365,34.918030573491976,11.68510263804838,4.81888700701396
562.3535392821701,384.41338236558516,333.45930934228835,50.954073023296836,1878.0025979306681,185.95703687032056,2063.9596348009886,28265587636924.344,166353514460704.88,180026776536066.44,243310896975740.53,0.6837076206960482,0.7399042902464665,0.09009722561180367,0.9998335554939441,0.1570076861941792,24518978172822.668,48,1,0.8801160180576091,1878.0025979306681,0.9158212048002493,0.8927178894041454,0.8763868651772582,0.8633414166898133,0.8523127142165792,142.3816951836668,30.565007741645953,9.378866971086325,3.63146697392147
609.5912365818724,359.7565601767663,316.9135954464296,42.84296473033668,1836.428226286468,168.08854044557808,2004.516766732046,31083277607177.07,189752262921220.4,204275258034048.75,265347528583996.38,0.7151084614724568,0.7698404395328104,0.08385489372563942,0.999856740796422,0.15216369278552613,27381608440746.24,48,1,0.8848393937073856,1836.428226286468,0.9191482864516969,0.8969554415899307,0.8812625311096971,0.8687202915393899,0.8581104178462138,132.20316610917666,26.10658318076039,7.241905562947111,2.536885592693907
656.8289338815746,338.8468469673125,301.69435816891183,37.152488798400675,1799.7446783215903,152.07211732696643,1951.8167956485568,33989803592309.3,214522597920939.7,229776986285689.16,286884474610753.44,0.7477664945515271,0.8009390769488378,0.07791311032162491,0.9998709832894005,0.14792518668535706,30263029067106.387,48,1,0.8890471575977964,1799.7446783215903,0.9221097422363976,0.9007280706697519,0.8856049495052379,0.8735133354442378,0.8632796901333569,123.13154045784192,22.101225339086263,5.312903619702943,1.5264479103352944
704.0666311812769,320.38536895069007,287.6988185532395,32.68655039745055,1765.9417357106881,139.07215958604812,1905.0138952967363,36926730205158.305,240464283265685.1,256493355170254.84,307916690105893.06,0.7809394261252582,0.8329959479690638,0.07300322581866805,0.9998765647580666,0.14396759004008944,33159368943259.55,48,1,0.8928264110361661,1765.9417357106881,0.9247679633975244,0.9041148815663178,0.8895044066990568,0.8778191558967469,0.8679256476211847,115.36805050719346,18.954723572715622,3.9130944103359893,0.8362910958030481
751.3043284809793,304.0725330596994,274.818462560377,29.254070499322467,1735.942433824361,130.82363184339462,1866.7660656677556,39907050350888.516,267735395830785.9,284904934988193.0,328446432666030.5,0.8151569607791218,0.8674319665328465,0.07008035674603827,0.9998795511988052,0.14007146051205585,36067691193263.8,48,1,0.8962450275862874,1735.942433824361,0.9271713911328792,0.9071773669516028,0.8930312134479358,0.8817146948315793,0.8721304715674401,109.54918462322179,17.165443949220105,3.4005190159902523,0.7084842549624768
