r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,mode_1,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1353.732328058536,364.9382423049602,988.7940857535757,3045.3932486575477,912.3068940828183,3957.700142740366,2548192811908.218,8280677014891.232,9997954368450.62,17901925601172.656,0.46255789457357654,0.5584848575058153,0.23051440512901628,0.9976896589884111,0.2548714184922921,686940088935.8893,3045.3932486575477,519.6103683203928,185.15736973370565,115.17267160071329,92.36648442800653
137.2142635848495,904.0643537215362,444.4121412698142,459.6522124517221,2555.5191198697075,767.541520312696,3323.0606401824034,3957660343321.2446,15144780635891.436,18504794360898.56,36000501081297.69,0.42068249554890697,0.5140149110455529,0.23097427444795757,0.9990733705411183,0.21387216016212288,1945472465929.9707,2555.5191198697075,395.08630659858517,170.53690727306846,114.90053255264104,87.01777388840132
184.4519608845518,739.8219338334789,471.01792500971357,268.80400882376523,2248.535124710669,579.3285794618599,2827.863704172529,5852405516547.195,23639576680586.777,28222389948595.637,56982892139339.58,0.4148539288385224,0.4952783000129893,0.20486439237048704,0.9994999140179667,0.20736746700781855,3726015378370.657,2248.535124710669,318.52825732931404,132.01975200042767,78.27741907140262,50.503151060715545
231.68965818425403,647.2071238590175,469.65732456599756,177.54979929302,2043.898903769645,427.078066987816,2470.976970757461,8077877106433.568,33588047736480.543,38918465175971.33,79600131301643.6,0.42195970266932226,0.4889246354191345,0.17283773666935395,0.9996876842846194,0.2075589844026258,5861854744984.128,2043.898903769645,258.8958632160119,94.74770579992403,47.62216264116363,25.812335330716422
278.9273554839564,581.6982507217188,455.0909937562362,126.60725696548253,1905.8882826077952,324.7907656031073,2230.6790482109027,10522541117749.8,44998814331045.36,50874066975322.45,103071563828058.17,0.4365783603139217,0.49358004366936264,0.14560174663567266,0.9997766969975883,0.2068350683041319,8232298598416.289,1905.8882826077952,214.596794987758,67.95712376762532,28.95451243140156,13.282334416322424
326.16505278365867,530.3187416508918,434.99518207716665,95.3235595737251,1816.645203061708,258.81050309786355,2075.4557061595715,13117542601775.018,58052633466731.46,64454364225113.65,126898871555280.16,0.45747162882723,0.5079191283197172,0.12470056688261835,0.9998202266771137,0.20351674800422545,10759694848236.03,1816.645203061708,183.03878332407237,50.24815376686728,18.321014425165153,7.202551581758748
373.4027500833609,488.07253358413203,413.1836864637965,74.88884712033553,1764.6133768492678,216.25176790797036,1980.865144757238,15822680101674.418,73029162834857.17,80039765377685.05,150759697878270.78,0.48440772874076565,0.5309095633921491,0.10917036350522123,0.9998417054735664,0.19768523841882418,13394880564448.434,1764.6133768492678,161.0577193528629,38.74685804048495,12.253883363551484,4.193307151071019
420.64044738306325,452.47445252914656,391.49897344078636,60.975479088360174,1740.6292390776948,187.9476122986431,1928.5768513763378,18614731643437.105,90223959512637.64,97956096313750.48,174444344902985.62,0.5172077063479141,0.5615320827294641,0.09745404346449217,0.9998515624240926,0.19003137470703885,16106209507622.77,1740.6292390776948,145.70399491816136,31.03900634669919,8.604023333133386,2.6005877006491485
467.87814468276554,421.98766609390117,370.79115578289475,51.19651031100644,1737.1094124218512,168.10255999670852,1905.2119724185598,21478598055249.984,109895103667283.69,118451295253756.25,197816833708586.34,0.5555396960259487,0.5987927975242625,0.08823299581899632,0.9998536311333289,0.18132851995612828,18872765337483.113,1737.1094124218512,134.88673021693532,25.496415880935956,6.119438658607806,1.5999752402294285
515.1158419824677,395.51696010612534,351.4110591976492,44.10590090847612,1748.8126428457451,155.17715977623234,1903.9898026219776,24401446916820.797,132294567000509.11,141868232883172.5,220790271889057.03,0.5991865758785996,0.6425474803276596,0.08150104562668269,0.9998492743941113,0.17200078143579345,21680330230830.996,1748.8126428457451,128.23410692188614,21.682278315321344,4.368701850664535,0.8920726883603144
562.3535392821701,372.2464560588807,333.45930934228835,38.787146716592346,1772.6335570769174,151.2592452789034,1923.8928023558208,27370963938660.133,157711195195385.94,168833158294110.38,243310896975740.53,0.6481879650918826,0.6938988774964073,0.07862145182605046,0.9998418047199472,0.16211841450587228,24518978172822.664,1772.6335570769174,126.84076464961554,20.239067468127715,3.611663213270374,0.5677499478897591
609.5912365818724,351.57079919906846,316.9135954464296,34.65720375263882,1804.7119658584995,157.61457313687393,1962.3265389953735,30376020786701.688,186304693798838.25,199922729087320.4,265347528583996.38,0.7021158056117454,0.7534373135268694,0.08032025761500723,0.999838800949036,0.15193880618463512,27381608440746.242,1804.7119658584995,131.0499339133861,21.631769734306115,4.1452763474832155,0.78759314169849
656.8289338815746,333.0311180278852,301.69435816891183,31.336759858973355,1837.2888751206767,169.52616901001247,2006.815044130689,33406426511582.58,217705287683252.12,234710495906313.47,286884474610753.44,0.7588604715491696,0.8181359281458854,0.08447523328361718,0.9998481498905231,0.14233034778690518,30263029067106.383,1837.2888751206767,138.07872399227526,24.640550515823023,5.458048575847576,1.3488459260666228
