seed,all_pass,failed_gate_count,failed_gates,closure_half_r500,closure_r500_ground,closure_r500_full,closure_outer,higher_mode_fraction_r500,baryon_fraction_r500,sigma_pred_r500,sigma_anchor,mean_eta_gas,mean_eta_galaxies,summary_json,summary_sha256
20260825,True,0,,0.7150756057766361,1.0654613286996955,1.1148787418348394,1.2612308521450613,0.05036033805266522,0.11983572646400856,820.7616354322942,747.7300678465688,0.3702174843367015,0.39359184129539615,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260825\toy_cluster_summary.json,75c60dba6a2ed1f757ada10024e0eeaa93fe223df086e305725bbfbeb1aa585e
20260835,True,0,,0.7355063509864677,1.0596026591096972,1.1091511445007531,1.2448613866431424,0.050800035987379,0.12062192828570946,818.6506231413737,747.7300678465688,0.3706097147651018,0.405561036804716,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260835\toy_cluster_summary.json,63967b05caec461f43c2791cd6abc153b333cdc895f1b140e349b86e09ada14b
20260845,True,0,,0.7379248332155328,1.0571290576601864,1.1064860992421273,1.2510351732016158,0.050721068370391816,0.12054268508767918,817.6665133066635,747.7300678465688,0.37012436589467274,0.3926958162453974,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260845\toy_cluster_summary.json,9127a3da888bb2cca84e9463db30bfc5d3d6b4e8d1c034846e5398dfdc2b6598
20260855,True,0,,0.7114852701381179,1.04623223836009,1.0953939756986686,1.2457909658365658,0.05108427314668082,0.12144358217145328,813.5577844895676,747.7300678465688,0.3698808978511179,0.39211733075740696,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260855\toy_cluster_summary.json,9ed3de66990c734e7897ec984f5a989f1f1dd22dfb7038f57ac281db2e308fb2
20260865,True,0,,0.6894506347922028,1.0306533198913874,1.079672207136374,1.231362678500476,0.05177557984930056,0.12310709739277831,807.6983428888642,747.7300678465688,0.36961494083398705,0.40128972297517923,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260865\toy_cluster_summary.json,9ea9272a6621d10392647852aea5ee385a9be5144ebe6d213f9f7bc414ea5cf0
20260875,True,0,,0.7076057604070589,1.0505731323786547,1.0998443678618284,1.254051794251485,0.05097431293774248,0.1211579339159745,815.2087800234794,747.7300678465688,0.3700531500212536,0.3948634299345866,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260875\toy_cluster_summary.json,acdca5cc9dedb523ecb174c4989b70e476c1a4c75e8b1e9f21f59d05d0b68b49
20260885,True,0,,0.7330319487724611,1.0574624977482332,1.1068969195746898,1.251602828056251,0.05077584837563464,0.12044076709212978,817.8182923733332,747.7300678465688,0.37068117516495347,0.3996395588379764,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260885\toy_cluster_summary.json,31101fbdaa3fa1ed0ff872819fe8f50be736ddd520139dcec2f5de9e81881587
20260895,True,0,,0.683594081584212,1.038955486349047,1.0881021409987892,1.2373026223334047,0.05147150509225674,0.12247918120724562,810.8454113087626,747.7300678465688,0.36978658017591737,0.39875523607796326,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260895\toy_cluster_summary.json,dd358e1e06259347064914467afcaaf19e24e8425af0a5381fecea2473d39afe
20260905,True,0,,0.7098174403280705,1.0556102939277345,1.1049247477853623,1.252254129648285,0.05075921460708315,0.12072113704432452,817.0894091329905,747.7300678465688,0.37012338399442923,0.3930868059164438,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260905\toy_cluster_summary.json,c4a174477b3e96e3d49f7a86e6a0be017aeb2f212192f0dbd35fa13de26610d7
20260915,True,0,,0.7032976158259507,1.0535737915183063,1.1027132820693724,1.2545451198784958,0.05067711701310625,0.1206613874720632,816.2713125756699,747.7300678465688,0.3697881369869373,0.38879111511997316,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260915\toy_cluster_summary.json,bb862fe51a9183b36dd6847a7498245a9fb7311b6064b4bbf4eaad45c58a6d2e
