r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,shell_directions,time_memory_enabled,memory_factor_mean,mode_1,memory_factor_mode_1,memory_factor_mode_2,memory_factor_mode_3,memory_factor_mode_4,memory_factor_mode_5,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1450.584247838272,364.9382423049603,1085.6460055333116,734.5122303302386,54.59911107926933,789.1113414095079,2730501648512.704,4113107904411.511,4215882329979.3076,17901925601172.656,0.22975784818042613,0.23549881861329758,0.06919063028766585,0.9970910352196003,0.6476702703716367,686940088935.8893,48,1,0.11558915108062032,734.5122303302386,0.2503287593736748,0.1290860314494694,0.08538153206108179,0.06322146376310867,0.04992796875576688,56.97016431415006,5.725215976128514,-2.4402320098513592,-5.656037201157892
137.2142635848495,958.7979892369125,444.4121412698142,514.3858479670982,837.1664887533335,85.57943829284652,922.74592704618,4197264015154.2393,7862070175974.374,8236705397174.156,36000501081297.69,0.21838779849813622,0.22879418757460399,0.09274431431715612,0.9985875691264882,0.5095804466424444,1945472465929.9707,48,1,0.14938129821295815,837.1664887533335,0.3162339489476411,0.16820736637933154,0.11244782698998379,0.0837048630041024,0.06631248574373183,57.30043786443916,13.443122046104158,7.72532026020791,7.110558122095285
184.4519608845518,772.6693898047168,471.01792500971357,301.65146479500316,913.904516341548,100.94547793095532,1014.8499942725033,6112247275407.353,13341743439870.266,14140278661518.06,56982892139339.58,0.23413594745675353,0.24814954332154654,0.09946837315924531,0.9989670962625244,0.4322579081868786,3726015378370.6577,48,1,0.1776511155399511,913.904516341548,0.36866975466838503,0.20136439994492727,0.13587474107209774,0.10161803033306926,0.08072865168127619,61.39526541407213,18.132960643169667,11.397206876810047,10.020044996903474
231.68965818425403,674.7447074208651,469.6573245659976,205.08738285486754,985.2670950712346,98.50652394180096,1083.7736190130356,8421577303202.735,20718825305577.83,21948298167123.707,79600131301643.6,0.26028632072306673,0.2757319342093914,0.09089215885464004,0.9992127471310368,0.38370069693227477,5861854744984.128,48,1,0.20218575184694468,985.2670950712346,0.41213192160456436,0.23042806476409994,0.15680105314876835,0.11776909584352713,0.09379862387376348,64.06702680006363,18.12382553449638,9.582883886461135,6.732787720779824
278.9273554839564,613.1600004401516,455.0909937562362,158.06900668391546,1051.4512128804815,97.77166354765926,1149.2228764281408,11091663604602.422,30111728745103.75,31880354228427.09,103071563828058.17,0.2921439010601945,0.3093031001412691,0.085076329015952,0.9994187647707992,0.34791531879254345,8232298598416.289,48,1,0.22396162317632112,1051.4512128804815,0.4490845538096394,0.25642338599904013,0.1758462790769204,0.1325956459383918,0.1058582510576137,66.48769800301525,17.665297304684152,8.364940783540614,5.2537274564192415
326.16505278365867,555.6254619122489,434.99518207716665,120.63027983508226,1095.6963025813802,92.78683676308928,1188.4831393444695,13743509506331.607,40845781779371.984,43140883175062.445,126898871555280.16,0.3218766351407514,0.33996270137255913,0.07807164754080367,0.9995611820901432,0.3185727434128199,10759694848236.03,48,1,0.24358857053772595,1095.6963025813802,0.48106534604223494,0.2799939893783828,0.1933974754822524,0.14637002994609827,0.11711601183966136,66.47782299254486,16.15631565430949,6.628133515391752,3.5245646008431817
373.4027500833609,504.0347761377756,413.1836864637965,90.8510896739791,1123.7033553994236,87.1170631766391,1210.8204185760626,16340155354331.926,52769164360630.35,55593386842315.47,150759697878270.78,0.35002169083171164,0.3687549631944986,0.07194878930030738,0.9996555102540203,0.2939226458837448,13394880564448.432,48,1,0.26148034986146823,1123.7033553994236,0.5091137551948061,0.3015796353681226,0.20971818188196056,0.15927709716808502,0.12771307969436696,65.10875209745258,14.440943731800019,5.185119138993915,2.3822482083925958
420.64044738306325,469.1944446467994,391.49897344078636,77.69547120601302,1157.0969044174005,82.8278748336471,1239.9247792510475,19302589631022.473,66905384088891.33,70312910533768.836,174444344902985.62,0.3835342677694692,0.403067870001015,0.06680072551149245,0.9996854224451692,0.2745241163321224,16106209507622.771,48,1,0.27793403920002824,1157.0969044174005,0.5339718338680874,0.32149866825956763,0.2249987452613098,0.17145000512246744,0.13775094348870898,64.24444196845428,12.882192677670655,4.067000926739924,1.634239260782245
467.87814468276554,439.3174821504893,370.79115578289475,68.5263263675946,1185.740390586873,78.89329486634854,1264.6336854532215,22360662113890.14,82713234697429.55,86728796065309.78,197816833708586.34,0.4181304146202161,0.4384298061967477,0.0623843060435913,0.9997648554098938,0.2578228123569453,18872765337483.113,48,1,0.29317194326339424,1185.740390586873,0.556190787629814,0.3399914496882631,0.23938270506254844,0.18298894524375053,0.14730582869259523,63.01246167325202,11.480128869757035,3.2381462929409555,1.1625580303985337
515.1158419824677,403.53298711838903,351.4110591976492,52.121927920739886,1195.6580284036218,73.84073442186232,1269.4987628254842,24895996272102.727,98662203169862.88,103217812519233.56,220790271889057.03,0.44685937621127975,0.46749257399845306,0.058165266941668604,0.9997910033750383,0.24119864260312257,21680330230830.996,48,1,0.3073657478157437,1195.6580284036218,0.5761926460954512,0.3572453749138842,0.25298192526410557,0.19397185662060912,0.15643693618466847,60.16179868928121,10.143573751433482,2.6440203067053605,0.8913416744422705
562.3535392821701,384.41338236558516,333.45930934228835,50.954073023296836,1218.7014404885203,71.75415639809113,1290.4555968866114,28265587636924.344,117875663533330.31,123151685360413.8,243310896975740.53,0.48446520479961563,0.5061494856627515,0.05560373915321626,0.9998335554939441,0.22951848002893924,24518978172822.668,48,1,0.3206513928021562,1218.7014404885203,0.5943083480021898,0.3734102779412155,0.26588587679111353,0.20446098341444374,0.16519147786181843,59.55609157531414,9.273078140977134,2.2211518260921417,0.7038348557077108
609.5912365818724,359.7565601767663,316.9135954464296,42.84296473033668,1220.3633772407861,67.8192867497142,1288.1826639905003,31083277607177.07,136523727720912.86,142383372687849.16,265347528583996.38,0.5145091361862674,0.5365920438289569,0.05264725930996874,0.999856740796422,0.2183069344432637,27381608440746.24,48,1,0.33313871321694355,1220.3633772407861,0.6108024756880963,0.388608425727181,0.27816763845281933,0.2145071052437192,0.1736079209729019,57.277387343533015,8.240457678734847,1.7881937533696193,0.5132479740767204
656.8289338815746,338.8468469673125,301.69435816891183,37.152488798400675,1221.5922982225243,64.00209766294283,1285.594395885467,33989803592309.3,156528002362878.94,162948067204943.34,286884474610753.44,0.5456133608319413,0.5679919327319203,0.04978405153894646,0.9998709832894005,0.20859286136582142,30263029067106.387,48,1,0.34491795096801137,1221.5922982225243,0.6258899791732904,0.4029412790925566,0.2898879435549666,0.22415238422035555,0.1817181687988877,55.08297345704768,7.234465849780961,1.3633449715838883,0.321313384530301
704.0666311812769,320.38536895069007,287.6988185532395,32.68655039745055,1221.6658623179324,60.78545391248114,1282.4513162304136,36926730205158.305,177732553662126.06,184738516713359.34,307916690105893.06,0.5772098732322809,0.5999626608412407,0.047397864654349205,0.9998765647580666,0.1998864712249146,33159368943259.55,48,1,0.35606430423736624,1221.6658623179324,0.639747862912008,0.41649422625945554,0.30109800488949656,0.2334323487868385,0.18954907833903256,53.1460414055034,6.416190193094224,1.040582007231592,0.1826403066519291
751.3043284809793,304.0725330596994,274.818462560377,29.254070499322467,1221.7195032893283,58.93535454890524,1280.6548578382335,39907050350888.516,200247812608614.28,207982599232596.78,328446432666030.5,0.6096818010266819,0.6332314147679502,0.04601970170822534,0.9998795511988052,0.1918768709408164,36067691193263.8,48,1,0.366641196635186,1221.7195032893283,0.6525235799112595,0.42933999357702657,0.3118415449520513,0.24237731690520792,0.19712354783038477,51.8463620631882,5.994077788440835,0.9347793339639093,0.16013536331228942
798.5420257806816,289.49610184519656,262.9477710804051,26.548330764791455,1221.46177977598,58.4461534751055,1279.9079332510855,42921899136139.08,224020915585860.7,232686385995874.12,348480928281042.1,0.6428498589317141,0.6677162711418678,0.04566434190828618,0.9998899442869641,0.18446244266693002,38985732921615.87,48,1,0.3767026832228585,1221.46177977598,0.6643412027068984,0.4415411637933474,0.32215629140469215,0.2510134426227234,0.20446131558663094,51.15953729334231,5.968153759164915,1.0535501848664293,0.2649122377318411
845.7797230803839,276.17366506484933,251.98828769246407,24.185377372385265,1218.8006468462452,57.68487114795582,1276.485517994201,45934337459678.45,248650263307147.62,258244647829676.6,368030729248240.25,0.6756236464684737,0.7016931666472016,0.04519038432852622,0.9999115010440214,0.1778714015787623,41911726232239.55,48,1,0.3862952580170208,1218.8006468462452,0.6753060513321889,0.4531520747989757,0.332075102257239,0.2593635022514492,0.2115795594452511,50.35207143770652,5.892438516497148,1.1176702988140816,0.32269089493806996
893.017420380086,263.8471199370941,241.85020954449644,21.996910392597652,1212.1743389515784,55.58065166008404,1267.7549906116624,48922976830233.39,273686381914474.94,283992239844718.3,387108552069224.06,0.7070016419206709,0.7336242982147649,0.04384179283196327,0.9999356738357301,0.17226871007807668,44844272701378.97,48,1,0.3954592362841068,1212.1743389515784,0.6855082246035288,0.4642202775807691,0.3416268282174293,0.2674474959942046,0.2184933550246021,48.86726297311995,5.477814536376095,0.9778609135236841,0.25771323706430815
