r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,mode_1,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1346.318887476637,364.9382423049602,981.3806451716767,2793.936278523093,904.3538051003011,3698.290083623394,2534238150701.747,7793393298508.996,9495700185782.201,17901925601172.656,0.4353382687501781,0.5304289827436324,0.2445329556772523,0.9976873397022459,0.2668827049211423,686940088935.8893,2793.936278523093,519.0766823283749,183.20972695301893,112.53941830813072,89.52797751077657
137.2142635848495,901.9009619406772,444.4121412698142,457.4888206708631,2566.931565516979,758.0672153762257,3324.9987808932046,3948189811911.6963,15185269582889.135,18503808294781.035,36000501081297.69,0.4218071728667661,0.5139875207013102,0.22799022355508466,0.9990753029001708,0.21337174213079563,1945472465929.9707,2566.931565516979,393.75184882148545,167.78003941317516,112.1690308320267,84.36629630953836
184.4519608845518,742.200384209916,471.01792500971357,271.18245920020246,2404.472578258211,573.286440925116,2977.759019183327,5871220390055.7,24891944077537.184,29426960648412.516,56982892139339.58,0.43683188309693394,0.5164174639724345,0.19252277878494822,0.9995011900900627,0.19951840967213283,3726015378370.657,2404.472578258211,318.12297086964855,129.78867650491443,76.41120547158971,48.96358807896338
231.68965818425403,652.0319978900947,469.65732456599756,182.37467332409713,2280.6434867925664,424.0117512371411,2704.6552380297076,8138096992835.119,36603107853734.68,41895254203661.766,79600131301643.6,0.4598372798535685,0.5263214208139969,0.15677109055349545,0.9996884434995006,0.19424866008149977,5861854744984.128,2280.6434867925664,259.3458851961322,93.15042294834087,46.48958810437175,25.02585498829623
278.9273554839564,587.5703789290043,455.0909937562362,132.4793851727681,2183.2931821282996,323.579231605287,2506.8724137335867,10628764078594.53,50123110593379.516,55976447379577.61,103071563828058.17,0.48629426712680757,0.5430833228935611,0.1290768647947932,0.9997771599358863,0.18987921842414596,8232298598416.289,2183.2931821282996,215.5771922580047,66.84394685885647,28.27655635269716,12.881536135728732
326.16505278365867,536.4597709895112,434.99518207716665,101.46458891234451,2108.431617673405,258.66923763341407,2367.100855306819,13269442219196.271,65421929762182.586,71820166290392.36,126898871555280.16,0.5155438260432698,0.5659637899861528,0.10927681304896739,0.999820522228575,0.18475928008219292,10759694848236.03,2108.431617673405,184.2952059430779,49.47334499545337,17.909076910045723,6.991609784837102
373.4027500833609,494.0015220081632,413.1836864637965,80.81783554436667,2052.4361797981664,216.68415902943465,2269.1203388276012,16014890235834.332,82552215873830.28,89576835977415.98,150759697878270.78,0.5475748295840055,0.5941696437316012,0.09549258156197658,0.9998419048340917,0.1787838346944068,13394880564448.434,2052.4361797981664,162.3964368931338,38.20717582528521,12.00097605424257,4.079570256773066
420.64044738306325,457.84541224226916,391.49897344078636,66.34643880148282,2011.0916960521968,188.62102142220598,2199.712717474403,18835692126771.906,101571705227854.0,109331545980098.89,174444344902985.62,0.5822585150830853,0.6267417040139756,0.08574802515065283,0.9998517051514946,0.17228048828835255,16106209507622.77,2011.0916960521968,146.96621342421338,30.664394292975395,8.45037641418323,2.5400372908339683
467.87814468276554,426.5544467794786,370.79115578289475,55.76329099658386,1980.799961735629,168.7834431329095,2149.5834048685388,21711040978665.117,122531063989733.39,131121911601441.14,197816833708586.34,0.619416769000761,0.662845062997031,0.07851914131391041,0.9998537391485371,0.165579045588186,18872765337483.113,1980.799961735629,135.94723811637846,25.23669591150155,6.029335663234908,1.5701734417945907
515.1158419824677,399.1454100066177,351.4110591976492,47.734350808968514,1960.1368564981797,155.70571694265348,2115.8425734408333,24625304390880.695,145556086829920.72,155162362084469.12,220790271889057.03,0.6592504533128158,0.7027590516417105,0.07359040738529103,0.9998493597171146,0.15870668672519228,21680330230830.996,1960.1368564981797,129.01032245910676,21.497890899186785,4.317702998564854,0.8798005857950796
562.3535392821701,374.9078796220966,333.45930934228835,41.448570279808244,1949.4210732461502,151.53158050877627,2100.9526537549264,27566656139858.035,170905922447458.78,182047910123005.22,243310896975740.53,0.7024178718329211,0.7482110846073468,0.07212517628036574,0.9998418740217128,0.15142528206575914,24518978172822.664,1949.4210732461502,127.2921105986424,20.09611364307237,3.5801046670324657,0.5632516000290287
609.5912365818724,353.3122492837406,316.9135954464296,36.39865383731099,1947.475630144348,157.57178993419225,2105.04742007854,30526483578524.883,198790060524128.16,212404399306936.53,265347528583996.38,0.7491686905280548,0.8004762676344258,0.07485427094479097,0.999838858055476,0.14371869734398657,27381608440746.242,1947.475630144348,131.16965135433702,21.50235602419343,4.116954760125514,0.7828277955362937
656.8289338815746,333.95288904517884,301.69435816891183,32.258530876267024,1948.5555521342912,169.16294660064167,2117.718498734933,33498889570086.168,228958936191495.22,245927709492805.56,286884474610753.44,0.7980875803828286,0.857236034910853,0.07987980777506311,0.9998481970311308,0.13621437632698383,30263029067106.383,1948.5555521342912,137.8913058978999,24.50837395392123,5.423834806230937,1.3394319425896042
704.0666311812769,316.5104643170114,287.6988185532395,28.811645763771853,1944.0569392199088,177.3402217697863,2121.3971609896953,36480119429993.37,260546737494216.2,280986480249209.94,307916690105893.06,0.8461598408472556,0.9125405971094916,0.08359595507663062,0.9998705874789905,0.1298287355236407,33159368943259.55,1944.0569392199088,142.57365458243726,26.674873072810833,6.362869862893482,1.7288242516447219
751.3043284809793,300.72699948216103,274.818462560377,25.908536921784048,1928.0056446595704,176.5422940155944,2104.547938675165,39467976240557.086,292503058245549.25,315672800495693.44,328446432666030.5,0.8905654899987023,0.9611089331473255,0.08388608820511337,0.9998989592438497,0.12502811828761132,36067691193263.8,1928.0056446595704,142.01332942582314,26.525952658356832,6.304697650797183,1.6983142806172222
798.5420257806816,286.3895292083116,262.9477710804051,23.441758127906514,1899.8492005742437,167.63301866061195,2067.4822192348556,42461305723897.68,324140869770418.5,348994840075983.44,348480928281042.1,0.9301538289894765,1.0014747200011096,0.0810807546981712,0.999925522018578,0.12166743128538224,38985732921615.87,1899.8492005742437,136.37515002380084,24.37844487827794,5.489312120774401,1.3901116377587737
845.7797230803839,273.31925721819056,251.9882876924641,21.330969525726445,1862.6282461915582,154.39459722522497,2017.0228434167832,45459580631415.36,355259555232185.94,380939098316894.3,368030729248240.25,0.9652986204653579,1.0350741610490553,0.076545785155157,0.9999465200508969,0.11933556002066924,41911726232239.55,1862.6282461915582,127.64132628151401,21.30188325826382,4.4247389495042695,1.026648735942858
893.017420380086,261.36413716621576,241.85020954449644,19.5139276217193,1820.0982415063374,140.06079539399738,1960.1590369003347,48462577987909.43,385948255751581.56,411918564047985.4,387108552069224.06,0.9970026590437222,1.0640905809136572,0.07145379163492786,0.9999617057719052,0.11765087135588263,44844272701378.97,1820.0982415063374,117.75720178940794,18.14299775696637,3.437538556266276,0.7230572913567836
940.2551176797883,250.39360719042367,232.45268308858624,17.940924101837425,1775.2230338222557,126.4091463931182,1901.6321802153739,51470134553745.125,416379484432840.7,442363757141248.3,405728451907070.1,1.0262516283383798,1.0902951347433956,0.0664740256860827,0.9999722679992031,0.11635251243539495,47782253749193.11,1775.2230338222557,107.95295342356988,15.313245539268873,2.6405092333336326,0.5024381969458152
987.4928149794907,240.29474966772972,223.72344845985893,16.57130120787079,1729.9096523194296,114.13747857641823,1844.0471308958479,54481972868640.41,446703987178940.75,472582351228484.25,423905235291585.56,1.0537826617585246,1.1148301834569603,0.061895098375804335,0.9999795472129933,0.11528566973991682,50724765588607.48,1729.9096523194296,98.82164242356575,12.930326364140065,2.03441708898465,0.3510926997277716
