r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,mode_1,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1299.2014277098897,364.9382423049602,934.2631854049293,2708.5872712368955,883.4412320421407,3592.028503279036,2445546782545.3916,7544045556590.703,9206987742851.164,17901925601172.656,0.4214097256719989,0.5143015309061537,0.24594493925526434,0.9977017535884308,0.26561855525921113,686940088935.8893,2708.5872712368955,497.4400807019767,182.08283451149714,113.33291554671354,90.58540128195335
137.2142635848495,872.9470136086134,444.4121412698142,428.53487233879923,2401.424220804865,748.8646940533087,3150.2889148581735,3821440103636.308,14333989754607.17,17612243221816.71,36000501081297.69,0.39816084010157565,0.4892221689371512,0.23771302070782377,0.9990783054810989,0.2169763417133939,1945472465929.9707,2401.424220804865,382.26845343511496,168.08211342705496,113.1312505460213,85.3828766451174
184.4519608845518,722.0085910816886,471.01792500971357,250.99066607197497,2222.4913939582707,567.8414650370119,2790.3328589952825,5711492006659.032,23292642685827.3,27784586450304.625,56982892139339.58,0.408765540170725,0.48759523090480056,0.20350312802519016,0.9995021677132607,0.20556332615835685,3726015378370.657,2222.4913939582707,311.01595486584705,130.22155212235137,77.06023858926527,49.54371945954815
231.68965818425403,636.888232860674,469.65732456599756,167.23090829467637,2102.494786075869,420.0087670555016,2522.5035531313706,7949085672769.653,34190599204900.98,39432783783570.86,79600131301643.6,0.42952943224849943,0.49538591380133373,0.1665047276282777,0.9996887995311935,0.2015857088964014,5861854744984.128,2102.494786075869,254.37245364527143,93.46952312748283,46.8587599568175,25.308030325929813
278.9273554839564,576.1654322534566,455.0909937562362,121.07443849722046,2024.096360164277,320.5214458520228,2344.6178060162997,10422456048287.926,47037036115686.93,52835059556386.61,103071563828058.17,0.456353181893632,0.5126055877499341,0.1367051998963598,0.9997772704371868,0.19726401627625453,8232298598416.289,2024.096360164277,211.98438809263848,67.04898741388253,28.475078771278003,13.012991574223761
326.16505278365867,528.2489032114648,434.99518207716665,93.25372113429822,1979.4063892795045,256.5004023126093,2235.9067915921137,13066344724393.857,62027366838698.58,68371956781407.1,126898871555280.16,0.4887936833360885,0.5387908965890422,0.11471873661154007,0.9998205233995971,0.19110678324109465,10759694848236.03,1979.4063892795045,181.8238366530687,49.60730897042096,18.01617659120671,7.053080097912942
373.4027500833609,488.5775322309789,413.1836864637965,75.39384576718238,1959.5043197277732,215.38812455120234,2174.8924442789757,15839051504470.145,79363646468298.92,86346250810827.08,150759697878270.78,0.5264248176749479,0.5727409382350075,0.09903392009925722,0.9998418582810004,0.18343647067168392,13394880564448.434,1959.5043197277732,160.90451319927075,38.308517505876374,12.064275276956497,4.110818569098704
420.64044738306325,454.73839504526984,391.49897344078636,63.23942160448346,1954.680712654832,188.1120144177479,2142.79272707258,18707869901648.684,99123143540392.44,106862043820220.27,174444344902985.62,0.5682221661901288,0.6125853141278375,0.08778824570435283,0.9998516427465527,0.17506561949275398,16106209507622.77,1954.680712654832,146.30053004622764,30.75649850618658,8.495386138497906,2.5595997268357755
467.87814468276554,425.2286112676701,370.79115578289475,54.43745548477531,1956.8762235042598,168.90333280120643,2125.779556305466,21643557755022.332,121245895040327.61,129842844873031.88,197816833708586.34,0.6129200066913459,0.6563791485223635,0.07945477333254385,0.9998536774854893,0.16669041544943583,18872765337483.113,1956.8762235042598,135.92289123390572,25.328326694931032,6.066877020621149,1.5852378517485315
515.1158419824677,399.063472677771,351.4110591976492,47.65241348012183,1961.841578565508,156.2628232410501,2118.104401806558,24620249261563.812,145656204649502.62,155296850616658.94,220790271889057.03,0.6597039054451282,0.7033681750919384,0.07377484467138237,0.9998493063816845,0.15853669384666041,21680330230830.996,1961.841578565508,129.43118644077705,21.588820198693732,4.350637200153722,0.8921794014256111
