r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,mode_1,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1429.4734684878854,364.9382423049602,1064.535226182925,2807.9911465703817,930.7757681703774,3738.766914740759,2690763854652.3887,7976375128968.623,9728417296234.906,17901925601172.656,0.44555961781262987,0.543428540201153,0.2489526064063066,0.9974043873480061,0.27658803818929195,686940088935.8893,2807.9911465703817,533.7810824667773,189.85488547289648,115.50370789001559,91.636092340688
137.2142635848495,922.0544673108836,444.4121412698142,477.64232604106945,2366.982625483236,768.3608696646639,3135.3434951479,4036414426292.571,14398191474180.451,17761792008494.082,36000501081297.69,0.3999441963784313,0.4933762440801514,0.2450643353284068,0.9990159294939026,0.22725265695951558,1945472465929.9707,2366.982625483236,397.1170360559277,170.9876086721114,114.13350911213924,86.12271582448554
184.4519608845518,740.3906453614676,471.01792500971357,269.372720351754,2106.298098854467,574.9648892007928,2681.2629880552595,5856904342996.526,22518901033680.38,27067195069711.285,56982892139339.58,0.3951870498011084,0.4750056385963036,0.21443808077096502,0.999482366336053,0.21638386718358252,3726015378370.657,2106.298098854467,315.83114087008437,131.55265433805178,77.62309137442891,49.95800261822774
231.68965818425403,646.2580776388569,469.65732456599756,176.60075307285936,1996.754197378879,423.5630016927391,2420.3171990716182,8066031935927.608,32987783294300.348,38274328742232.35,79600131301643.6,0.41441870452818225,0.48083248251428523,0.17500309540220957,0.9996802408487516,0.21074261002068084,5861854744984.128,1996.754197378879,256.66536052924994,94.2038392936677,47.17719191569151,25.51660995412992
278.9273554839564,587.6229872775374,455.0909937562362,132.5319935213012,1990.469658836027,325.3582632183815,2315.8279220544086,10629715729231.074,46636010750316.484,52521529055498.58,103071563828058.17,0.45246243501373185,0.5095637157801728,0.1404932810939385,0.9997728021410612,0.20238778117062892,8232298598416.289,1990.469658836027,215.9811928458976,67.59676715836858,28.6620697027313,13.118233511384057
326.16505278365867,540.1120727507654,434.99518207716665,105.11689067359877,1986.2424085396558,261.7126832340093,2247.955091773665,13359782650685.922,62489895100347.15,68963411878313.35,126898871555280.16,0.49243854050447616,0.5434517347009761,0.11642255852518597,0.9998181326940689,0.19372276235780497,10759694848236.03,1986.2424085396558,186.45505276192927,50.02235753770112,18.127699978135002,7.107572956243936
373.4027500833609,497.30844868970223,413.1836864637965,84.1247622259057,1957.277612708914,219.27282873310654,2176.5504414420207,16122096520558.947,79574504523607.88,86683045949930.8,150759697878270.78,0.527823454434483,0.5749749247966923,0.1007432791623394,0.9998405452483975,0.1859890402313651,13394880564448.434,1957.277612708914,164.42181603379265,38.58334625487754,12.128780578153416,4.1388858662829415
420.64044738306325,460.17253355659375,391.49897344078636,68.67356011580738,1927.1711066000628,190.55153034579638,2117.722636945859,18931429551339.727,98214962090748.77,106054223692827.36,174444344902985.62,0.5630160275208085,0.6079544954684984,0.0899794557707549,0.9998508697335128,0.17850707772065935,16106209507622.77,1927.1711066000628,148.52347693345445,30.92613801075272,8.529436980856762,2.5724784207324496
467.87814468276554,428.4238095946031,370.79115578289475,57.63265381170834,1907.5171204179544,170.34796837880953,2077.8650887967638,21806189002533.082,118896215097865.11,127566694915923.84,197816833708586.34,0.6010419480933404,0.644872797346704,0.08198220822770236,0.9998531878631504,0.17093951534062257,18872765337483.113,1907.5171204179544,137.24878367106706,25.430191765507036,6.0805535789172795,1.5884393633181457
515.1158419824677,400.95978624949305,351.4110591976492,49.54872705184386,1898.3777614120702,157.1266804177056,2055.5044418297757,24737242461920.14,141857793147636.03,151551734844599.25,220790271889057.03,0.6425001968334769,0.6864058527032891,0.07644190750462891,0.999848978460754,0.16322638924117658,21680330230830.996,1898.3777614120702,130.2335195118437,21.651667983455336,4.352037235056643,0.8894556873499201
