r,aN,aExtra,aTot,v
31.772803133855646,0.0009310496080844999,0.003147219278742271,0.004078268886826771,0.3599694910239972
31.806141856976165,0.0009291582407135132,0.0031439222700153134,0.004073080510728827,0.35992912707799296
31.839480580096684,0.0009272726307807725,0.0031406321384825,0.004067904769263273,0.3598888368686095
31.872819303217206,0.0009253927549419731,0.003137348862964685,0.004062741617906658,0.35984862020466224
31.906158026337724,0.0009235185899710071,0.0031340724223653453,0.004057591012336353,0.35980847689548856
31.939496749458247,0.0009216501127592443,0.0031308027956702404,0.004052452908429485,0.3597684067509488
31.972835472578765,0.0009197873003148213,0.0031275399619470675,0.004047327262261889,0.35972840958142577
32.00617419569928,0.0009179301297619341,0.003124283900345116,0.00404221403010705,0.35968848519782487
32.0395129188198,0.0009160785783401338,0.0031210345900949295,0.004037113168435063,0.359648633411574
32.072851641940325,0.000914232623403632,0.0031177920105079607,0.004032024633911593,0.35960885403462367
32.10619036506084,0.0009123922424206067,0.0031145561409762364,0.004026948383396843,0.3595691468794466
32.13952908818136,0.0009105574129725147,0.003111326960972012,0.004021884373944526,0.3595295117590379
32.172867811301884,0.0009087281127534102,0.0031081044500474394,0.00401683256280085,0.3594899484869149
32.2062065344224,0.000906904319569266,0.003104888587834225,0.004011792907403491,0.35945045687711646
32.23954525754292,0.0009050860113372985,0.0031016793540432955,0.0040067653653805945,0.3594110367442035
32.272883980663444,0.0009032731660853033,0.0030984767284644647,0.004001749894549768,0.35937168790325824
32.30622270378396,0.0009014657619509884,0.0030952806909660935,0.003996746452917082,0.35933241016988415
32.33956142690448,0.000899663777181315,0.0030920912214947613,0.003991754998676076,0.3592932033602055
32.372900150025,0.0008978671901318447,0.003088908300074934,0.0039867754902067785,0.35925406729086734
32.406238873145526,0.0008960759792660887,0.003085731906808629,0.0039818078860747175,0.35921500177903476
32.43957759626604,0.0008942901231548619,0.003082562021875089,0.003976852145029951,0.35917600664239274
32.47291631938656,0.0008925096004756421,0.003079398625530447,0.003971908226006089,0.3591370816991457
32.506255042507085,0.0008907343900119349,0.0030762416981074073,0.003966976088119342,0.35909822676801734
32.5395937656276,0.00088896447065264,0.0030730912200149087,0.003962055690667548,0.35905944166824955
32.57293248874812,0.0008871998213914236,0.0030699471717378045,0.003957146993129228,0.3590207262196028
32.606271211868645,0.0008854404213260967,0.003066809533836536,0.003952249955162633,0.35898208024235484
32.63960993498916,0.0008836862496579946,0.0030636782869468077,0.003947364536604802,0.35894350355730076
32.67294865810968,0.0008819372856913624,0.0030605534117792627,0.003942490697470625,0.35890499598575215
32.706287381230204,0.0008801935088327457,0.0030574348891191684,0.003937628397951914,0.3588665573495368
32.73962610435073,0.0008784548985903831,0.0030543226998260855,0.0039327775984164684,0.3588281874709979
32.77296482747124,0.0008767214345736049,0.003051216824833555,0.0039279382594071596,0.35878988617299323
32.806303550591764,0.0008749930964922342,0.003048117245148778,0.003923110341641012,0.3587516532788954
32.839642273712286,0.0008732698641559952,0.003045023941852299,0.003918293806008294,0.35871348861259034
32.8729809968328,0.0008715517174739219,0.0030419368960976877,0.00391348861357161,0.3586753919984769
32.90631971995332,0.0008698386364537723,0.0030388560891112257,0.003908694725564998,0.35863736326146645
32.939658443073846,0.0008681306012014482,0.0030357815021915912,0.0039039121033930396,0.35859940222698183
32.97299716619436,0.0008664275919204168,0.003032713116709545,0.0038991407086299617,0.3585615087209568
33.00633588931488,0.0008647295889111364,0.0030296509141076225,0.003894380503018759,0.3585236825698355
33.039674612435405,0.0008630365725704881,0.003026594875899818,0.003889631448470306,0.3584859236005714
33.07301333555593,0.0008613485233912093,0.0030235449836712785,0.003884893507062488,0.3584482316406266
33.10635205867644,0.0008596654219613325,0.0030205012190779945,0.003880166641039327,0.3584106065179712
33.139690781796965,0.0008579872489636249,0.0030174635638464914,0.0038754508128101164,0.35837304806108256
33.17302950491749,0.0008563139851750372,0.0030144319997735232,0.0038707459849485603,0.3583355560989441
33.206368228038,0.0008546456114661516,0.0030114065087257723,0.003866052120191924,0.35829813046104503
33.239706951158524,0.000852982108800634,0.003008387072639536,0.00386136918144017,0.3582607709773792
33.27304567427905,0.0008513234582346936,0.0030053736735204313,0.003856697131755125,0.358223477478444
