r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,mode_1,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1558.6387061331175,364.9382423049602,1193.7004638281574,3179.890864189761,992.9700250135656,4172.860889203326,2933897540163.196,8919552809548.61,10788666095635.752,17901925601172.656,0.4982454406449069,0.6026539455023233,0.23795905288449273,0.9973009166405634,0.2719425658515857,686940088935.8893,3179.890864189761,585.9855169349603,197.32420071903607,117.06647839790546,92.59382896166379
137.2142635848495,943.5066731118943,444.4121412698142,499.0945318420801,2507.8263654079065,780.4453331002426,3288.2716985081493,4130324272229.9062,15108663273711.422,18525165132485.453,36000501081297.69,0.41967924945245816,0.5145807579358751,0.23734210693548272,0.9989983033005244,0.22295748743351448,1945472465929.9707,2507.8263654079065,406.0471816066297,172.43225134969637,115.00045193656565,86.96544820735087
184.4519608845518,746.3736573584063,471.01792500971357,275.35573234869275,2230.809893473789,578.9852653593219,2809.795158833111,5904233316111.742,23551187981655.16,28131285442987.145,56982892139339.58,0.4133027843526391,0.49367949549134943,0.20605959959008918,0.9994655174817404,0.2098813908833878,3726015378370.657,2230.809893473789,318.3379019565235,132.0399118990662,78.16340943314518,50.444042070587074
231.68965818425403,679.2014288023047,469.65732456599756,209.5441042363071,2234.3782211148823,437.69706555320033,2672.0752866680828,8477202228037.039,36364770232293.63,41827724787403.766,79600131301643.6,0.4568430935683993,0.5254730627126504,0.16380416664793238,0.9996638702377085,0.20266945599178063,5861854744984.128,2234.3782211148823,269.15147159656897,95.23168117678232,47.546530310289455,25.76738246955961
278.9273554839564,626.4173900907482,455.0909937562362,171.32639633451203,2218.964000551015,340.9320394664953,2559.89604001751,11331481117444.09,51471089420606.66,57638327158030.625,103071563828058.17,0.4993723536248043,0.5592068754693746,0.13318198635291584,0.9997645395882099,0.1965962871610735,8232298598416.289,2218.964000551015,230.142552141783,68.63778888689917,28.903596085063164,13.24810235274998
326.16505278365867,564.4927788287205,434.99518207716665,129.49759675155389,2102.8131105808548,270.85749482459255,2373.6706054054475,13962844404911.957,65976357025165.06,72676072589263.66,126898871555280.16,0.5199128740591219,0.5727085804510423,0.11410913300597884,0.999814872155912,0.1921243664861256,10759694848236.03,2102.8131105808548,194.7917963408573,50.625199981541115,18.26529560278755,7.175202899406596
373.4027500833609,507.7460820557938,413.1836864637965,94.5623955919973,1960.309673162896,222.64581367903335,2182.955486841929,16460471090743.12,80011174571023.66,87229063805540.67,150759697878270.78,0.5307199184998883,0.5785967007971374,0.10199283266244423,0.9998390810953339,0.18870397517321025,13394880564448.434,1960.309673162896,167.41934992097546,38.85625009853364,12.198502357614093,4.171711301910167
420.64044738306325,458.54330512251715,391.49897344078636,67.04433168173082,1828.31001671313,189.0675463594338,2017.3775630725638,18864403336010.496,94080805349184.1,101859016070898.28,174444344902985.62,0.5393170263071904,0.5839055208556374,0.09371946522071692,0.9998498366606284,0.18520111487116717,16106209507622.77,1828.31001671313,146.97728359225385,30.95613913366296,8.551290060050126,2.5828335734668624
467.87814468276554,414.7696591669417,370.79115578289475,43.97850338404697,1723.2067280680699,164.0494185607516,1887.2561466288214,21111211323359.87,108820089217531.7,117169981419546.4,197816833708586.34,0.5501053028572882,0.5923155235219023,0.08692482938990063,0.9998515932839982,0.18017593813357113,18872765337483.113,1723.2067280680699,131.18092645746398,25.220541980117883,6.06488696818223,1.5830631549874985
515.1158419824677,378.9573708614148,351.4110591976492,27.54631166376563,1692.3372385251148,147.46995693437364,1839.8071954594884,23379801883417.582,127788667890451.14,136886837346937.72,220790271889057.03,0.5787785249644629,0.619985818105794,0.08015511478502686,0.9998448902105062,0.17079656697861906,21680330230830.996,1692.3372385251148,121.07467911661442,21.21328088279045,4.307754304509824,0.8742426304589387
562.3535392821701,371.7907954945287,333.45930934228835,38.331486152240345,1852.7316673577682,150.19247402360463,2002.924141381373,27337459606591.55,163567236491940.38,174610760811505.66,243310896975740.53,0.6722561074124392,0.7176446389448613,0.07498660129984762,0.9998335084066723,0.15656228447513987,24518978172822.664,1852.7316673577682,126.00197121963765,20.06444719566417,3.572798655107831,0.5532569531949919
609.5912365818724,380.0394900537891,316.9135954464296,63.125894607359484,2100.1521876785146,168.46871674750003,2268.6209044260145,32835740271776.24,214290703691640.97,228846546365404.7,265347528583996.38,0.8075850746950023,0.8624408434727998,0.07426040922871793,0.9998328835791253,0.14348366096531182,27381608440746.242,2100.1521876785146,141.46676168939948,22.059355948006488,4.157718770284199,0.784880339809862
656.8289338815746,361.55168799078785,301.69435816891183,59.857329821876,2180.7069248879293,180.59090138296648,2361.2978262708957,36267331312840.164,255014534459988.84,273129648481271.94,286884474610753.44,0.8889101956667195,0.9520544771614283,0.07647951028192261,0.9998459298097909,0.13278430779852504,30263029067106.383,2180.7069248879293,148.6960968135181,25.0400852178914,5.49412450710542,1.3605948444515503
704.0666311812769,336.947536843605,287.6988185532395,49.24871829036553,2170.3869511023745,186.08203554573012,2356.4689866481044,38835639801739.57,288988428134868.75,310435728132146.1,307916690105893.06,0.9385279766273311,1.0081809077169113,0.0789664691536711,0.9998697046588758,0.1251004194504572,33159368943259.55,2170.3869511023745,150.7669557634512,27.09659620415974,6.454493691749938,1.7639898863692627
751.3043284809793,315.8713965170609,274.818462560377,41.05293395668387,2135.946089797691,183.2597275095958,2319.205817307287,41455555351778.336,321781131932562.8,345832482771211.94,328446432666030.5,0.9797065820463787,1.0529342028898205,0.07901831141591799,0.9998985360266841,0.11987178017399704,36067691193263.8,2135.946089797691,148.24492383796175,26.878869664045226,6.400406553407318,1.7355274541814931
798.5420257806816,298.24855618374903,262.9477710804051,35.3007851033439,2091.7772140722686,173.029509494147,2264.8067235664157,44219574510413.71,354355186096969.6,380009262634603.8,348480928281042.1,1.0168567555329457,1.0904736293864976,0.07639923870487082,0.9999252785326831,0.11636446491814291,38985732921615.87,2091.7772140722686,141.35809169689492,24.67617317356254,5.574040612945057,1.421204010744484
845.7797230803839,283.06018650199496,251.9882876924641,31.071898809530886,2040.952173772521,158.88126002068094,2199.833433793202,47079731969118.29,386539274091346.1,412965057346585.75,368030729248240.25,1.0502907593637967,1.1220939571815942,0.0722242227888681,0.9999463625487779,0.11400415393887932,41911726232239.55,2040.952173772521,131.78968408333947,21.549300776551828,4.492721113338002,1.0495540474516487
893.017420380086,269.5795894410458,241.85020954449644,27.72937989654935,1985.116351195982,143.85847615507043,2128.974827351052,49985900968987.36,418069514229701.06,444743994881394.94,387108552069224.06,1.0799800520938645,1.1488870305346917,0.06757171306438807,0.9999615972046001,0.1123925259121659,44844272701378.97,1985.116351195982,121.28420406160512,18.345876736843163,3.4894466185125848,0.7389487381095662
940.2551176797883,257.3792159079304,232.45268308858624,24.926532819344153,1925.9792292988777,129.64070194400136,2055.619931242879,52906074650875.68,448804401257685.4,475452942518665.7,405728451907070.1,1.1061694075141706,1.1718501383964208,0.06306647448471536,0.9999721906694995,0.11127510194933467,47782253749193.11,1925.9792292988777,110.96955531392342,15.478523475475502,2.679391437284691,0.5132317173177513
987.4928149794907,246.2231125812167,223.72344845985893,22.49966412135777,1865.341097983874,116.88383319795452,1982.2249311818287,55826109217248.39,478754463796962.94,505255508192977.4,423905235291585.56,1.1293903069341642,1.191906742660148,0.05896597876420959,0.9999794910421507,0.11049084732773691,50724765588607.48,1865.341097983874,101.39702291936094,13.064890899033319,2.063491937017242,0.3584274425430247
1034.730512279193,235.97255218939057,215.59818348329665,20.374368706093914,1804.8051183404664,105.70355786909126,1910.5086762095577,58743072270076.06,508031756553094.56,534345629423040.0,441654042856286.7,1.1502934588066411,1.2098737418258276,0.05532744194536019,0.9999845602152787,0.10993459857340637,53671071301087.68,1804.8051183404664,92.75869634531081,11.085321679746553,1.60540364149384,0.2541362025400471
1081.968209578895,226.5294339290922,208.019737011893,18.509696917199182,1745.5708751454415,95.9859971937108,1841.5568723391523,61658690335396.24,536782881405283.44,562909159014548.94,458990054252693.56,1.1694869560501666,1.2264081842275465,0.05212220085920509,0.999988137080605,0.10953577384197903,56620565043577.14,1745.5708751454415,85.06239367510085,9.474372077742888,1.265544950641508,0.1836864902255557
1129.2059068785975,216.86294427108305,199.98865637993742,16.87428789114564,1688.4063800246204,87.54412061765575,1775.9505006422762,64294272619347.56,564863240058307.2,590817815083244.4,475928281340496.3,1.18686630361053,1.24140093843373,0.049294234600567546,0.9999907111986786,0.10882250158670097,59291481250000.01,1688.4063800246204,78.23577664851071,8.16133854088757,1.0115331770465814,0.13547225121088918
1176.4436041782997,199.6902476206467,184.25081568085926,15.439431939787436,1633.7283901105543,80.18597254910664,1713.914362659661,64259854312478.97,589989826534770.1,615793484827080.6,492483425425257.4,1.1979892034443929,1.2503841815495527,0.04678528536552645,0.9999926021653803,0.10435292983088902,59291481250000.01,1633.7283901105543,72.18022996455232,7.084481689165762,0.8193789068732378,0.10188198851530698
1223.6813014780018,184.4784632517188,170.3001370646686,14.178326187050214,1581.7088504739545,73.7399522990354,1655.44880277299,64227789439562.12,614913550868065.5,640586759794808.4,508669781092984.9,1.2088658963518402,1.2593371645124503,0.044543783036670136,0.9999940191659709,0.10026399774502903,59291481250000.01,1581.7088504739545,66.7959020047134,6.194044950144515,0.6719863483567377,0.07801899582074517
1270.9189987777042,170.94259764302137,157.87592250722767,13.066675135793705,1532.3657257721316,68.06112591315852,1600.42685168529,64198768640693.07,639690156148509.8,665251020065230.0,524501173986063.5,1.2196162523089165,1.2683499161870444,0.042526858282519085,0.9999951007450391,0.0965030743348551,59291481250000.01,1532.3657257721316,61.991830785862525,5.451243688857742,0.5573186819356801,0.06073275650257542
1318.1566960774064,158.84646105195566,146.76333260250487,12.083128449450784,1485.6278218386285,63.030011878402235,1548.6578337170308,64172990624295.35,664357468457009.9,689821204536084.1,539990923287797.25,1.2303122882362403,1.2774681476792755,0.04069976627898491,0.999995940191121,0.09302844012667416,59291481250000.01,1485.6278218386285,57.688942695513624,4.826202797082856,0.46689040533084564,0.047975980474911896
1365.394393377109,147.99337182174253,136.78403622311293,11.209335598629597,1441.3767945703416,58.54893663674548,1499.9257312070872,64150367782541.164,688940859050496.5,714319940372111.0,555151822145696.7,1.240995402640843,1.2867109714442069,0.03903455712412331,0.9999966015029295,0.08980621169433305,59291481250000.01,1441.3767945703416,53.81993746527181,4.295930662237345,0.3946702641230821,0.03839824511323907
1412.6320906768112,138.2187477697404,127.78901112207834,10.429736647662065,1399.4727749417975,54.5380627240804,1454.010837665878,64130665225659.18,713457341023145.0,738761883996147.5,569996131048884.2,1.251688041654369,1.296082278026532,0.037508704413531255,0.9999971294375698,0.0868083026681891,59291481250000.01,1399.4727749417975,50.328003063623676,3.8426457021378906,0.3363206933485072,0.031093264970325878
1459.8697879765134,129.3841787222187,119.65294802806677,9.731230694151941,1359.7693053445769,50.93185053129039,1410.7011558758672,64113586277503.336,737918432717659.5,763156631279181.4,584535580477627.5,1.2624012247718128,1.3055777214718076,0.03610392627747451,0.999997555890659,0.08401104524249232,59291481250000.01,1359.7693053445769,47.16524253304231,3.452486079912452,0.2886801858660882,0.025441732469534923
1507.1074852762158,121.37267835061596,112.26986269184616,9.102815658769794,1322.1216695041717,47.67614657851175,1369.7978160826835,64098821448104.26,762332081007604.6,787510604283178.4,598781380099178.9,1.2731392564032904,1.315188866014403,0.03480524353211111,0.9999979040023993,0.08139423278807706,59291481250000.01,1322.1216695041717,44.29117713804661,3.1145443658821144,0.24941228967009696,0.021012784912925967
1554.345182575918,114.08487526637286,105.5496268173388,8.535248449034052,1286.3912759157442,44.72587185436763,1331.1171477701118,64086074453591.16,786703922720512.9,811828248333074.0,612744232489668.2,1.283902615491004,1.3249055728105326,0.033600252186137367,0.9999981908427406,0.07894043424231544,59291481250000.01,1286.3912759157442,41.671450123865874,2.8201537188125125,0.2167665729186451,0.017501438770603575
1601.5828798756204,107.43595027180365,99.41520436649758,8.020745905306073,1252.4477421555432,42.04321483923717,1294.4909569947804,64075074549293.5,811038099911692.9,836112780391557.4,626434349884888.9,1.2946896990254861,1.334717325997845,0.03247856975134257,0.9999984291977708,0.07663448765761803,59291481250000.01,1252.4477421555432,39.27675115562562,2.5623610153071814,0.18941440893458464,0.014688259369790126
1648.8205771753226,101.35316537587502,93.8004339608102,7.552731415064831,1220.1696706549355,39.59622546064277,1259.7658961155782,64065581050750.375,835337781984083.0,860366651897961.5,639861472852155.6,1.3054978576231508,1.3446139334861236,0.031431415616771055,0.9999986287791671,0.07446311512588528,59291481250000.01,1220.1696706549355,37.081941148432925,2.3355364834483034,0.166334888590987,0.012412940170552894
1696.0582744750247,95.77386216274829,88.64823745043192,7.125624712316364,1189.4447006213018,37.357719124168796,1226.8024197454706,64057383609435.85,859605498192464.9,884591832570877.8,653034890066197.5,1.3163239993277045,1.3545858667386173,0.030451292337619895,0.9999987970572987,0.07241462248556683,59291481250000.01,1189.4447006213018,35.06534542319962,2.1350824311794403,0.14673456293804396,0.010556706851695215
1743.2959717747271,90.64383304551379,83.90916355857607,6.734669486937717,1160.1691766030299,35.30441782492411,1195.473594427954,64050300342874.914,883843348731043.2,908789983147764.4,665963458589776.5,1.3271649327466741,1.3646243970685565,0.029531742055597325,0.9999989398447177,0.07047866012015747,59291481250000.01,1160.1691766030299,33.20818318168422,1.9572139894155107,0.1299902476027316,0.009030406221644426
