r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,shell_directions,mode_1,mode_2,mode_3,mode_4,mode_5
798.5420257806816,277.50558320931214,262.9477710804051,14.557812128907031,1731.8041582252238,135.46884602766872,1867.2730042528924,41144134847780.445,297908640238728.06,317993816198707.0,348480928281042.1,0.8548778887505469,0.9125142594381866,0.07254903044125069,0.9998740863351273,0.12938658788908783,38985732921615.87,48,1731.8041582252238,111.95537958945711,18.112922573202326,4.124148746338461,1.2763951186708253
845.7797230803839,280.91783053688476,251.98828769246407,28.929542844420695,1739.9625797959716,135.69829638193823,1875.6608761779098,46723406532234.15,336121124047383.9,358691021641521.8,368030729248240.25,0.9132963563503605,0.9746224788734456,0.07234692481215192,0.9998842528109922,0.13026087555358393,41911726232239.55,48,1739.9625797959716,111.89182757373435,17.95751045234108,4.327252832930285,1.5217055229325274
893.017420380086,266.1520871996715,241.85020954449644,24.301877655175016,1715.214860715816,126.40329104706163,1841.6181517628777,49350367737545.195,367388392597086.3,390826303462420.1,387108552069224.06,0.9490578046733225,1.0096038988891447,0.06863707925883705,0.9999328804505877,0.1262718688592322,44844272701378.97,48,1715.214860715816,105.497606196373,16.076032058638724,3.651636594289211,1.1780161977606984
940.2551176797883,252.6638440828033,232.45268308858624,20.211160994217057,1681.5542435709685,115.92378499117964,1797.4780285621482,51936797419585.76,397591880818731.56,421420815105132.3,405728451907070.1,0.9799457714880636,1.0386770095227544,0.0644924628558104,0.9999542462096828,0.12324212653480116,47782253749193.1,48,1681.5542435709685,98.41499150574195,13.930968677992276,2.8086514823036155,0.7691733251418054
987.4928149794907,241.90441865558662,223.72344845985893,18.18097019572769,1649.5699486634905,106.4764912937015,1756.046439957192,54846932744980.516,428853544675870.06,452994934855359.75,423905235291585.56,1.0116731499691924,1.0686231193718678,0.0606342115281969,0.9999674001396524,0.12107626051601,50724765588607.48,48,1649.5699486634905,91.88107843124709,11.995771088392514,2.1176756588710757,0.48196611519081906
1034.730512279193,232.23550688509238,215.59818348329665,16.637323401795737,1616.3271231649087,98.13110956225479,1714.4582327271635,57812771180605.516,460181691324993.75,484610476823451.56,441654042856286.7,1.0419505918000527,1.0972626304728355,0.057237387116838116,0.9999758759620588,0.11929740264708988,53671071301087.68,48,1616.3271231649087,85.79120373415525,10.393717555958181,1.6316023639448316,0.31458590819653837
1081.968209578895,223.22722033135304,208.019737011893,15.207483319460044,1581.30572099435,90.69762554018226,1672.0033465345323,60759866009953.09,491172983127884.75,515859827174333.5,458990054252693.56,1.0701168327657773,1.1239019721554373,0.05424488277978998,0.9999816287788532,0.11778367457448756,56620565043577.15,48,1581.30572099435,80.10327179620568,9.081792287545445,1.29420280988506,0.21835864654607942
1129.2059068785975,213.9603143888185,199.98865637993742,13.971658008881086,1546.0373465536825,84.00793401395738,1630.0452805676398,63433717684106.53,521793936729927.0,546700123583730.3,475928281340496.3,1.096370939042004,1.148702745808462,0.051537178148022264,0.999985760389032,0.11603018720443235,59291481250000.01,48,1546.0373465536825,74.81454163757863,7.985068747721734,1.049121055089288,0.15920257356772552
1176.4436041782997,197.26007913173154,184.2508156808593,13.009263450872277,1511.804482411836,77.94323502167352,1589.7477174335095,63477831780516.73,549972975866325.0,575054926471399.0,492483425425257.4,1.1167339802175589,1.1676635126854096,0.04902868182601021,0.9999888401004042,0.11038568466846074,59291481250000.01,48,1511.804482411836,69.91479111136681,7.047318122338296,0.8615072948274946,0.11961849314091817
1223.6813014780018,182.63852124722837,170.3001370646686,12.33838418255975,1479.0793569428745,72.43707447457855,1551.516431417453,63587197548441.63,578541603757399.4,603761204381580.9,508669781092984.9,1.1373618509719214,1.1869413651510257,0.04668791964284943,0.9999911852740268,0.10531845552012999,59291481250000.01,48,1479.0793569428745,65.39672882537914,6.2360916462537235,0.7128510616217615,0.09140294132392003
1270.9189987777042,169.62573543099882,157.87592250722767,11.74981292377114,1446.803682583564,67.38678704446001,1514.1904696280242,63704211206519.44,607062134669529.9,632369745590133.8,524501173986063.5,1.1574085336282967,1.2056593520740841,0.04450350758119237,0.9999929954859196,0.10073886622622977,59291481250000.01,48,1446.803682583564,61.19293956123814,5.530062093494099,0.5931662131248083,0.0706191766029562
1318.1566960774064,157.85877434308154,146.76333260250487,11.095441740576668,1414.2076684125907,62.72383146045351,1476.9314998730442,63773971285189.09,635105147597413.6,660445188675917.6,539990923287797.25,1.1761404131212103,1.2230672038980224,0.042469018682210515,0.9999943870752162,0.0965620953542644,59291481250000.01,48,1414.2076684125907,57.25772911862117,4.914720066436465,0.4962832115444036,0.05509906385146774
1365.394393377109,147.2426005169699,136.78403622311293,10.45856429385696,1381.9125208314124,58.457874887170895,1440.3703957185833,63824932563862.9,662839573310156.0,688179182291528.1,555151822145696.7,1.1939789204838407,1.2396233874035978,0.04058530712720388,0.9999954518158425,0.0927446429741393,59291481250000.01,48,1381.9125208314124,53.61606597183564,4.380614228670447,0.41776187162328604,0.04343281504152576
1412.6320906768112,137.6910174981411,127.78901112207832,9.902006376062756,1350.4675197186,54.5849659232433,1405.0524856418433,63885809199081.93,690475051271206.6,715801356367018.8,569996131048884.2,1.211367961394092,1.2558003771882267,0.03884905829571789,0.9999962728565985,0.08925075180540065,59291481250000.01,48,1350.4675197186,50.278158170441436,3.9182092445255456,0.3539910236197485,0.03460748465657012
1459.8697879765134,129.04862717367632,119.65294802806677,9.395679145609547,1319.742996248807,51.06425980439516,1370.807256053202,63947310822726.05,717917968516426.4,743221779685602.2,584535580477627.5,1.2281852337026453,1.2714739778172466,0.03725123249742509,0.9999969143474472,0.08604068471967687,59291481250000.01,48,1319.742996248807,47.217088878943485,3.517318422870329,0.30197604399337397,0.027876458587965846
1507.1074852762158,121.16798000024637,112.26986269184617,8.898117308400217,1289.4661339019328,47.84969772649453,1337.3158316284273,63990717027987.91,744978074344041.0,770248252711994.6,598781380099178.9,1.2441570481377475,1.2863597271251404,0.03578040175313617,0.9999974208144267,0.08307804243979873,59291481250000.01,48,1289.4661339019328,44.39910281104917,3.168603516423264,0.25929916874131487,0.0226922302807839
1554.345182575918,113.95710940132408,105.54962681733882,8.407482583985265,1259.6505542554607,44.910109036448674,1304.5606632919093,64014303215545.57,771610809913197.9,796838628979561.6,612744232489668.2,1.2592706205948798,1.3004424794696006,0.0344254662126046,0.9999978239940501,0.08033534129428795,59291481250000.01,48,1259.6505542554607,41.80306907441014,2.864327700216297,0.22405559069962402,0.018656671122615275
1601.5828798756204,107.35323935426437,99.41520436649758,7.93803498776681,1230.4683363325644,42.22198212203802,1272.6903184546024,64025745547279.164,797880197260973.5,823061495003900.0,626434349884888.9,1.2736852591298495,1.3138830831277732,0.03317537778813873,0.9999981479648408,0.07778974710386104,59291481250000.01,48,1230.4683363325644,39.41374477924445,2.5980036465160814,0.1947527141565474,0.015480982120937901
1648.8205771753226,101.29891374223094,93.8004339608102,7.498479781420738,1202.0668770165819,39.7623752189295,1241.8292522355114,64031288461866.04,823860669737994.2,848994563316073.1,639861472852155.6,1.2875609873269442,1.326841198192033,0.032019196799680974,0.9999984109952496,0.07542013957282287,59291481250000.01,48,1202.0668770165819,37.21512229093077,2.364076591095363,0.1702211581880163,0.012955178715348846
1696.0582744750247,95.73902015470982,88.64823745043192,7.090782704277899,1174.5305563749037,37.50869143496826,1212.039247809872,64034079883092.95,849607019218677.6,874694329907421.0,653034890066197.5,1.3010132109978898,1.3394297046192343,0.03094676307120057,0.9999986267380323,0.07320737964526466,59291481250000.01,48,1174.5305563749037,35.19039645040847,2.1578241415275703,0.14954510814741268,0.01092573488481033
1743.2959717747271,90.62289174234165,83.90916355857607,6.713728183765576,1147.8985727713316,35.4398572404688,1183.3384300118005,64035502902026.7,875157957446110.1,900200295397781.5,665963458589776.5,1.3141230891246156,1.351726260332688,0.029949046140684693,0.9999988053842022,0.07113472771493662,59291481250000.01,48,1147.8985727713316,33.323299642432936,1.9752722573947148,0.1320058465499678,0.009279494091176373
