r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,mode_1,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1456.5918632178477,364.9382423049602,1091.6536209128876,3068.0179787379043,944.6406259223332,4012.6586046602374,2741810060086.8735,8516881836231.276,10295022464862.023,17901925601172.656,0.4757522752565446,0.5750790554166784,0.23541514965296145,0.9973971314331195,0.2663238540221699,686940088935.8893,3068.0179787379043,545.9252235351123,191.02793461019223,115.81355038694456,91.87391739008417
137.2142635848495,934.8015465366352,444.4121412698142,490.38940526682103,2540.5280285132503,775.1599866123111,3315.6880151255614,4092216438325.522,15213711261292.436,18607075822251.445,36000501081297.69,0.4225972084926335,0.5168560232045728,0.2337855621747804,0.9990145766726588,0.21992797134903952,1945472465929.9707,2540.5280285132503,402.9266182954,171.51962121732177,114.37537514982664,86.33837194976266
184.4519608845518,748.3311678742765,471.01792500971357,277.31324286456294,2226.208747048192,579.3126871515256,2805.5214341997175,5919718319756.357,23530275342174.93,28112962893115.37,56982892139339.58,0.4129357857905252,0.4933579507402166,0.2064902018176083,0.9994822189359416,0.21056899417763067,3726015378370.657,2226.208747048192,319.52857025035786,131.9077259060871,77.79028978908629,50.08610120599425
231.68965818425403,649.6331067453707,469.65732456599756,179.97578217937314,2058.9012576012083,425.5646779125927,2484.465935513801,8108156117426.872,33805573095808.234,39117101727507.5,79600131301643.6,0.4246924288064612,0.4914200653674023,0.17129020439742257,0.9996806102823704,0.2072790610589931,5861854744984.128,2058.9012576012083,258.25233125612715,94.43595503766329,47.2889590898616,25.587432528940635
278.9273554839564,585.2362313909292,455.0909937562362,130.14523763469307,1992.9593388424541,324.39845355303794,2317.357792395492,10586540875389.402,46637872580365.76,52506028556099.1,103071563828058.17,0.4524804984832294,0.5094133299819585,0.13998634764884613,0.9997732043692481,0.2016252450721617,8232298598416.289,1992.9593388424541,214.81921013355577,67.6818778184501,28.737155928674774,13.16020967235728
326.16505278365867,537.0277239603598,434.99518207716665,102.03254188319322,1978.745694551593,260.1670599904374,2238.9127545420306,13283490652158.906,62228170347160.92,68663455817893.4,126898871555280.16,0.49037607336053307,0.541087993741394,0.11620241095265658,0.9998182673519618,0.1934579390729892,10759694848236.03,1978.745694551593,184.79326201040718,50.060071931087,18.17980142414951,7.133924624793714
373.4027500833609,496.4861227947249,413.1836864637965,83.30243633092843,1972.8946440692907,218.60568816814566,2191.5003322374364,16095437778916.592,80054129734349.53,87141043326660.36,150759697878270.78,0.5310048432107388,0.5780128545828038,0.09975161078116643,0.9998405460774605,0.18470558951859914,13394880564448.434,1972.8946440692907,163.66228051376982,38.62620727815372,12.162879704353974,4.154320671868161
420.64044738306325,460.7325601188853,391.49897344078636,69.23358667809897,1961.4656227380094,190.44138834214962,2151.907011080159,18954468960773.746,99648872790663.62,107483603167102.61,174444344902985.62,0.5712359024655211,0.6161483952195633,0.08849889301051013,0.9998508518326205,0.17634753955266658,16106209507622.77,1961.4656227380094,148.3550735245978,30.95961597134503,8.547281588553743,2.579417257653049
467.87814468276554,429.16696668428267,370.79115578289475,58.37581090138792,1948.3263568136554,170.2986172294079,2118.624974043063,21844014687271.43,121011175390821.83,129679143302522.33,197816833708586.34,0.6117334562592853,0.6555516073700736,0.08038167175213635,0.9998531770443201,0.16844663012858255,18872765337483.113,1948.3263568136554,137.1798520158546,25.44268448827356,6.086167811701923,1.5899129135778154
515.1158419824677,401.42359699633516,351.4110591976492,50.012537798685976,1940.2005824049347,156.95134408805333,2097.151926492988,24765857298855.277,144466669893176.16,154149794202840.9,220790271889057.03,0.6543162824029128,0.6981729443238255,0.07484023551432391,0.9998489702868683,0.16066098191650297,21680330230830.996,1940.2005824049347,130.06844418055925,21.644040739004474,4.350336721226609,0.8885224472629836
