r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,shell_directions,mode_1,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1411.2437501715074,364.9382423049603,1046.3055078665473,2735.02870810851,342.71270473965757,3077.7414128481673,2656449214886.397,7804719925359.794,8449823859621.056,17901925601172.656,0.4359709731364625,0.4720064225419166,0.11135201395055097,0.997192671989922,0.3143792413923205,686940088935.8893,48,2735.02870810851,426.9670158822292,66.66587714771727,-38.193426667928854,-112.72676162236003
137.2142635848495,919.3787002128956,444.4121412698142,474.96655894308134,2433.8211067613447,643.4730748087147,3077.294181570059,4024700904696.3726,14679072175189.414,17495959999250.043,36000501081297.69,0.4077463294758198,0.48599212438015815,0.20910352954309028,0.9986022517974682,0.23003601430666792,1945472465929.9707,48,2433.8211067613447,326.35676366283775,118.23387961915664,91.97552951948028,106.90690200724005
184.4519608845518,753.9755870943563,471.01792500971357,282.95766208464283,2304.7546708262157,667.7874974489805,2972.542168275196,5964368834522.978,24196268069977.73,29478840882736.914,56982892139339.58,0.42462337662347654,0.5173279167833857,0.2246519846130429,0.9989746200638888,0.20232711517554164,3726015378370.6577,48,2304.7546708262157,298.9223806034071,133.19599641413026,111.90962018906593,123.7595002423772
231.68965818425403,658.2123959088831,469.6573245659976,188.5550713428855,2225.6276571600006,540.0740833807945,2765.701740540795,8215235352139.54,35993586418519.97,42734321977651.63,79600131301643.6,0.45217998802191384,0.5368624558634271,0.19527560599328778,0.9992414578869139,0.19223974950242068,5861854744984.128,48,2225.6276571600006,272.33035400126585,115.22136751874758,81.08949344018889,71.43286842059216
278.9273554839564,592.9975346241356,455.0909937562362,137.9065408678994,2176.4725864846187,464.0173243812956,2640.489910865914,10726937777558.889,50097904175558.01,58491674260120.734,103071563828058.17,0.48604971453746726,0.5674860464686005,0.17573152711995296,0.999425916338544,0.18339255822725611,8232298598416.289,48,2176.4725864846187,252.09315081585723,99.80476155042406,62.786613251949355,49.33279876306499
326.16505278365867,539.1091894735131,434.99518207716665,104.1140073963464,2127.338758541198,389.4123990605433,2516.7511576017414,13334976127588.11,65955135669189.75,75587331051224.3,126898871555280.16,0.5197456436045464,0.5956501434947487,0.154728208978603,0.9995618041704291,0.17641813703610218,10759694848236.03,48,2127.338758541198,231.39829614210691,83.02779350092935,45.06933486895997,29.91697454854709
373.4027500833609,501.3290046206533,413.1836864637965,88.14531815685683,2099.2613396043776,335.3670501565683,2434.628389760946,16252437742301.48,84307774481808.73,95179940371379.1,150759697878270.78,0.5592195770376384,0.6313354411749423,0.13774876345276565,0.9996079412390168,0.17075486367071355,13394880564448.432,48,2099.2613396043776,215.12707607220588,69.13849712538108,32.53065213649128,18.570824822490067
420.64044738306325,463.2489591384504,391.49897344078636,71.74998569766406,2070.809926119798,290.51772591490624,2361.3276520347044,19057993241968.37,104250805441244.5,116202661452870.34,174444344902985.62,0.5976164231590418,0.6661302865248774,0.1230315181650346,0.9997217247013664,0.16400651244720366,16106209507622.771,48,2070.809926119798,197.99550117708486,57.09712579661183,23.622501652330005,11.802597288879527
467.87814468276554,429.26360819225187,370.79115578289475,58.47245240935706,2031.149332247783,255.3275693271918,2286.476901574975,21848933608538.34,125231671074215.27,138227496958809.75,197816833708586.34,0.6330688279982287,0.698765086708644,0.1116685539885912,0.9997698700356535,0.15806503112075507,18872765337483.113,48,2031.149332247783,182.09805969874392,47.72434716318162,17.637427714338454,7.8677347509278235
515.1158419824677,400.1528464166168,351.4110591976492,48.741787218967595,1991.771480676896,228.28348089938532,2220.0549615762816,24687458251676.12,147569941073990.22,161653906625451.7,220790271889057.03,0.6683715718604728,0.7321604581685544,0.10282785104441725,0.9998049629219402,0.15271798106850817,21680330230830.996,48,1991.771480676896,168.32241458454214,40.5359783850377,13.717038933722334,5.708048996083151
562.3535392821701,375.70892075172395,333.45930934228835,42.2496114094356,1959.8127128793537,206.22398110426676,2166.0366939836204,27625556009864.984,171728910703088.9,186892383875816.6,243310896975740.53,0.7058003272258342,0.7681217166958652,0.09520798132232668,0.9998336524601593,0.14781531187606442,24518978172822.668,48,1959.8127128793537,156.4372312815195,34.70450913919107,10.832534297210957,4.249706386345227
609.5912365818724,354.82620177745474,316.9135954464296,37.912606331025124,1932.6369968968731,186.45381149870875,2119.090808395582,30657290381945.152,197638796595285.16,213748566993587.12,265347528583996.38,0.7448299882420881,0.8055419552397471,0.08798764581489442,0.999856325129532,0.14342688146706936,27381608440746.24,48,1932.6369968968731,145.66818633188305,29.527842837040044,8.310956145163617,2.94682618462204
656.8289338815746,336.29141868435454,301.69435816891183,34.59706051544271,1906.2103080501686,168.41551741974325,2074.625825469912,33733468005275.336,224945853648370.56,241839652160081.2,286884474610753.44,0.7840990836244396,0.8429861967546716,0.08117874334355998,0.9998706097484826,0.1394869191382483,30263029067106.387,48,1906.2103080501686,135.7326254665259,24.881082552532998,6.049677079212496,1.7521323214718818
704.0666311812769,318.9953939252673,287.6988185532395,31.296575372027792,1877.3037477086916,153.5724785321732,2030.8762262408648,36766525533753.36,253139355640863.34,270839694143424.03,307916690105893.06,0.8221033928164411,0.8795875730226959,0.07561882725686074,0.9998763688727783,0.13575013681075687,33159368943259.55,48,1877.3037477086916,126.99440099632886,21.2326340197918,4.411366601273126,0.9340769147793986
751.3043284809793,302.9812174783794,274.818462560377,28.16275491800242,1847.7808773650365,143.9918079535939,1991.7726853186305,39763824044276.016,282270056910557.25,301167812233269.5,328446432666030.5,0.8594097205420826,0.9169465163273722,0.0722932938155837,0.9998794612225811,0.1320321177399826,36067691193263.8,48,1847.7808773650365,120.25070212905354,19.149743447054618,3.8113382275566146,0.7800241499291412
798.5420257806816,288.43861011561035,262.9477710804051,25.490839035205237,1819.5701679897495,139.3732389438237,1958.9434069335732,42765111003016.41,312542170948873.94,333206228482272.75,348480928281042.1,0.8968702318676551,0.9561677596701915,0.07114714924919206,0.9998898623151471,0.1283442725479893,38985732921615.87,48,1819.5701679897495,115.40289280351874,18.487759530315078,4.1876871923579975,1.294899417631892
845.7797230803839,275.3644522173487,251.98828769246407,23.376164524884597,1791.8683740842819,134.38351361415133,1926.2518876984332,45799745857669.35,343830648113268.7,366181865641269.6,368030729248240.25,0.9342444007748919,0.994976333604677,0.06976424759002749,0.9999113780150499,0.12507376840593495,41911726232239.55,48,1791.8683740842819,110.7732159739652,17.73850681107317,4.326417711055285,1.5453731180576868
893.017420380086,263.57976303572497,241.85020954449644,21.729553491228558,1762.52336306339,126.02499337941059,1888.5483564428005,48873403063825.77,375683450012428.25,399051216287842.56,387108552069224.06,0.9704860510166339,1.0308509438884286,0.06673114455845154,0.9999355253320567,0.12247401102662607,44844272701378.97,48,1762.52336306339,105.12228757179015,16.039242845268372,3.6707289577458924,1.192734004606164
940.2551176797883,252.63838503697352,232.45268308858624,20.185701948387276,1729.6997801324903,116.28533804440045,1845.9851181768909,51931564136958.56,407483294949707.2,431386548962184.0,405728451907070.1,1.0043251663381965,1.0632395804004169,0.06299364870245798,0.9999546555038734,0.12038290081573907,47782253749193.1,48,1729.6997801324903,98.73030725795671,13.958234071133871,2.8221213993515515,0.774675315958311
987.4928149794907,242.19490273785968,223.72344845985893,18.47145427800073,1693.3329410225676,106.85065856262756,1800.1835995851952,54912794133592.03,438841779173568.06,463068004211173.3,423905235291585.56,1.035235573044311,1.0923856693882288,0.05935542273979636,0.9999675222521768,0.1185847297464113,50724765588607.48,48,1693.3329410225676,92.21676086305143,12.023321828141091,2.126235934216927,0.4843399372181015
1034.730512279193,232.62285191573594,215.59818348329665,17.02466843243927,1657.3685325810293,98.50165541793235,1755.8701879989617,57909196959440.53,470494976891241.56,495016006177281.94,441654042856286.7,1.0653020944819918,1.120822992983128,0.056098483869236125,0.9999758868087292,0.1169844939088723,53671071301087.68,48,1657.3685325810293,86.12956837212994,10.418309593541425,1.6378058044379573,0.3159716478230398
1081.968209578895,224.05328427444763,208.019737011893,16.03354726255466,1623.0959331555653,91.2370266684612,1714.3329598240264,60984711055389.664,502772640293787.06,527606303084971.25,458990054252693.56,1.0953889646092185,1.149493977476256,0.0532201321485568,0.999981619958959,0.11558753316403812,56620565043577.15,48,1623.0959331555653,80.60609473745446,9.112084485481954,1.2994912578006137,0.21935618772417098
1129.2059068785975,214.73598739917722,199.98865637993742,14.747331019239796,1585.594578455111,84.51057987786415,1670.1051583329752,63663684736149.93,533751603322736.7,558806811717834.75,475928281340496.3,1.1214958729062614,1.174140797314888,0.050601951294024415,0.9999857719628558,0.11392789672774502,59291481250000.01,48,1585.594578455111,75.28552805084513,8.011600854019706,1.053475445390381,0.15997552760893177
