r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,mode_1,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1441.5879580349492,364.9382423049602,1076.649715729989,2897.611015120294,937.4612399741194,3835.0722550944133,2713567517196.252,8167874404455.824,9932500943714.566,17901925601172.656,0.45625675061015736,0.5548286349186896,0.24444421841826305,0.9974003880331456,0.2732008315502288,686940088935.8893,2897.611015120294,541.5959468152433,189.85417817246042,114.97486997157642,91.03624501483925
137.2142635848495,943.5383274732026,444.4121412698142,499.1261862033884,2650.408960788847,775.9227917482233,3426.3317525370703,4130462843350.3438,15732975866364.82,19129679706904.594,36000501081297.69,0.4370210245361869,0.5313725957231882,0.22645874590914367,0.999014924419278,0.21591908001781704,1945472465929.9707,2650.408960788847,406.0727950030587,170.7119150468046,113.58087497036954,85.55720672799052
184.4519608845518,765.1461171449796,471.01792500971357,294.1281921352661,2466.67219641408,583.7829343518196,3050.4551307659,6052733978487.117,25565491453796.89,30183541161736.08,56982892139339.58,0.4486520514136401,0.5296947913406822,0.19137568307888697,0.9994822443990876,0.2005309432068964,3726015378370.657,2466.67219641408,325.45813517046287,131.41819821282562,77.26798868669762,49.63861228183351
231.68965818425403,666.2225860712879,469.65732456599756,196.56526150529038,2326.189422117447,430.6164697292777,2756.805891846725,8315211587483.271,37348687248427.43,42723267957210.08,79600131301643.6,0.4692038397134685,0.5367235864889575,0.1562012294745993,0.999680785188717,0.19462957739589246,5861854744984.128,2326.189422117447,264.1049920838758,94.15268434250983,46.991148356000856,25.367644946891215
278.9273554839564,597.0778407121809,455.0909937562362,141.98684695594469,2216.881298756197,328.0284073635904,2544.909706119787,10800747847524.188,50902681436614.99,56836500903994.875,103071563828058.17,0.4938576610861341,0.5514275595818876,0.12889589228834916,0.9997735074484891,0.19003189281071725,8232298598416.289,2216.881298756197,218.89077575005953,67.50367811640646,28.576927306599792,13.057026190524626
326.16505278365867,543.2284201136673,434.99518207716665,108.23323803650064,2133.555377843263,261.85576214982495,2395.411139993088,13436866140451.98,66210795032689.805,72687850896919.06,126898871555280.16,0.5217603137144274,0.5728013969395662,0.10931558168781855,0.9998185676713829,0.18485711125931106,10759694848236.03,2133.555377843263,186.7380773095642,49.93270446280188,18.09787667070926,7.087103706749596
373.4027500833609,499.0461084174258,413.1836864637965,85.86242195362928,2071.349174302862,219.08178961389552,2290.4309639167577,16178429200858.389,83328889652270.22,90431237837502.56,150759697878270.78,0.552726563033797,0.5998369531790934,0.09565090284985238,0.9998407670007287,0.17890310458792663,13394880564448.434,2071.349174302862,164.2786709733208,38.54210367711772,12.125897430054211,4.135117533402777
420.64044738306325,461.7289766481928,391.49897344078636,70.23000320740648,2025.1027631408188,190.49127098996297,2215.594034130782,18995461388510.758,102307887704604.34,110144670245751.25,174444344902985.62,0.5864786718165109,0.6314029285787763,0.08597751576122843,0.9998509990577273,0.17245919703721202,16106209507622.77,2025.1027631408188,148.46248367163113,30.91757619088645,8.53682568479723,2.574385442648153
467.87814468276554,429.608021871774,370.79115578289475,58.81686608887924,1990.637441832048,170.27768101521286,2160.9151228472606,21866463796222.875,123187201159498.05,131854103446381.44,197816833708586.34,0.6227336614889466,0.6665464256728635,0.07879887516861464,0.9998532785072944,0.16583832603370502,18872765337483.113,1990.637441832048,137.16079706557326,25.43327349835532,6.091203399366676,1.5924070519176021
515.1158419824677,401.57784319159305,351.4110591976492,50.16678399394386,1966.2549882114233,156.9182516188705,2123.173239830294,24775373528815.926,146083614538003.7,155764697205434.16,220790271889057.03,0.6616397239250105,0.7054871388704254,0.07390741776276959,0.9998490468603258,0.1590564099138607,21680330230830.996,1966.2549882114233,130.0069332207438,21.653676103520596,4.363045278564257,0.8945970160418423
562.3535392821701,376.86184664187056,333.45930934228835,43.40253729958221,1952.1925538243072,152.52784346401248,2104.72039728832,27710329665730.652,171253380572826.53,182468622612457.2,243310896975740.53,0.7038459136086349,0.7499401994751198,0.07246940907710418,0.9998416543481152,0.1518635328583823,24518978172822.664,1952.1925538243072,128.1179926848138,20.22215378856302,3.61427184829527,0.5734251423404004
609.5912365818724,354.8921095109395,316.9135954464296,37.9785140645099,1947.2748565237496,158.40127119991845,2105.676127723668,30662984867058.54,198909214798385.84,212595221479174.6,265347528583996.38,0.7496177404019826,0.8011954082017277,0.07522584746741535,0.9998386994129433,0.14423176896317128,27381608440746.242,1947.2748565237496,131.8599611970695,21.60697492513744,4.143945772576094,0.7903893051354071
656.8289338815746,335.238281623327,301.69435816891183,33.543923454415136,1945.7717085473473,169.86268847034427,2115.6343970176918,33627827589316.086,228808626233065.62,245847590799041.34,286884474610753.44,0.7975636414048356,0.8569567632846247,0.08028924501784974,0.9998480796635657,0.13678323013058874,30263029067106.383,1945.7717085473473,138.4733208154997,24.5973994558271,5.446313640030234,1.345654558987227
