r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,mode_1,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1459.9683179265926,364.9382423049602,1095.0300756216325,3095.463641970356,956.6772421223194,4052.1408840926756,2748165716548.8096,8574899730727.587,10375697437308.514,17901925601172.656,0.4789931497741166,0.5795855523290109,0.2360918017134864,0.9975851256656745,0.2648656375297786,686940088935.8893,3095.463641970356,561.2009451963522,190.16257607991653,114.42342106900497,90.89029977704571
137.2142635848495,907.0212782585633,444.4121412698142,462.60913698874907,2454.5395096938155,763.8566959975151,3218.3962056913306,3970604668501.43,14715673466582.254,18059556389612.426,36000501081297.69,0.40876301786330044,0.5016473617639281,0.23734078938035355,0.9990605113918891,0.21986169443150108,1945472465929.9707,2454.5395096938155,395.3461535725787,169.49029262439612,113.42789419710479,85.59235560343544
184.4519608845518,720.9257146154814,471.01792500971357,249.9077896057679,2151.4690095628307,567.0566277289403,2718.525637291771,5702925847810.873,22722249720790.17,27207984982949.176,56982892139339.58,0.39875564169729627,0.4774763786369042,0.2085897664345182,0.9994891877136898,0.20960485869809206,3726015378370.657,2151.4690095628307,309.9082217722905,130.2887289043501,77.19500941365033,49.6646676386493
231.68965818425403,652.2269574779314,469.65732456599756,182.56963291193378,2123.3975244989497,425.5823170651259,2548.9798415640757,8140530309053.697,34642933664465.7,39954682452744.19,79600131301643.6,0.4352120165880981,0.5019424189306482,0.16696182140223792,0.9996746077748961,0.20374408728393198,5861854744984.128,2123.3975244989497,259.41030577680345,93.84024596433719,46.958893767029785,25.37287155695549
278.9273554839564,609.1714296604794,455.0909937562362,154.08043590424322,2139.8462358720403,333.1781554805461,2473.0243913525865,11019512966401.111,49727932623309.28,55754907667896.93,103071563828058.17,0.4824602516583951,0.5409339452819995,0.13472497749944104,0.9997683289978438,0.19764202699498015,8232298598416.289,2139.8462358720403,223.8103530545344,67.7641382292378,28.55641976461292,13.047244432160971
326.16505278365867,555.6987120431231,434.99518207716665,120.70352996595648,2062.553885176685,266.7895128849677,2329.343398061653,13745321363309.05,64763013804343.78,71362107002673.86,126898871555280.16,0.5103513767349104,0.5623541496315578,0.11453421299194218,0.9998165678538115,0.19261372653688644,10759694848236.03,2062.553885176685,191.5677206130385,50.10272561030649,18.05221489120494,7.066851770417758
373.4027500833609,502.7015841813302,413.1836864637965,89.51789771753366,1940.8893954884434,220.24161996803608,2161.1310154564794,16296934995902.707,79218058198694.45,86358006583493.47,150759697878270.78,0.5254591201334071,0.5728189151269212,0.10191035082688686,0.9998401059792936,0.18871365424752307,13394880564448.434,1940.8893954884434,165.57913309884893,38.49753153662916,12.056716544833932,4.108238787724049
420.64044738306325,455.56893372745515,391.49897344078636,64.06996028666882,1819.2561517258725,187.6036210387976,2006.8597727646702,18742038139439.695,93585965494360.95,101303950546233.78,174444344902985.62,0.536480363100376,0.5807236147584625,0.09348118069074302,0.999850578849425,0.18500796897240526,16106209507622.77,1819.2561517258725,145.9166498349344,30.695172889463905,8.449907204078274,2.541891110321035
467.87814468276554,413.31344795454,370.79115578289475,42.522292171645255,1715.4580358417788,163.30201282920163,1878.7600486709805,21037092153943.758,108351572156530.52,116663422423716.3,197816833708586.34,0.5477368640737043,0.5897547758527917,0.08692010081048941,0.9998523767862547,0.1803229471319467,18872765337483.113,1715.4580358417788,130.7179566093856,25.04132472388048,5.988806304989245,1.5539251909463156
515.1158419824677,375.9420072748995,351.4110591976492,24.530948077250276,1658.516090068449,146.2214846260047,1804.7375746944538,23193768812998.742,125516036666289.92,134537181535128.95,220790271889057.03,0.5684853575856792,0.6093437921156751,0.08102091222362914,0.9998463339674724,0.17239671998734882,21680330230830.996,1658.516090068449,120.04655696566829,21.073458576545676,4.2493631319196306,0.8521059518711052
