r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,shell_directions,mode_1,mode_2,mode_3,mode_4,mode_5
656.8289338815746,337.7990416362897,301.69435816891183,36.10468346737789,1866.598793981175,169.13517673156397,2035.733970712739,33884698003388.543,221123643742145.66,238089631441629.7,286884474610753.44,0.7707759161319815,0.8299146608218207,0.08308314306527359,0.9998672133091462,0.14231908293619142,30263029067106.387,48,1866.598793981175,136.27738054712987,25.00234917135361,6.085981904731677,1.7694651083488118
704.0666311812769,319.5278833946044,287.6988185532395,31.829064841364872,1832.2363159018435,153.92918631529443,1986.1655022171378,36827898795072.055,248006381542246.9,265747833195862.38,307916690105893.06,0.8054333834809575,0.8630510840593644,0.07750068468285484,0.9998757797682751,0.13858212257907304,33159368943259.55,48,1832.2363159018435,127.20067451430197,21.32100116587959,4.449576978102688,0.9579336570101904
751.3043284809793,302.0815363372446,274.818462560377,27.26307377686763,1794.9290374227783,143.8151048552614,1938.7441422780396,39645748201523.19,275215606326917.53,294090170803119.06,328446432666030.5,0.8379314827473285,0.8953976708346671,0.0741795174097999,0.999879420697458,0.1348081375628985,36067691193263.8,48,1794.9290374227783,119.9594552202492,19.197980508521358,3.8479465829012773,0.809722543589591
798.5420257806816,286.5335710255859,262.9477710804051,23.585799945180767,1761.2153543320019,138.64022794451688,1899.8555822765188,42482661964320.34,303607793922334.5,324163172188629.44,348480928281042.1,0.8712321659034424,0.9302178279529807,0.07297408773481087,0.9998897602341595,0.13105332625385288,38985732921615.87,48,1761.2153543320019,114.69202655338823,18.47109712609893,4.185707254697278,1.2913970103324552
845.7797230803839,274.72578601955036,251.98828769246407,22.73749832708626,1740.5391853021272,134.22081746582643,1874.7600027679537,45693520274405.03,335187141183872.4,357511298420738.1,368030729248240.25,0.9107585713522999,0.9714169769220367,0.0715935998568663,0.999911199534818,0.12781000342157156,41911726232239.55,48,1740.5391853021272,110.65789082535765,17.740888688994584,4.30175009712668,1.520287854347498
893.017420380086,262.32740196559496,241.85020954449644,20.477192421098536,1709.187507025703,125.61380659946518,1834.8013136251682,48641188167443.11,365561610966369.25,388853134297335.4,387108552069224.06,0.9443387623763948,1.0045067003009516,0.06846180328445461,0.9999356492302464,0.12508884171742274,44844272701378.97,48,1709.187507025703,104.76279951737278,16.021623939184256,3.6516174656890126,1.177765677219126
940.2551176797883,250.93375445633828,232.45268308858624,18.481071367752033,1674.1568968389438,115.70799789221121,1789.864894731155,51581165553168.05,395715673263860.0,419500251022378.5,405728451907070.1,0.9753214777121337,1.0339433900939803,0.06464621895921985,0.99995476199974,0.12295860473851401,47782253749193.1,48,1674.1568968389438,98.1894702526534,13.937653885416102,2.8122096548060913,0.7686640993356212
987.4928149794907,240.6464717304639,223.72344845985893,16.923023270604997,1639.335278054515,106.3393184381213,1745.6745964926363,54561718730360.99,426247826167462.3,450358115177216.25,423905235291585.56,1.005526213598814,1.0624028147881563,0.060915888133891316,0.999967590793984,0.12115184980932545,50724765588607.48,48,1639.335278054515,91.7267996691398,12.009509214540971,2.1211557766779,0.48185377776263194
1034.730512279193,231.21895163127772,215.59818348329665,15.620768147981062,1604.7877339466688,98.03077778509439,1702.8185117317632,57559709635153.266,457056011042699.75,481459819920859.94,441654042856286.7,1.0348733775577026,1.0901288637756814,0.05756971580335785,0.9999759632804678,0.11955246783545646,53671071301087.68,48,1604.7877339466688,85.67305694805786,10.40814043567559,1.6348206811680723,0.31475972019286275
1081.968209578895,222.51603478458676,208.019737011893,14.496297772693772,1570.423896734028,90.677072211563,1661.100968945591,60566289534532.266,488017500021993.0,512698749690251.25,458990054252693.56,1.063241992937212,1.1170149438749903,0.0545885373055448,0.9999816769641257,0.11813231370492634,56620565043577.15,48,1570.423896734028,80.0636986982165,9.097583351927975,1.2971522109233133,0.21863795049521198
1129.2059068785975,213.49511955651383,199.98865637993742,13.506463176576396,1536.1635285590692,84.05342217540316,1620.2169507344722,63295799408257.98,518728685948872.06,543648358869936.94,475928281340496.3,1.0899303661632052,1.1422905092731634,0.051877881006799915,0.999985802081832,0.11642783129122061,59291481250000.01,48,1536.1635285590692,74.84065723004011,8.001494283390599,1.051773647671417,0.1594970143010386
1176.4436041782997,196.87047830843116,184.2508156808593,12.619662627571907,1501.9932635751231,77.99808627848589,1579.991349853609,63352459147433.2,546690375974588.75,571789977585726.4,492483425425257.4,1.1100685784552524,1.1610339517355088,0.0493661476600569,0.9999888918258593,0.11079672892296367,59291481250000.01,48,1501.9932635751231,69.95178517017642,7.062569118228492,0.8638385041056442,0.11989348597532591
1223.6813014780018,182.11032303907112,170.3001370646686,11.81018597440252,1467.9963771604587,72.42802329274527,1540.424400453204,63403300725485.19,574499070650940.0,599715520027053.2,508669781092984.9,1.1294145868396328,1.1789879059425101,0.04701822645203258,0.9999912410769903,0.1057222943348624,59291481250000.01,48,1467.9963771604587,65.37399660186489,6.247576199144483,0.7148050054115308,0.09164548632436093
1270.9189987777042,168.93657976125843,157.87592250722767,11.060657254030765,1434.3775678964203,67.30701363338532,1501.6845815298057,63445393650163.62,602136596980790.1,627414248401352.1,524501173986063.5,1.1480176343643218,1.196211332823486,0.0448210059963577,0.9999930323402418,0.10112201597560481,59291481250000.01,48,1434.3775678964203,61.10359433001046,5.537806157263863,0.5947845343803692,0.07082861173063766
1318.1566960774064,157.1438510656525,146.76333260250487,10.380518463147638,1401.565265766566,62.621171827159756,1464.1864375937257,63485146690195.195,629708870301874.2,655007437521652.0,539990923287797.25,1.1661471390441507,1.2129971250878875,0.042768577975679574,0.9999943955818548,0.09692278751887702,59291481250000.01,48,1401.565265766566,57.14758375490003,4.920642159605941,0.4976660934370951,0.05527981921669007
1365.394393377109,146.63573349377214,136.78403622311293,9.851697270659207,1370.3717161660861,58.38029989920406,1428.7520160652903,63561875223834.69,657573948255954.1,682879930974558.2,555151822145696.7,1.1844939024326526,1.23007779806105,0.04086104463388994,0.9999954312375849,0.0930791378407089,59291481250000.01,48,1370.3717161660861,53.53152733639388,4.386211468871262,0.41897255765036584,0.043588536288551326
1412.6320906768112,137.35329812831466,127.78901112207832,9.564287006236322,1341.3196306582095,54.59181825191477,1395.9114489101241,63729114335353.02,686073923432070.6,711403407867900.9,569996131048884.2,1.2036466320737733,1.2480846256952738,0.0391083677224211,0.9999962342886749,0.08958224494081529,59291481250000.01,48,1341.3196306582095,50.276046204593435,3.9258843829035386,0.35514300665249016,0.03474465776530678
1459.8697879765134,128.96054485874376,119.65294802806677,9.307596830676983,1312.9306576146926,51.14973029964652,1364.080387914339,63903663499276.44,714498611233047.5,739844775493811.6,584535580477627.5,1.2223355345610039,1.2656967346440744,0.0374975923360747,0.9999968853074246,0.08637442017026307,59291481250000.01,48,1312.9306576146926,47.2917454197821,3.5269059335266415,0.30308118196278955,0.02799776437498544
1507.1074852762158,121.14995025985019,112.26986269184617,8.880087568004035,1283.7571228547301,47.949924411879344,1331.7070472666094,63981195238355.21,741953533979117.5,767276643636864.8,598781380099178.9,1.2391058884566923,1.2813969658004016,0.03600636079106046,0.999997407550535,0.08338738806786371,59291481250000.01,48,1283.7571228547301,44.48926456185006,3.1775891144396415,0.2602741663975869,0.022796569192060065
1554.345182575918,113.93051607842158,105.54962681733882,8.380889261082764,1254.3112643795528,44.99811782998312,1299.309382209536,63999364673801.805,768596576962639.5,793873834116934.2,612744232489668.2,1.2543513854707709,1.2956039274189661,0.034632335028214556,0.9999978187562255,0.08061654374210672,59291481250000.01,48,1254.3112643795528,41.8824327764755,2.872039423227825,0.22489945465068792,0.01874617562911066
1601.5828798756204,107.31472758920893,99.41520436649758,7.899523222711351,1225.3301311898556,42.29786091182992,1267.6279921016855,64002777032450.47,794792790103998.6,820019342150538.6,626434349884888.9,1.2687567184814286,1.309026783574723,0.0333677239500695,0.999998145752813,0.07805032606255388,59291481250000.01,48,1225.3301311898556,39.482092304152054,2.6047180867775697,0.19549224640515014,0.015558274495150232
1648.8205771753226,101.25775771443129,93.8004339608102,7.457323753621093,1197.140753525091,39.83053698759765,1236.9712905126887,64005273637119.85,820720840335876.8,845897819132843.4,639861472852155.6,1.282653941762657,1.3220014878568784,0.032200049664118754,0.9999984098917104,0.07566549078319375,59291481250000.01,48,1197.140753525091,37.27656172100506,2.3700763382192407,0.1708766491818712,0.013022279191475715
1696.0582744750247,95.70123301333098,88.64823745043192,7.052995562899059,1169.8468903692808,37.57219691882062,1207.4190872881013,64008806333962.25,846449122809347.1,871578908501693.1,653034890066197.5,1.2961774871225387,1.3346590232159603,0.031117776184248404,0.9999986260798045,0.07344005885135288,59291481250000.01,48,1169.8468903692808,35.24780474700074,2.1632777934367344,0.1501301649730349,0.010984213410109883
1743.2959717747271,90.5908280757054,83.90916355857607,6.681664517129332,1143.4714982871085,35.50030226449309,1178.9718005516015,64012846231306.31,872007063135523.1,897092112453350.4,665963458589776.5,1.3093917569922802,1.3470590628996442,0.03011123951216109,0.9999988049361654,0.07135593473923788,59291481250000.01,48,1143.4714982871085,33.37816396439393,1.9802772861199787,0.13253038847484885,0.009330625504329474
