r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,shell_directions,time_memory_enabled,memory_factor_mean,mode_1,memory_factor_mode_1,memory_factor_mode_2,memory_factor_mode_3,memory_factor_mode_4,memory_factor_mode_5,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1372.0287546312438,364.9382423049603,1007.0905123262836,2204.6431263845025,261.0418091955336,2465.684935580036,2582633019702.506,6732534481783.074,7223905521694.306,17901925601172.656,0.37607878793452604,0.4035267312931469,0.1058698966070964,0.9970824403558365,0.3575120150653315,686940088935.8893,48,1,0.7772926569451185,2204.6431263845025,0.8156420438466037,0.789200674871646,0.7723212129661594,0.7597156173216567,0.7495837357195267,327.14437274594763,48.37880035230192,-29.917200403481843,-84.56416349923416
137.2142635848495,931.0443920634357,444.4121412698142,486.63225079362155,2082.7770854539663,528.3589663815548,2611.136051835521,4075769001590.4,13193399003423.537,15506359712115.03,36000501081297.69,0.36647820466803244,0.43072621897950764,0.2023483096601344,0.9985980710649108,0.26284499245854753,1945472465929.9707,48,1,0.8181322565389465,2082.7770854539663,0.8502243353845322,0.8282529930134034,0.8140669709824961,0.803382197510979,0.794734785803322,273.59460077609793,96.643358915261,73.6609448800124,84.46006181018338
184.4519608845518,749.2093557949835,471.01792500971357,278.19143078527003,1990.3765564491264,557.7443318179969,2548.120888267123,5926665277661.593,21671657695784.4,26083727485931.06,56982892139339.58,0.38031866902773126,0.45774664125767495,0.21888456485174726,0.9989735240794078,0.2272169604922569,3726015378370.6577,48,1,0.8427030423199005,1990.3765564491264,0.8707112279094301,0.85159839518546,0.8391952433023251,0.8298145635497782,0.8221957816525094,252.77081021704674,111.33551604697054,92.48363058009703,101.15437497388255
231.68965818425403,658.8555606791141,469.6573245659976,189.19823611311645,1953.083803524367,463.7226993813783,2416.806502905745,8223262776099.486,32599958213822.09,38387742122520.83,79600131301643.6,0.40954653818704145,0.48225727137372437,0.19187415245028547,0.9992364901948402,0.21421584915970268,5861854744984.128,48,1,0.8594950946559333,1953.083803524367,0.884610886447817,0.8675000644306899,0.8563684531075597,0.847931047977869,0.8410650213157308,236.2124767373672,98.64068275148054,68.75246387993586,60.11707601259466
278.9273554839564,596.3435028824595,455.0909937562362,141.2525091262233,1934.0930252167893,406.0174711284777,2340.110496345267,10787464156198.012,45773942726739.305,53118533378633.945,103071563828058.17,0.4440986536606589,0.5153558499145814,0.173503546846436,0.9994068414696212,0.20308286901115932,8232298598416.289,48,1,0.8718799386539784,1934.0930252167893,0.8948243331770007,0.879206646441681,0.8690332007045197,0.8613126524870214,0.855022860459669,222.68237797183374,86.8596970644243,54.16063630120624,42.31475979101345
326.16505278365867,543.7727039066598,434.99518207716665,108.77752182949315,1910.253745922854,345.87678713454903,2256.130533057403,13450329111456.566,60700846440596.89,69256179552299.836,126898871555280.16,0.4783403169519452,0.5457588290856488,0.1533053083882664,0.9995627098046744,0.19421124870596349,10759694848236.03,48,1,0.8814911149954391,1910.253745922854,0.9027343483145575,0.8882817719365308,0.8788605822666533,0.8717058469692537,0.8658730254902001,207.43492391986206,73.18375773281169,39.32806112093001,25.930044360945256
373.4027500833609,497.03187386723386,413.1836864637965,83.84818740343734,1874.3249567714713,297.14373826049905,2171.46869503197,16113130322629.395,76876320539043.4,86509336107826.89,150759697878270.78,0.5099262045557847,0.5738226948270876,0.13683998251520926,0.9996581107256357,0.1862588599980201,13394880564448.432,48,1,0.8892262757790468,1874.3249567714713,0.9090930482178665,0.8955808336477348,0.88676906829674,0.8800742969683035,0.8746141317645886,191.33524627288185,60.999791824739305,28.56659374526757,16.242106417610305
420.64044738306325,458.8904478259008,391.49897344078636,67.39147438511448,1845.5218802330203,259.2423135520838,2104.764193785104,18878684735168.71,94803180252219.38,105468370453394.25,174444344902985.62,0.5434580312989946,0.6045960991859539,0.12316929103866747,0.9997231282969598,0.17899854386686548,16106209507622.771,48,1,0.89562399173392,1845.5218802330203,0.9143487122832954,0.9016154620603003,0.8933097097514894,0.8869977228281198,0.8818483517463951,176.93747050397184,50.9056473956434,20.967779830991358,10.43141582147716
467.87814468276554,428.18371986745524,370.79115578289475,57.39256408456047,1824.9525055645133,230.25691168533285,2055.2094172498464,21793968762083.08,114681568297324.66,126401331818640.38,197816833708586.34,0.5797361435188457,0.6389816753656484,0.11203574183376813,0.999768782105485,0.1724188222427347,18872765337483.113,48,1,0.901029137444614,1824.9525055645133,0.9187871457138652,0.9067125718029094,0.898835336414658,0.8928480063233741,0.8879626269682634,164.60972510242092,42.897234381962804,15.757000139283397,6.99295206166573
515.1158419824677,401.5857787106422,351.4110591976492,50.17471951299302,1806.026372176689,207.83599847854398,2013.862370655233,24775863111226.71,136198788285467.31,149021244958166.9,220790271889057.03,0.6168695165786319,0.6749447957247287,0.10320268232179251,0.9998045296868552,0.16625725491812773,21680330230830.996,48,1,0.9056739516019056,1806.026372176689,0.9226002446546547,0.9110919700780873,0.9035835135159891,0.897875872280413,0.8932181574803839,153.74239032423029,36.68182141723641,12.318802032559564,5.092984704517728
562.3535392821701,376.9260344379427,333.45930934228835,43.46672509565433,1783.1718193466302,188.68959745552917,1971.8614168021593,27715049339546.203,158830150019111.7,172704334940132.56,243310896975740.53,0.6527868336079824,0.7098092896240161,0.09569110478439914,0.9998338575933639,0.1604768597681902,24518978172822.668,48,1,0.9097212219021902,1783.1718193466302,0.9259222483605132,0.9149075619080301,0.9077207413367534,0.9022572104923149,0.8977983474133389,143.52501167619803,31.561556896979294,9.785270409340534,3.8177584730113168
609.5912365818724,354.86046409570235,316.9135954464296,37.94686864927274,1758.5752548941157,171.07670365318953,1929.6519585473052,30660250675842.32,182602672001328.88,197383846996887.06,265347528583996.38,0.6881642085598908,0.7438691743247375,0.08865676677880334,0.9998567616263287,0.15533312954593423,27381608440746.24,48,1,0.913288849226358,1758.5752548941157,0.9288502455986017,0.918270726641966,0.9113675959416186,0.9061194838932899,0.9018361940563139,133.87408105036369,26.971420082708875,7.5581045523513435,2.673097967765635
656.8289338815746,335.1724279985897,301.69435816891183,33.47806982967784,1733.2579875077738,154.81477101984896,1888.0727585276227,33621221797375.87,207484721184972.94,223014225759824.75,286884474610753.44,0.7232344011173468,0.7773659625966577,0.08199618914081377,0.9998709888250484,0.15075819348665342,30263029067106.387,48,1,0.9164645798374039,1733.2579875077738,0.931456422707437,0.9212643092682928,0.9146138058237522,0.9095575932723938,0.9054307681151433,124.85107080159236,22.81429925837802,5.540046974115854,1.6093539857627308
704.0666311812769,317.39949009226115,287.6988185532395,29.70067153902168,1707.5092012881605,141.50135973381683,1849.0105610219773,36582586078378.71,233385367070845.22,249694421855921.53,307916690105893.06,0.7579497135753948,0.8109155166939837,0.07652815117270438,0.9998765977502159,0.14650942462578345,33159368943259.55,48,1,0.9193152361004516,1707.5092012881605,0.9337957142994806,0.9239513730044865,0.9175276973389268,0.912643830080245,0.9086575657791196,117.01484880335225,19.53953969396708,4.069412029752953,0.8775592067445394
751.3043284809793,301.24618643912106,274.818462560377,26.42772387874406,1682.0304055572492,132.9556687585379,1814.9860743157872,39536115311930.75,260288944943930.9,277738296630494.88,328446432666030.5,0.7924852245498334,0.8456121577453805,0.07325437403626334,0.9998796075025534,0.14235024766688872,36067691193263.8,48,1,0.9218927169619124,1682.0304055572492,0.9359107651704122,0.9263808819107234,0.920162333991269,0.9154343524304902,0.9115752513066673,111.02109258302035,17.667902108062513,3.5271054233486607,0.7395686441063966
798.5420257806816,286.5520133275,262.9477710804051,23.604242247094888,1657.2208338986006,128.7868980302294,1786.00773192883,42485396296898.75,288191867042194.8,307286349531170.2,348480928281042.1,0.8269946606942417,0.881788139875909,0.07210881326428735,0.9998899763716248,0.13825995317305548,38985732921615.87,48,1,0.9242380230182923,1657.2208338986006,0.9378352528929584,0.9285915090333206,0.9225596341079836,0.9179735322642499,0.9142301867929488,106.69399738652156,17.064717947856888,3.846694768987338,1.181487926863596
845.7797230803839,273.2145992218927,251.98828769246407,21.226311529428553,1632.425721241528,124.22386455024231,1756.6495857917703,45442173483928.4,316953919326023.7,337615342323963.5,368030729248240.25,0.8612159098058229,0.9173563930750976,0.07071636002706322,0.999911468147361,0.1345974776238804,41911726232239.55,48,1,0.9263840307157567,1632.425721241528,0.939596174804215,0.9306142590875528,0.9247532085426113,0.9202969531887906,0.9166595579556137,102.49017346489535,16.37983600232437,3.959250354251511,1.3946047287710732
893.017420380086,261.1885638303715,241.85020954449644,19.338354285875035,1607.210289568756,116.61415237980626,1723.8244419485623,48430022884622.484,346441658473563.7,368064450779633.9,387108552069224.06,0.8949470545709148,0.9508042351743635,0.06764850848035832,0.9999355389615178,0.13158027835081068,44844272701378.97,48,1,0.9283574501923028,1607.210289568756,0.9412154603626018,0.9324743182542881,0.9267703631282277,0.922433527037412,0.9188935821789842,97.33064494571096,14.833438394670965,3.3680597729758373,1.0820092664484942
940.2551176797883,250.55685431453696,232.45268308858624,18.104171225950715,1582.3581896623214,107.86830609694634,1690.2264957592677,51503691127085.41,376768340843969.5,398941415832549.9,405728451907070.1,0.9286219368472246,0.9832719740441699,0.06381884698150514,0.9999544981303068,0.12910088820836632,47782253749193.1,48,1,0.930180236069798,1582.3581896623214,0.9427111320772573,0.9341923864805963,0.9286335414846316,0.9244070195244435,0.9209571007820612,91.62459297194808,12.937378500976806,2.599002575884457,0.7073320481370093
987.4928149794907,241.22362163012463,223.72344845985893,17.500173170265686,1557.8873461474493,99.60274356850927,1657.4900897159587,54692575793272.0,407912012516578.94,430494919468334.3,423905235291585.56,0.9622717026271081,1.0155451823382553,0.0600925122789591,0.9999673029576955,0.127045810112737,50724765588607.48,48,1,0.9318706230074728,1557.8873461474493,0.9440981571395324,0.93578565504881,0.930361383987959,0.9262371703910328,0.9228707484700299,86.01417778688096,11.17946492918623,1.9647290706545946,0.4443717817874768
1034.730512279193,232.29196951804457,215.59818348329665,16.693786034747934,1530.7883270996413,92.13259747751643,1622.9209245771576,57826827004036.234,438901695647365.1,461837209891868.44,441654042856286.7,0.9937680923486595,1.0456990428640756,0.05676961587116207,0.999975792577906,0.12521041129963398,53671071301087.68,48,1,0.9334438984700087,1530.7883270996413,0.9453890826418686,0.937268535854876,0.9319695179588213,0.927940529461649,0.9246518264328285,80.61312835239018,9.711115246291968,1.5174222212636062,0.29093165757067524
