r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,mode_1,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1426.6012209902756,364.9382423049602,1061.6629786853155,3016.4899279600527,928.1921146042095,3944.6820425642622,2685357290684.217,8363435439741.298,10110614276710.066,17901925601172.656,0.4671807729551426,0.5647780301381532,0.23530213705154118,0.9974074983240289,0.2655978377960648,686940088935.8893,3016.4899279600527,532.1155682121711,189.31598183085472,115.31173354660262,91.44883101458099
137.2142635848495,928.6886946704499,444.4121412698142,484.27655340063575,2626.3653862040437,769.702934053129,3396.0683202571727,4065456627128.663,15562715747305.078,18932191344590.22,36000501081297.69,0.4322916426124394,0.5258868842363286,0.22664530317659864,0.999015968210265,0.21473777404485972,1945472465929.9707,2626.3653862040437,398.98322007849487,170.78194752262397,113.98222184951898,85.95554460249113
184.4519608845518,756.6091838928833,471.01792500971357,285.59125888316976,2425.771684375521,580.8382967765343,3006.6099811520553,5985202059015.52,25174413595312.973,29769169572150.484,56982892139339.58,0.44178897648357834,0.5224229317697019,0.19318711120421814,0.9994820545338083,0.20105371244936465,3726015378370.657,2425.771684375521,321.8069137902252,131.61980810768202,77.54316230919959,49.868412569427456
231.68965818425403,663.6941421539234,469.65732456599756,194.03681758792584,2301.331034534782,430.1925246042512,2731.523559139033,8283653746906.367,37006868607939.11,42376158001942.31,79600131301643.6,0.4649096427705891,0.5323629158519657,0.1574917862834932,0.9996804076163508,0.1954791122528542,5861854744984.128,2301.331034534782,263.20926459960685,94.36014493922691,47.14568078246021,25.477434282957216
278.9273554839564,596.8723469744082,455.0909937562362,141.78135321817194,2192.54996916183,328.4128368645954,2520.962806026426,10797030600132.656,50458826341484.39,56399599887248.01,103071563828058.17,0.4895513802978555,0.5471887472410203,0.13027278152597735,0.9997732339897388,0.19143807086783737,8232298598416.289,2192.54996916183,219.00986397654503,67.65000108239832,28.65015269503837,13.102819110613698
326.16505278365867,542.565467249666,434.99518207716665,107.57028517249931,2088.7961422067833,261.87186687067805,2350.668009077461,13420467865690.965,65087267904709.945,71564722122505.27,126898871555280.16,0.5129065933132146,0.5639508156802637,0.11140316959239675,0.9998184003761068,0.18752909908205417,10759694848236.03,2088.7961422067833,186.64675447002475,50.001441481383644,18.12221294473563,7.10145797453403
373.4027500833609,496.69933949164755,413.1836864637965,83.51565302785104,1994.8343776981467,218.25676653624603,2213.0911442343927,16102349988384.658,80772299723836.69,87847901728253.88,150759697878270.78,0.5357685167892507,0.5827014975791851,0.09862077624089487,0.9998406494019275,0.18329806030194318,13394880564448.434,1994.8343776981467,163.456038862263,38.54370193695514,12.122481004714707,4.134544732313186
420.64044738306325,457.3011710586451,391.49897344078636,65.80219761785874,1914.7484968656813,188.70539863174392,2103.453895497425,18813302125467.207,97585770349036.77,105349082367125.69,174444344902985.62,0.5594091938222904,0.6039122817407114,0.0897121629505071,0.9998508768704096,0.17858059797716777,16106209507622.77,1914.7484968656813,146.75403688063628,30.866495917058177,8.518085426954244,2.566780407095225
467.87814468276554,423.1716465584159,370.79115578289475,52.38049077552111,1852.7156564567956,167.59822913953897,2020.3138855963346,21538861049990.973,115839567191599.34,124370089023625.61,197816833708586.34,0.5855900381170203,0.6287133743473079,0.08295652984143558,0.9998530936570506,0.1731836104571687,18872765337483.113,1852.7156564567956,134.61040227367,25.341625009898262,6.06455840548873,1.5816434504819963
515.1158419824677,393.96230207587683,351.4110591976492,42.55124287822765,1818.1993283425486,153.71150110394103,1971.9108294464897,24305532179337.125,136479468747936.9,145962710714820.62,220790271889057.03,0.6181407703348238,0.6610921281358091,0.07795053346661089,0.9998487230002258,0.16651877770908793,21680330230830.996,1818.1993283425486,126.95786782575975,21.536695901350285,4.333887072806246,0.8830503040247661
