r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
1.5,164.0,28.2,126.6662972143735,126.6662972143735,10696.233900000001,0.0,10696.233900000001,3.86,179.05,0.0,0.0009286508466000042,0.9990713491533999,0.0
2.52,194.0,32.0,160.25189437257833,160.85101787269423,10190.741924603177,76.34138915944001,10267.083313762616,5.64,226.49,0.0,0.001238659288621782,0.9987613407113782,0.0
3.46,175.0,25.2,152.7826356298385,155.2674392572386,6746.397037572254,221.22657326597678,6967.623610838231,6.85,215.85,0.0,0.002010171667846469,0.9979898283321536,0.0
4.32,185.0,31.5,156.2196888999591,162.34020803134916,5649.210925925925,451.3314684402146,6100.54239436614,7.4,220.68,0.0,0.0022438400853032935,0.9977561599146968,0.0
5.43,175.0,27.9,156.85208892456612,171.53373791557533,4530.861473296501,887.8905052098131,5418.751978506314,6.0,221.66,0.0,0.0014632613010170017,0.998536738698983,0.0
6.38,167.0,27.2,149.67765380977883,175.44590483199931,3511.504710031348,1313.1450583572043,4824.649768388553,4.74,211.57,0.0,0.001002865634227694,0.9989971343657723,0.0
7.57,176.0,7.18,140.2433552793144,181.20142125378965,2598.1768428005284,1739.2016333412582,4337.378476141786,7.37,198.06,0.0,0.0027616611377838073,0.9972383388622161,0.0
10.6,185.0,4.29,122.79422360192682,187.17948472645605,1422.4925801886793,1882.8054860812827,3305.298066269962,21.99,170.85,0.0,0.03206967684319287,0.967930323156807,0.0
13.57,183.0,4.22,112.14726835728099,182.8562864877521,926.8245983787767,1537.1710912373526,2463.9956896161293,32.44,151.82,0.0,0.08367279796506161,0.9163272020349383,0.0
16.64,172.0,4.33,103.8140190436725,177.90815936776963,647.6773167067306,1254.4448689680116,1902.1221856747422,38.81,136.17,0.0,0.13975754922437783,0.8602424507756222,0.0
19.71,161.0,4.24,99.35803968476834,175.34537747008073,500.86352359208524,1059.0553703767173,1559.9188939688024,42.5,127.01,0.0,0.18296660570497927,0.8170333942950208,0.0
22.68,156.0,5.08,97.9547020310919,174.55401743375268,423.06541666666664,920.369548159737,1343.4349648264035,49.56,119.49,0.0,0.2559835276328096,0.7440164723671904,0.0
25.75,159.0,6.49,96.09645466925406,173.51803927045415,358.6224699029126,810.640052515063,1169.2625224179756,54.94,111.5,0.0,0.3268606044492623,0.6731393955507378,0.0
28.72,173.0,6.97,93.10054833350875,171.87697184981727,301.80056058495825,726.809935663749,1028.6104962487072,55.53,105.68,0.0,0.3557548825369961,0.644245117463004,0.0
31.79,177.0,6.57,93.51405322196231,172.10130592840622,275.08267222396984,656.620992521638,931.7036647456077,60.71,100.59,0.0,0.42147003500557634,0.5785299649944237,0.0
34.77,179.0,4.47,94.5708858476011,172.67783239971155,257.22325136612017,600.3445887909942,857.5678401571143,65.78,96.09,0.0,0.4838077535090264,0.5161922464909736,0.0
37.84,181.0,4.26,93.74108277590994,172.22477159881174,232.22491014799155,551.6379849963761,783.8628951443676,67.48,92.02,0.0,0.518191418508243,0.481808581491757,0.0
40.81,182.0,4.26,92.90214717647811,171.76958491613954,211.48759985297716,511.4918243632166,722.9794242161938,68.67,88.49,0.0,0.5463646487042215,0.4536353512957786,0.0
43.88,182.0,4.83,91.02776581900712,170.7630976009245,188.83441545123063,475.7060472256807,664.5404626769114,68.27,85.15,0.0,0.5624864158050427,0.43751358419495734,0.0
46.85,180.0,5.5,88.87617481642648,169.62592903876129,168.60137566702244,445.54922843677423,614.1506041037967,67.18,82.29,0.0,0.5713592857614573,0.4286407142385427,0.0
49.92,177.0,8.5,86.74459752630132,168.51886111727336,150.7336778846154,418.148664909112,568.8823427937274,65.98,79.64,0.0,0.5785484704274706,0.42145152957252935,0.0
52.99,175.0,11.0,84.95528323771278,167.60483734744315,136.2030600113229,393.92302985965034,530.1260898709733,65.09,77.21,0.0,0.5870130534469535,0.41298694655304646,0.0
55.96,172.0,11.6,83.36789489965547,166.80583698498944,124.19953359542532,373.0161070811807,497.215640676606,64.29,75.06,0.0,0.5946880077322602,0.40531199226773984,0.0
59.03,168.0,12.6,81.12379706350042,165.69566017932658,111.48687870574284,353.6164891116868,465.10336781742967,62.6,72.97,0.0,0.5954593602625846,0.40454063973741533,0.0
62.0,158.0,5.38,78.15623679528078,164.2631385986,98.52253790322582,336.677118584885,435.19965648811086,59.81,71.15,0.0,0.5856259661955356,0.4143740338044643,0.0
65.07,158.0,6.5,75.3220093996436,162.9336872849285,87.18925925925927,320.79270558264756,407.9819648419068,57.13,69.42,0.0,0.5752871234243435,0.4247128765756565,0.0
68.05,166.0,15.5,73.09056608071934,161.9142124776663,78.50449448934607,306.7447663815264,385.2492608708725,55.14,67.85,0.0,0.5691292056388766,0.43087079436112347,0.0
71.12,165.0,8.75,70.9577014847578,160.96265639042764,70.79577334083238,293.50367480684577,364.29944814767816,53.24,66.34,0.0,0.5629593226639295,0.4370406773360707,0.0
