r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.33,90.0,20.0,31.50867816967256,31.50867816967256,3008.4751515151515,0.0,3008.4751515151515,0.0,44.56,0.0,0.0,1.0,0.0
0.99,125.0,15.0,65.92686895340928,66.00049532551553,4390.254595959596,9.81144769030035,4400.0660436498965,0.66,93.23,0.0,0.00010022197810690462,0.9998997780218931,0.0
1.98,148.0,15.0,93.467877102243,94.04053442013681,4412.24446969697,54.231345467138546,4466.475815164108,2.66,132.13,0.0,0.0008099132715963906,0.9991900867284036,0.0
2.64,180.0,17.0,109.42123057249904,110.82630760366287,4535.229431818181,117.22149888700848,4652.450930705189,4.03,154.64,0.0,0.0013564597233925986,0.9986435402766073,0.0
3.63,201.0,15.0,139.21984933909388,143.41190192094484,5339.439793388429,326.39315773628215,5665.832951124711,6.22,196.69,0.0,0.0019960823316528685,0.9980039176683472,0.0
7.59,206.0,10.0,157.5831012513715,198.79055754097354,3271.730408432148,1934.8158059882885,5206.546214420437,16.84,221.58,0.0,0.011419968025848517,0.9885800319741516,0.0
12.5,214.0,5.0,154.11953688614562,228.34724655661336,1900.226532,2271.1706687989413,4171.397200798941,32.06,213.19,0.0,0.04327246600091152,0.9567275339990885,0.0
17.48,212.0,5.0,147.60772608505286,224.50950166717064,1246.4554233409608,1637.098142954308,2883.553566295269,44.76,198.92,0.0,0.09195216854927131,0.9080478314507288,0.0
22.46,213.0,2.0,134.9007379520216,216.3670284079812,810.2497373107747,1274.1087213757858,2084.3584586865604,52.43,175.78,0.0,0.15105359460893325,0.8489464053910668,0.0
27.44,214.0,2.0,129.00029050354885,212.73823547284695,606.4531687317783,1042.8747041581805,1649.3278728899588,58.37,162.69,0.0,0.20473778948997523,0.7952622105100248,0.0
32.32,213.0,2.0,124.5530513476085,210.07128428726398,479.99574876237625,885.4109493224157,1365.406698084792,63.92,151.18,0.0,0.26336908176772866,0.7366309182322713,0.0
37.3,213.0,3.0,118.8130161219721,206.7196523848192,378.4593243967829,767.1979056863399,1145.6572300831228,66.04,139.68,0.0,0.3089484976084213,0.6910515023915788,0.0
42.28,203.0,3.0,112.30156031863494,203.04709387750538,298.2885631504257,676.8325894536537,975.1211526040794,64.42,130.09,0.0,0.3290560348951274,0.6709439651048726,0.0
