r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
1.74,87.5,9.4,90.04126248559602,90.04126248559602,4659.441925287357,0.0,4659.441925287357,11.85,126.23,0.0,0.01732022579118624,0.9826797742088138,0.0
3.5,106.0,7.1,98.80884626388469,115.2730948954347,2789.482314285714,1007.0566590776834,3796.5389733633974,22.09,136.2,0.0,0.0499804054784113,0.9500195945215887,0.0
5.24,116.0,5.3,92.22189626113746,125.25006560989146,1623.0683492366413,1370.7444246721595,2993.812773908801,28.99,123.81,0.0,0.09881624229972065,0.9011837577002794,0.0
6.98,125.0,5.7,85.1577368769274,127.3569930706443,1038.9455802292264,1284.8085292258074,2323.754109455034,34.81,109.91,0.0,0.16709360313188923,0.8329063968681107,0.0
8.72,126.0,4.4,78.92397481120676,124.94630200520751,714.3341513761468,1075.9844707312525,1790.3186221073993,36.96,98.62,0.0,0.21930373409586634,0.7806962659041338,0.0
10.47,123.0,4.4,73.38444624033079,121.70991452310929,514.353099331423,900.4800709859187,1414.8331703173417,36.75,89.83,0.0,0.2507879376565768,0.7492120623434233,0.0
12.31,118.0,4.6,68.26580256614582,118.70388579130834,378.57187652315196,766.0757678274551,1144.6476443506072,34.7,83.14,0.0,0.25837622508706565,0.7416237749129343,0.0
14.52,115.0,6.4,63.78559241709683,116.18539764719527,280.2067355371901,649.4796712422101,929.6864067794002,34.16,76.18,0.0,0.2868075219354226,0.7131924780645774,0.0
17.07,122.0,15.2,60.69123824737802,114.5158128191492,215.78362038664324,552.4572340732525,768.2408544598957,34.92,70.2,0.0,0.33105219640061223,0.6689478035993878,0.0
31.82,121.0,10.2,49.19265900518084,108.85937114387262,76.0502105593966,296.3684784990386,372.4186890584352,33.73,50.64,0.0,0.4701452863458951,0.5298547136541049,0.0
34.61,118.0,10.4,47.28066888274742,108.00882665708116,64.59005056342099,272.4774627517887,337.0675133152097,32.54,48.51,0.0,0.4736612681322446,0.5263387318677554,0.0
37.16,113.0,10.5,45.7104599626825,107.33075577782637,56.228367868675996,253.7794667879281,310.0078346566041,31.57,46.75,0.0,0.4769995627788733,0.5230004372211268,0.0
