r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.62,35.1,4.01,50.35268016699806,50.35268016699806,4089.3425806451614,0.0,4089.3425806451614,0.82,71.2,0.0,0.0002652054963957452,0.9997347945036043,0.0
1.23,64.6,4.19,79.6547851669942,79.65478516732844,5158.442926829268,4.328986786542783e-08,5158.442926872558,1.0,112.64,0.0,0.00015760727444570784,0.9998423927255543,0.0
1.83,80.1,6.32,98.81199395822352,98.81199396135816,5335.415382513662,3.385130195522459e-07,5335.415382852175,2.09,139.71,0.0,0.0004473765807500875,0.99955262341925,0.0
2.47,113.0,10.4,112.53761726640565,112.53761729566574,5127.415101214575,2.6662843847535293e-06,5127.4151038808595,3.39,159.08,0.0,0.000907410844047951,0.9990925891559521,0.0
3.08,136.0,7.59,121.09733832747933,121.09733853611176,4761.222516233765,1.6405734916041637e-05,4761.2225326395,2.17,171.23,0.0,0.0003211073692000016,0.9996788926308,0.0
3.68,150.0,7.75,127.91574336257442,127.91574466124499,4446.314510869565,9.028283198143096e-05,4446.314601152398,0.18,180.9,0.0,1.9801450852303945e-06,0.9999980198549148,0.0
4.32,171.0,9.19,134.49878084949322,134.49878918555765,4187.481956018519,0.000519069694072895,4187.482475088213,0.0,190.21,0.0,0.0,1.0,0.0
4.91,192.0,9.16,140.4386202225015,140.4386602873281,4016.90550916497,0.002291914368052125,4016.9078010793382,0.2,198.61,0.0,2.028088410995544e-06,0.999997971911589,0.0
5.53,197.0,9.96,150.67751673690407,150.67770516773905,4105.554077757685,0.010268465840727641,4105.564346223526,0.2,213.09,0.0,1.7618262770535557e-06,0.9999982381737229,0.0
6.17,195.0,12.4,162.8042653003907,162.8050952405883,4295.823144246354,0.04379842739389444,4295.866942673748,0.0,230.24,0.0,0.0,1.0,0.0
6.78,196.0,7.09,179.01916335968056,179.02213329776924,4726.823134218289,0.15683782953722578,4726.979972047826,0.58,253.17,0.0,1.0496800444014658e-05,0.9999895031995559,0.0
7.38,216.0,5.99,194.8462133324638,194.85580608145457,5144.315291327912,0.506546565506281,5144.821837893418,2.58,275.53,0.0,0.00017532969276449087,0.9998246703072355,0.0
8.0,225.0,5.24,203.61846871047823,203.64927382477208,5182.5601,1.568241169625334,5184.128341169625,0.0,287.96,0.0,0.0,1.0,0.0
8.62,240.0,6.15,205.6690783759192,205.76185364614187,4907.165870069606,4.4281456956270935,4911.594015765233,0.0,290.86,0.0,0.0,1.0,0.0
9.23,247.0,4.37,209.19195694385576,209.44012361441082,4741.199875406284,11.25574535424496,4752.455620760529,7.92,295.63,0.0,0.0014333768889276313,0.9985666231110724,0.0
9.85,254.0,6.48,214.2198137428002,214.83235789323922,4658.89630456853,26.681563245564693,4685.577867814094,16.06,302.1,0.0,0.00562045929851676,0.9943795407014832,0.0
10.43,257.0,7.41,218.68844425346302,219.99996138719536,4585.295843720039,55.16273829026327,4640.458582010302,21.24,307.81,0.0,0.009433163344967374,0.9905668366550325,0.0
11.05,273.0,5.38,222.20780915620406,224.9474267541299,4468.4443846153845,110.86283740313405,4579.307222018519,23.48,312.49,0.0,0.011165483912741398,0.9888345160872586,0.0
11.67,272.0,5.98,224.80053058211405,230.0568138770686,4330.358059125963,204.8722417539161,4535.230300879879,24.19,316.07,0.0,0.011579160475410105,0.9884208395245899,0.0
12.19,270.0,20.9,227.12649603249727,235.60120539663694,4231.865890073831,321.69670093095255,4553.562591004784,23.78,319.44,0.0,0.010961957115044633,0.9890380428849553,0.0
12.91,279.0,9.4,229.63791411698548,244.60403995682532,4084.707327652982,549.772638512797,4634.479966165779,22.46,323.2,0.0,0.009566042744580571,0.9904339572554194,0.0
