r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.87,37.8,9.0,72.0329677994736,72.0329677994736,5964.0786781609195,0.0,5964.0786781609195,0.0,101.87,0.0,0.0,1.0,0.0
1.74,80.1,9.0,81.30313770082924,88.31584912207693,3798.9656321839084,683.6143713525609,4482.580003536469,0.0,114.98,0.0,0.0,1.0,0.0
2.61,121.0,8.5,86.2670273047588,102.90255092314814,2851.3409961685825,1205.7222170463972,4057.0632132149794,0.0,122.0,0.0,0.0,1.0,0.0
3.5,142.0,7.3,94.26000954805808,119.89330327330471,2538.5569714285716,1568.415648509891,4106.972619938462,8.66,132.74,0.0,0.008440745875266322,0.9915592541247337,0.0
4.37,153.0,6.2,102.80017217884414,134.59957515055032,2418.278123569794,1727.4989086289804,4145.777032198775,14.44,143.94,0.0,0.019730891225307218,0.9802691087746928,0.0
5.24,160.0,5.3,114.544629293564,148.8000983193292,2503.906889312977,1721.5643434813057,4225.4712327942825,18.43,159.88,0.0,0.025888161448093017,0.974111838551907,0.0
6.11,162.0,5.3,130.13649199974617,163.72668597943314,2771.7686661211123,1615.5353767279717,4387.304042849084,22.09,181.37,0.0,0.028813315891044314,0.9711866841089558,0.0
6.98,167.0,4.5,139.15884646690628,172.1514411046519,2774.3817406876788,1471.4805335828698,4245.862274270548,25.11,193.57,0.0,0.03255905454306657,0.9674409454569335,0.0
7.85,169.0,5.3,142.4248071790866,175.24262968727356,2584.054229299363,1328.0450394536176,3912.0992687529806,26.73,197.84,0.0,0.0352230238783861,0.9647769761216138,0.0
8.72,171.0,4.9,144.80781297982512,177.32262882115242,2404.7365481651377,1201.1481642252513,3605.884712390389,28.23,200.86,0.0,0.03800474013854547,0.9619952598614545,0.0
9.6,171.0,4.9,145.66874029797881,178.0624682719785,2210.3522812499996,1092.3813236572244,3302.7336049072237,29.63,201.7,0.0,0.04137429186851103,0.958625708131489,0.0
10.47,170.0,5.7,141.20598305312706,174.43818477203624,1904.4058882521492,1001.8673024415525,2906.2731906937015,30.28,195.05,0.0,0.04598387272134519,0.9540161272786547,0.0
11.35,169.0,7.0,137.54784494858507,171.49180924989963,1666.9083392070486,924.2318052690707,2591.1401444761195,30.28,189.75,0.0,0.048462315524734144,0.9515376844752658,0.0
