r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.63,14.8,5.06,5.743935932790337,5.743935932790337,52.36952380952381,0.0,52.36952380952381,-2.24,7.48,0.0,0.15208166630295095,0.8479183336970492,0.0
1.26,27.2,5.06,9.955021346034373,10.279583489415765,78.65273809523809,5.2122116792612685,83.86494977449937,-3.7,13.07,0.0,0.13813987444306372,0.8618601255569364,0.0
1.88,34.1,5.06,12.449933734763409,13.541627796691188,82.44726063829786,15.092996480914593,97.54025711921246,3.88,16.73,0.0,0.09712462867139116,0.902875371328609,0.0
2.52,38.8,5.06,13.780350140689459,16.709091445823056,75.35636904761904,35.43479640669732,110.79116545431637,-2.84,19.07,0.0,0.042473316603303723,0.9575266833966963,0.0
3.14,42.8,5.06,18.221791898712922,23.54680454936384,105.74321656050954,70.83385493182858,176.57707149233812,11.17,20.36,0.0,0.3757717966579899,0.6242282033420102,0.0
3.77,47.9,5.06,22.86916810905023,31.783814653558775,138.72648541114057,129.23395860259356,267.9604440137341,17.24,21.25,0.0,0.56829493984547,0.43170506015453003,0.0
4.4,51.9,5.06,25.693558531273943,40.06770518327977,150.036125,214.83228378505103,364.86840878505103,20.77,21.39,0.0,0.6534682291287576,0.3465317708712425,0.0
5.03,57.6,5.06,30.19299256450079,50.59827104139755,181.23594433399603,327.7471634947773,508.9831078287733,26.16,21.32,0.0,0.7506943707048839,0.2493056292951161,0.0
5.65,60.7,5.06,34.48696275406113,61.519451524616436,210.50453097345132,459.34377272382847,669.8483036972798,31.16,20.9,0.0,0.8163661749529534,0.18363382504704667,0.0
6.29,65.6,5.06,36.66025163579759,71.69000941101241,213.66837042925283,603.4154847934894,817.0838552227423,33.7,20.41,0.0,0.8450237562250551,0.1549762437749449,0.0
6.91,68.6,5.06,37.43390041125824,80.50417661844205,202.79260492040524,735.1122363260943,937.9048412464995,34.59,20.24,0.0,0.8538291207238096,0.14617087927619046,0.0
