r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.23,6.81,8.19,6.891592704157726,6.891592704157726,206.4958695652174,0.0,206.4958695652174,-0.86,9.67,0.0,0.015572476973431407,0.9844275230265686,0.0
0.69,20.0,4.09,16.918373148739803,20.0413141455983,414.82804347826084,167.27959809066454,582.1076415689254,-1.93,23.77,0.0,0.013013598964613765,0.9869864010353863,0.0
1.15,33.0,4.0,24.802205547087947,31.314392678075933,534.9125217391306,317.7754685189005,852.687990258031,-3.62,34.7,0.0,0.021302792459847963,0.978697207540152,0.0
1.59,42.7,4.0,29.82067319830322,40.3265554024584,559.2909119496854,463.49592492298575,1022.7868368726712,-4.31,41.73,0.0,0.020889096374334278,0.9791109036256658,0.0
2.05,49.9,4.0,33.25374264650522,48.541937679101565,539.4201951219513,610.0040554350148,1149.4242505569662,-3.92,46.7,0.0,0.013896040500215496,0.9861039594997846,0.0
2.51,55.5,4.0,35.73315757108515,56.005077792808,508.7085856573705,740.9203938559667,1249.6289795133373,3.21,50.33,0.0,0.008069883700116978,0.9919301162998829,0.0
2.97,61.9,4.0,38.28932096551204,63.121253482578965,493.62696969696964,847.8857041117801,1341.5126738087497,7.43,53.12,0.0,0.03765496935655484,0.9623450306434452,0.0
3.42,67.9,4.0,40.236892275621884,69.13994597597471,473.3940058479533,924.363926772135,1397.7579326200882,10.05,55.1,0.0,0.0623854429334021,0.9376145570665979,0.0
3.88,73.1,4.0,40.745356790682294,73.70319318452022,427.8825,972.158913813069,1400.041413813069,11.97,55.08,0.0,0.08630422373036822,0.9136957762696318,0.0
4.34,76.1,3.0,40.64338691595473,77.1606874414549,380.6186405529954,991.2181535571191,1371.8367941101144,13.61,54.16,0.0,0.11213378123378935,0.8878662187662106,0.0
4.79,77.8,5.34,40.51103059661652,79.78598547250552,342.6187056367432,986.3590559120796,1328.9777615488229,14.82,53.32,0.0,0.13382887396325344,0.8661711260367466,0.0
5.24,79.0,4.0,40.29348830766579,81.69212564947424,309.8406870229007,963.7477467804363,1273.588433803337,15.7,52.48,0.0,0.15182020407926952,0.8481797959207305,0.0
5.7,78.5,5.6,39.54836026942205,82.79385488020114,274.3987368421053,928.2016852497906,1202.6004220918958,16.36,50.92,0.0,0.17112349246147618,0.8288765075385238,0.0
6.16,79.8,7.15,38.64066769609449,83.35151617445266,242.38655844155844,885.4503325616952,1127.8368910032536,16.58,49.36,0.0,0.1841110301163779,0.815888969883622,0.0
7.16,83.4,5.12,36.98671653445328,83.72228395531455,191.06385474860332,787.9055350131733,978.9693897617767,17.02,46.44,0.0,0.21175201598342477,0.7882479840165753,0.0
7.52,84.6,4.0,36.56840712965223,83.69972796763945,177.825585106383,753.7760720554315,931.6016571618145,17.46,45.44,0.0,0.22796931370417048,0.7720306862958296,0.0
7.98,86.1,5.53,36.096383475356646,83.61555957932144,163.2768045112782,712.8587598700568,876.135564381335,18.01,44.24,0.0,0.24894307059931514,0.7510569294006849,0.0
8.44,87.5,10.2,35.79872832936947,83.54955410277402,151.84229265402843,675.2344835038348,827.0767761578632,18.77,43.11,0.0,0.2749117776578101,0.72508822234219,0.0
8.9,89.0,7.77,35.618557663105896,83.50263089578424,142.5485,640.8997434289415,783.4482434289415,19.76,41.91,0.0,0.307766412480231,0.6922335875197689,0.0
9.35,90.4,5.16,35.5555734027733,83.48938730712906,135.20842780748663,610.2972184940966,745.5056463015832,20.86,40.72,0.0,0.3442018771098343,0.6557981228901657,0.0
9.62,91.2,13.7,35.674418005063515,83.54412887218203,132.29356548856546,593.238811747584,725.5323772361495,21.63,40.12,0.0,0.36762009708610466,0.6323799029138953,0.0
