r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
1.7,305.0,10.0,231.79776092533766,231.79776092533766,31606.00115882352,0.0,31606.00115882352,0.0,92.31,265.84,0.0,0.07929558970165175,0.9207044102983483
3.41,257.0,10.0,225.37502141985476,225.3779377746972,14895.571929618765,0.38550016870374326,14895.95742978747,0.0,152.76,236.42,0.0,0.22970885747464795,0.770291142525352
6.82,256.0,10.0,214.360602653566,216.83476890467648,6737.605274193548,156.42947741120983,6894.034751604758,0.0,220.93,175.44,0.0,0.5311160806008218,0.46888391939917823
13.67,271.0,10.0,201.8262916470498,269.80883956037525,2979.7989758595463,2345.4980179163363,5325.296993775883,0.0,244.9,123.9,0.0,0.7361936946203861,0.26380630537961397
19.49,282.0,10.0,190.95204693849186,305.0646143459047,1870.840648024628,2904.142365111113,4774.983013135741,0.0,240.52,103.77,0.0,0.7932749826520384,0.20672501734796167
23.36,287.0,10.0,188.79035788408262,303.7354398063016,1525.761953339041,2423.5196131989505,3949.2815665379912,28.79,238.85,94.78,0.02325539444996195,0.8003148512769399,0.17642975427309818
27.24,283.0,10.0,184.7865024291547,301.2631249792562,1253.526118942731,2078.319346265306,3331.8454652080372,40.2,232.97,87.77,0.047327287635191034,0.7947481267605704,0.15792458560423867
31.22,280.0,10.0,178.20840782634247,297.27370487863243,1017.2401223574632,1813.370243186043,2830.6103655435063,45.05,223.71,81.99,0.06390476033930374,0.7879241643486439,0.14817107531205237
35.1,280.0,10.0,172.54446232783016,293.9132703235229,848.1934894586896,1612.9179200076426,2461.111409466332,50.3,214.74,77.32,0.08498336414765287,0.774450832280465,0.1405658035718821
38.97,281.0,10.0,169.55691634374577,292.1694146762598,737.7353831152169,1452.743623101572,2190.479006216789,59.7,206.96,73.38,0.1239702973722034,0.7449237424320845,0.1311059601957121
42.85,282.0,10.0,166.36918954542034,290.3310631370131,645.9441593932322,1321.1999764823397,1967.144135875572,67.17,198.69,69.98,0.163006489519489,0.7131423402826317,0.12385117019787922
46.73,287.0,10.0,158.90063319571763,286.1168121978648,540.3255131607104,1211.5005134232454,1751.8260265839558,65.05,189.07,67.02,0.16758816518352534,0.7078870983242329,0.12452473649224174
50.71,292.0,10.0,157.92953992208044,285.5786381581582,491.8505142969828,1116.4152828291906,1608.2657971261733,71.21,184.25,64.33,0.20330835721122542,0.680547208648227,0.11614443414054762
54.58,298.0,10.0,158.86034187297975,286.09443757659506,462.3783111029681,1037.2557528814264,1499.6340639843945,79.19,180.41,62.01,0.2484904486899389,0.6448522681072076,0.10665728320285348
58.46,298.0,10.0,157.28934429897024,285.22509851390754,423.1942837837838,968.4129146812908,1391.6071984650746,83.33,174.83,59.92,0.28067527686265004,0.6177365745627664,0.10158814857458355
62.34,298.0,10.0,153.04925883518678,282.908986464319,375.7471227141482,908.139541101512,1283.88666381566,83.33,168.07,58.02,0.2964423872977395,0.602959223368935,0.10059838933332543
66.21,298.0,10.0,149.4264237007632,280.9656119390205,337.2338936716509,855.0584351649036,1192.2923288365546,82.83,162.78,56.3,0.3072702529598807,0.5933586635993484,0.09937108344077078
70.19,298.0,10.0,148.2354401956563,280.33402348318026,313.0609165123236,806.5738565645855,1119.6347730769091,85.86,158.17,54.68,0.3354885275629337,0.5692645488712498,0.09524692356581665
74.07,298.0,10.0,145.34132612577883,278.8144904273597,285.19105008775483,764.323194171301,1049.5142442590559,86.26,152.97,53.23,0.3522416206881737,0.5538654831129032,0.09389289619892312
