r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.25,3.17,3.22,4.677910858492282,4.677910858492282,87.5314,0.0,87.5314,-1.04,6.45,0.0,0.04942683425604983,0.9505731657439501,0.0
0.5,10.5,3.32,9.896815144277475,10.019627828215308,195.8939,4.891983631893232,200.78588363189323,-3.35,13.17,0.0,0.11457732987091482,0.8854226701290853,0.0
0.75,17.5,4.47,13.538794259460477,13.783935896567424,244.3986,8.93058506757332,253.32918506757332,4.05,18.27,0.0,0.08948496431648954,0.9105150356835104,0.0
1.0,22.7,4.96,18.187758245589254,18.53708393128601,330.79454999999996,12.828930675542058,343.623480675542,4.85,24.79,0.0,0.0711090917308039,0.9288909082691962,0.0
1.26,29.7,5.29,22.075909947270578,22.550683019098656,386.782380952381,16.81547986338441,403.59786081576544,6.16,29.98,0.0,0.07786175647763866,0.9221382435223613,0.0
1.5,34.5,4.7,22.98403141313551,23.640519056532824,352.17713333333336,20.405627508194446,372.58276084152783,7.83,30.56,0.0,0.11605693877153106,0.8839430612284689,0.0
1.76,36.0,3.51,23.44413252820415,24.33304212903783,312.2882670454545,24.130448439505567,336.4187154849601,8.37,30.97,0.0,0.12746254348514496,0.8725374565148549,0.0
2.01,37.3,3.45,22.789488805148746,23.970962891912702,258.3884577114428,27.485702470375983,285.8741601818188,8.4,29.96,0.0,0.13585931013661406,0.8641406898633859,0.0
2.26,35.6,3.57,23.593933542332444,25.01453123186521,246.31579646017698,30.554456969008896,276.8702534291859,10.27,30.04,0.0,0.1894698815482032,0.8105301184517968,0.0
2.51,34.9,3.88,25.236229908605605,26.840444772511358,253.73199203187252,33.283735293319694,287.0157273251922,11.89,31.48,0.0,0.22198046594635965,0.7780195340536404,0.0
2.76,32.7,3.27,27.841058708317828,29.554580190138875,280.8422282608696,35.6335725417932,316.4758008026628,15.11,33.07,0.0,0.29454892120240544,0.7054510787975945,0.0
3.01,32.8,3.21,29.87579203971001,31.71238181733564,296.5325415282392,37.57880748454496,334.11134901278416,17.63,34.11,0.0,0.34822966828278046,0.6517703317172194,0.0
3.27,33.2,3.21,31.06365722190483,33.06068739306351,295.0919877675841,39.16154461830845,334.2535323858925,19.74,33.92,0.0,0.403821210366373,0.5961787896336269,0.0
3.51,32.1,3.23,32.250427128954435,34.37002651626365,296.3219515669516,40.23039109078815,336.55234265773976,22.06,33.27,0.0,0.46788602583016725,0.5321139741698329,0.0
3.76,30.1,3.16,32.7217504116146,34.996007082029905,284.7640824468086,40.959457895076284,325.72354034188487,23.37,32.39,0.0,0.510087133997959,0.489912866002041,0.0
4.02,32.3,3.16,33.093784914995744,35.51556781478317,272.4374626865672,41.33257641951798,313.77003910608516,24.68,31.18,0.0,0.5561570294191391,0.4438429705808609,0.0
4.26,33.6,3.12,33.150523374450664,35.70951214331038,257.97117370892016,41.364332749584776,299.33550645850494,25.38,30.16,0.0,0.5861414803051475,0.4138585196948526,0.0
4.52,35.1,3.12,33.33016876644941,36.009597484292165,245.77436946902657,41.104194907243496,286.87856437627005,25.99,29.51,0.0,0.6080475369456021,0.3919524630543979,0.0
4.77,35.3,3.12,33.68693144232641,36.44892612220459,237.9055241090147,40.61108290606456,278.5166070150793,26.59,29.25,0.0,0.6230369004273714,0.37696309957262863,0.0
5.02,35.2,3.13,33.86760989500144,36.70750284902528,228.48904382470118,39.925451277131295,268.4144951018325,26.9,29.1,0.0,0.6308635894038003,0.3691364105961998,0.0
5.27,34.6,3.11,33.659483061984176,36.591909011450674,214.98307400379505,39.0905133021414,254.07358730593646,27.2,28.04,0.0,0.6530146497566377,0.34698535024336236,0.0
5.52,33.0,3.11,33.23266465392145,36.26260174391743,200.07427536231887,38.14606616629774,238.22034152861661,27.3,26.8,0.0,0.6748309051891961,0.3251690948108039,0.0
