r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
1.17,123.0,6.2,129.89285661652067,129.89285661652067,14420.644615384617,0.0,14420.644615384617,2.58,183.66,0.0,0.0003945198651633945,0.9996054801348366,0.0
1.56,142.0,6.2,148.99859965784913,148.99866707385144,14231.142756410256,0.012878066935755363,14231.155634477193,3.43,210.66,0.0,0.000529936540809805,0.9994700634591903,0.0
1.96,205.0,6.2,164.36613656711654,164.36638019942714,13783.789209183675,0.040862174811512345,13783.830071358487,4.28,232.37,0.0,0.0006780517539221062,0.9993219482460779,0.0
2.73,228.0,6.2,187.22362671415164,187.22545010356166,12839.811868131868,0.2500976121800331,12840.061965744047,5.96,264.64,0.0,0.0010133773940932528,0.9989866226059068,0.0
3.52,238.0,6.2,199.22424024199466,199.2339211341098,11275.652812500002,1.0958609297388568,11276.748673429742,7.61,281.54,0.0,0.0014590996556868875,0.9985409003443131,0.0
10.59,229.0,4.2,191.74066978604202,221.59895744206395,3471.622705382437,1165.4025957893914,4637.025301171829,23.2,269.17,0.0,0.014640216177436428,0.9853597838225636,0.0
17.65,225.0,6.9,176.2774279367611,236.0625741029492,1760.5513654390936,1396.7029627258016,3157.254328164895,37.46,243.6,0.0,0.04515877327073264,0.9548412267292674,0.0
24.61,220.0,4.0,167.10165214623103,229.32094565595256,1134.6185351483136,1002.2403074579585,2136.858842606272,47.21,226.69,0.0,0.07981904240771964,0.9201809575922804,0.0
31.67,222.0,2.4,166.10508375724086,228.5957847743696,871.1998373855382,778.816986631194,1650.0168240167322,59.26,219.45,0.0,0.12727920243163807,0.872720797568362,0.0
38.74,219.0,4.1,155.87948197245206,221.2770816569351,627.2176794011358,636.6838917555476,1263.9015711566835,61.77,202.4,0.0,0.15702807075107364,0.8429719292489263,0.0
45.8,214.0,4.7,142.22112114591138,211.87727878800482,441.6342205240175,538.5400429390812,980.1742634630987,58.45,183.36,0.0,0.16890435020983224,0.8310956497901677,0.0
52.86,216.0,2.6,133.69864098037795,206.2533892245408,338.1635754824064,466.61244734411497,804.7760228265213,58.96,169.7,0.0,0.19447373901408885,0.8055262609859111,0.0
59.82,216.0,8.8,130.34367706183528,204.09460579988368,284.0099322968907,412.3225337112992,696.3324660081898,66.89,158.21,0.0,0.26335553769920533,0.7366444623007946,0.0
