r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.96,34.2,3.32,14.734561411864284,14.734561411864284,226.15343750000002,0.0,226.15343750000002,1.81,20.68,0.0,0.015089773582003,0.984910226417997,0.0
1.92,49.5,4.6,22.628937226480613,36.12554726635785,266.70250000000004,413.0137319238828,679.7162319238828,-7.24,30.32,0.0,0.10236436978780976,0.8976356302121903,0.0
2.88,59.9,4.38,23.60105506116199,51.301532402709086,193.40618055555555,720.4296621063229,913.8358426618785,-2.56,33.18,0.0,0.011765681681004538,0.9882343183189956,0.0
3.84,65.3,4.31,26.208075091467514,64.70726530443572,178.87062500000002,911.5018185361021,1090.372443536102,8.12,35.24,0.0,0.09599349623039927,0.9040065037696007,0.0
4.8,69.8,3.83,27.02645370743265,73.5452565130037,152.17275,974.6824074090653,1126.8551574090652,11.3,34.72,0.0,0.17481502656246492,0.825184973437535,0.0
5.76,73.8,3.45,28.943843041310185,79.13925993240667,145.44202256944445,941.8882660849007,1087.3302886543452,16.0,34.11,0.0,0.30558186457578645,0.6944181354242136,0.0
6.72,76.2,3.24,30.65203419024584,82.0556136594915,139.81357142857144,862.1393650350786,1001.9529364636501,18.2,34.88,0.0,0.3525528041592801,0.64744719584072,0.0
7.68,79.3,3.19,30.261910052077017,82.77573667454025,119.24260416666667,772.9217945329206,892.1643986995872,19.2,33.08,0.0,0.40254068866954534,0.5974593113304546,0.0
8.64,80.3,3.31,32.04381453572592,83.70341206919804,118.84329282407406,692.0665673641166,810.9098601881907,23.3,31.11,0.0,0.5287171808152085,0.47128281918479153,0.0
9.6,81.9,3.69,33.025765698920594,84.14634472147169,113.61470833333334,623.9485552067443,737.5632635400777,25.5,29.68,0.0,0.5961761112942756,0.40382388870572433,0.0
10.6,84.0,3.89,34.20786532363573,84.6293984194576,110.39415566037736,565.2789647961597,675.673120456537,27.8,28.19,0.0,0.6604465021370038,0.33955349786299616,0.0
11.5,85.6,3.67,36.474117535589535,85.572081257257,115.68358695652174,521.062594843356,636.7461817998777,31.1,26.95,0.0,0.7270280910542156,0.2729719089457845,0.0
12.5,87.9,3.43,39.5253715985062,86.91670502171695,124.9804,479.38068894657255,604.3610889465725,35.1,25.7,0.0,0.788610054056476,0.21138994594352392,0.0
13.4,90.8,3.36,42.09142489866552,88.11327777121629,132.21552611940297,447.18370668563574,579.3992328050388,38.3,24.69,0.0,0.8279617848074327,0.17203821519256737,0.0
14.4,95.5,3.18,44.66058721064917,89.36906631514897,138.5116701388889,416.129303058437,554.6409731973259,41.4,23.69,0.0,0.8593138750016576,0.1406861249983424,0.0
15.4,98.0,3.18,46.2903494262033,90.19455875878958,139.1426266233766,389.10792075926935,528.2505473826459,43.4,22.77,0.0,0.8790195634307683,0.12098043656923177,0.0
