r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.1,6.29,4.62,1.788211396899147,1.788211396899147,31.976999999999993,0.0,31.976999999999993,-1.13,1.96,0.0,0.39931825999937454,0.6006817400006256,0.0
0.3,13.9,4.62,5.090240662287,7.06694999928353,86.3685,80.10410764124494,166.47260764124493,-2.45,6.31,0.0,0.23166239234597497,0.768337607654025,0.0
0.49,15.6,4.62,6.867608754144341,10.922301221103066,96.25316326530611,147.20941625410106,243.46257951940717,-0.64,9.67,0.0,0.008684580734690936,0.9913154192653091,0.0
0.69,18.4,4.62,10.152994632127017,15.99617551972238,149.39608695652177,221.4410597938631,370.8371467503849,2.49,13.92,0.0,0.06014650287679964,0.9398534971232003,0.0
0.89,22.5,4.62,10.881622121724316,19.636272732750687,133.04460674157303,300.19495149996413,433.23955824153717,1.87,15.16,0.0,0.029532208932207416,0.9704677910677926,0.0
1.09,26.5,4.62,12.6231909594999,24.019348861173764,146.18802752293576,383.10474285758664,529.2927703805224,4.97,16.41,0.0,0.15501526719233963,0.8449847328076604,0.0
1.29,35.3,4.62,15.383169374351956,29.019629009468154,183.4433333333333,469.37749445516727,652.8208277885005,9.29,17.34,0.0,0.3647033767054778,0.6352966232945223,0.0
1.48,40.5,4.62,18.806440386208124,34.24776847007639,238.97445945945944,553.5320575540259,792.5065170134853,13.62,18.34,0.0,0.5244945886448342,0.4755054113551658,0.0
1.68,44.2,4.89,21.14650798595362,39.08900333903274,266.1754761904763,643.3186797850673,909.4941559755435,16.26,19.12,0.0,0.5912399357029958,0.4087600642970041,0.0
1.88,46.3,4.62,22.818663413968835,43.57724779923833,276.96351063829786,733.1303860405435,1010.0938966788414,18.16,19.54,0.0,0.6333609504593316,0.3666390495406684,0.0
2.08,46.4,4.62,23.835574253623513,47.72074263922462,273.14163461538465,821.6993644418801,1094.8409990572648,19.64,19.1,0.0,0.6789405186728636,0.3210594813271362,0.0
2.27,46.3,4.62,24.145089562890423,51.32310237371273,256.82174008810574,903.5574833755934,1160.3792234636992,20.17,18.77,0.0,0.6978372612622257,0.3021627387377744,0.0
2.37,46.4,6.73,24.435919258337716,53.27104599018824,251.9468987341772,945.4388991091776,1197.3857978433548,20.59,18.61,0.0,0.7099950654326312,0.2900049345673687,0.0
2.98,46.9,8.65,25.290333133432625,64.20585005082678,214.63119127516782,1168.7215539427023,1383.35274521787,22.17,17.21,0.0,0.7684618041921295,0.23153819580787052,0.0
