r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.75,169.0,4.27,141.60114960691527,141.60114960691527,26734.51409333333,0.0,26734.51409333333,0.0,53.73,163.04,0.0,0.0719896607539215,0.9280103392460785
1.55,203.0,4.92,192.61703216486336,192.61703222411245,23936.33618064516,1.4725662274288648e-05,23936.336195370823,0.16,99.45,214.33,6.900023841415191e-07,0.13328774032970364,0.8667115696679122
2.3,232.0,5.49,215.98363764415117,215.98363830911265,20282.144230434784,0.00012488764849490893,20282.14435532243,0.0,134.15,231.92,0.0,0.19288997446030048,0.8071100255396995
3.06,256.0,4.38,239.01264742686735,239.01265346447292,18668.96916013072,0.0009431791532050603,18668.970103309875,1.12,162.98,250.27,2.1958075831970873e-05,0.23248603272817275,0.7674920091959953
3.85,248.0,3.47,249.4993673338672,249.4994188898292,16168.814103896104,0.006682172068000466,16168.820786068172,10.81,187.48,252.3,0.0018772084069492746,0.28231957828749066,0.7158032133055601
4.61,253.0,5.68,252.59988169039192,252.60021916959494,13840.932804772232,0.036983628504499204,13840.969788400736,18.83,206.85,245.12,0.005556922685578595,0.3352854978064112,0.6591575795080102
5.36,269.0,8.42,251.52123007809897,251.52310555641148,11802.785294776118,0.17601655628996926,11802.961311332409,25.11,220.81,233.77,0.009966533452885559,0.3853525021049302,0.6046809644421842
6.12,268.0,4.67,249.38209504693796,249.39132942123686,10161.998256535948,0.7525915836416296,10162.75084811959,29.26,232.37,221.48,0.013766327759683927,0.43410979198988614,0.5521238802504299
6.91,260.0,5.58,247.7653972410191,247.80677477420704,8883.891761215627,2.9675186678123886,8886.85927988344,31.48,243.48,209.61,0.016143144767032127,0.48285338966971203,0.5010034655632559
7.66,245.0,8.47,247.51262822328886,247.65833121941537,7997.715552219322,9.41878490674089,8007.134337126063,32.44,254.23,199.62,0.017177777279561095,0.5275077878623333,0.4553144348581055
8.42,247.0,6.0,244.7136040967073,245.1746385199603,7112.202853919239,26.82367498731801,7139.026528906556,32.35,258.51,190.58,0.017475609974608758,0.5579669473312469,0.4245574426941444
8.86,267.0,10.3,242.11231567187986,242.94508973530367,6616.069232505643,45.591786286090674,6661.661018791734,32.44,258.41,185.85,0.017952623707569476,0.569580186440315,0.4124671898521155
9.21,255.0,7.27,239.66207568157296,240.9624504139492,6236.472369163951,67.8601508680711,6304.332520032022,32.44,257.39,182.29,0.018321585699632444,0.5767063207925343,0.4049720935078332
10.82,253.0,11.2,229.52481179602347,237.30179372494572,4868.913052680222,335.5362361438712,5204.449288824093,33.51,252.03,168.18,0.02131520803856353,0.6028582427236671,0.3758265492377694
11.56,271.0,11.3,225.4861630344532,239.23775931138738,4398.2707370242215,552.8283529700107,4951.099089994232,34.86,249.34,162.76,0.023900939494982062,0.6113840739781843,0.36471498652683365
12.4,276.0,8.71,221.2553883411656,244.42528461135632,3947.898941129032,870.1429747856889,4818.041915914721,37.47,246.01,157.16,0.028680034803494077,0.6181413754106155,0.35317858978589034
14.17,275.0,10.1,217.07863602851387,261.9985029834318,3325.556402258292,1518.7072226929656,4844.263624951258,44.03,245.22,146.96,0.04113989725193623,0.6380395679886507,0.32082053475941313
16.88,275.0,10.0,209.33770104785233,274.73274261616115,2596.1062251184835,1875.3440038742801,4471.450228992764,57.16,236.05,134.67,0.074557191363292,0.6357452339165608,0.2896975747201473
19.49,276.0,11.7,206.31442259328358,275.77944286148767,2183.973369420216,1718.24833940444,3902.221708824656,67.4,232.49,125.34,0.10672363663457363,0.6349205470451534,0.25835581632027277
22.19,267.0,15.7,199.48437126752563,270.8433731914658,1793.330977016674,1512.4884372118793,3305.8194142285533,77.25,219.85,117.47,0.14996130933196894,0.6073026716838614,0.24273601898416963
24.8,257.0,15.1,192.13974232313313,265.4810977553317,1488.6161524193544,1353.327930861935,2841.9440832812897,79.95,209.2,111.12,0.1731420392499642,0.5927327951327109,0.23412516561732497
27.51,254.0,13.6,183.9186318729019,259.59313618919975,1229.5915358051618,1220.0121121971795,2449.6036480023413,78.21,199.59,105.5,0.1808310968047134,0.5888383747666479,0.23033052842863858
30.12,248.0,11.6,176.6802154458727,254.51607363115818,1036.3844133466134,1114.29393116272,2150.6783445093333,75.51,191.82,100.83,0.18265564563263595,0.5893617376517016,0.22798261671566245
35.43,227.0,11.2,166.36005476075078,247.46353474122432,781.1365458650861,947.2913690832947,1728.427914948381,77.83,176.46,92.96,0.21887489542790733,0.5625542950312807,0.21857080954081198
