r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.09,7.0,2.49,3.1893259475945697,3.1893259475945697,113.02,0.0,113.02,1.74,3.78,0.0,0.29764643425942316,0.702353565740577,0.0
0.25,14.9,1.35,9.124450668396427,11.472726478380114,333.0224,193.47141139089666,526.4938113908967,4.38,11.32,0.0,0.23042774299866917,0.7695722570013309,0.0
0.41,21.1,1.37,12.966491429835598,17.629910934008098,410.0729268292683,348.00941351477627,758.0823403440445,6.41,15.94,0.0,0.24438306333376755,0.7556169366662325,0.0
0.58,26.0,1.24,14.701066287858168,22.56070774055508,372.6230172413793,504.9382478530034,877.5612650943826,7.97,17.47,0.0,0.29391311871779446,0.7060868812822055,0.0
0.74,27.5,1.59,15.497535287909493,26.83593926950031,324.5589189189189,648.6405898328497,973.1995087517687,9.12,17.72,0.0,0.3463095027929798,0.6536904972070202,0.0
0.9,28.8,2.57,15.614490065320737,30.874140648894926,270.9025555555555,788.2225120086067,1059.1250675641622,9.81,17.18,0.0,0.39471388441026156,0.6052861155897385,0.0
1.08,29.5,1.85,15.458910052134982,35.40213810425925,221.2758333333333,939.1976688454117,1160.473502178745,10.01,16.66,0.0,0.4192860511369461,0.5807139488630539,0.0
