r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.63,262.0,73.6,330.90261954236627,330.9026195423662,173804.03749206345,0.0,173804.03749206345,-0.79,82.82,389.26,5.699723291411782e-06,0.03132131925462507,0.9686729810220835
0.79,250.0,55.5,314.2006135894709,314.20089853081237,124964.58934177215,0.22665515170625108,124964.81599692386,-0.85,98.9,366.12,7.318528927615222e-06,0.04953914763465696,0.9504535338364154
0.95,241.0,42.9,298.4182328880057,298.419013364202,93740.46496842106,0.4903339618419441,93740.9553023829,-0.88,113.48,343.54,8.695901977992637e-06,0.07230327178420477,0.9276880323138172
1.11,234.0,31.9,284.3019802604266,284.3035756034126,72817.67205405406,0.8172260228212213,72818.48928007687,-0.87,126.74,322.48,9.364373683708394e-06,0.09936596177706539,0.9006246738492509
1.27,228.0,28.8,272.6017270121376,272.604599359408,58513.15084251967,1.2330881128775133,58514.38393063255,-0.8,138.83,303.96,8.612371759474975e-06,0.12968192419766175,0.8703094634305787
1.43,225.0,24.2,262.4056407930286,262.41045434082247,48151.55267132866,1.7665925572614325,48153.31926388592,-0.68,149.76,286.96,6.715393905650373e-06,0.162860338800406,0.8371329458056883
1.59,222.0,12.2,254.223602228432,254.2312674505179,40647.572283018875,2.451207230651667,40650.02349024953,-0.44,159.73,272.22,2.9955296085462805e-06,0.19738368438717677,0.8026133200832146
1.9,221.0,6.34,243.03425443751752,243.0514900722553,31087.18359473684,4.409471759794457,31091.593066496636,0.78,176.94,249.03,1.0300403230159523e-05,0.26502513914736253,0.7349645604494073
2.06,221.0,12.2,239.087158647218,239.1121112931333,27748.8686553398,5.7923966309573665,27754.661051970757,1.08,185.04,239.17,2.0404925305812477e-05,0.29949442478302407,0.7004851702916701
2.22,222.0,16.9,235.98073783679888,236.01615616634817,25084.193076576572,7.53033402615333,25091.723410602724,1.32,192.44,230.43,3.1289221162859156e-05,0.3325122053915673,0.6674565053872699
2.38,222.0,26.0,233.5107493885453,233.56016951951864,22910.617680672272,9.698615960618678,22920.316296632893,1.56,199.32,222.52,4.4630879125793936e-05,0.3642990226882086,0.6356563464326656
2.79,221.0,13.1,227.74854901842954,227.85945840739888,18591.183362007167,18.11154326635774,18609.294905273524,2.09,211.11,205.57,8.421342577594471e-05,0.42961197490645897,0.5703038116677651
2.86,221.0,11.8,226.7863472963044,226.91216662701763,17983.23332867133,19.95945572286974,18003.1927843942,2.18,212.46,203.04,9.240153265592386e-05,0.43882417628791376,0.5610834221794303
3.02,220.0,22.9,224.5044645881235,224.67145017199493,16689.488284768213,24.83639151893859,16714.324676287153,2.37,214.79,197.59,0.00011144144329153028,0.45766547992570733,0.5422230786310012
4.17,205.0,8.45,205.36518972308818,206.4802422206363,10113.875575539569,110.12692505818902,10224.002500597757,2.86,211.54,168.15,0.00019394491829880035,0.5305194893332802,0.469286565748421
5.56,190.0,13.3,183.66792175009766,189.36287110475885,6067.24918705036,382.0847973089056,6449.333984359266,-1.54,194.36,145.62,7.030315542343779e-05,0.5599086299449726,0.4400210668996041
6.96,190.0,8.87,171.36848922716217,188.0353504476041,4219.4194109195405,860.651424993288,5080.070835912828,-5.89,186.95,130.15,0.0011813229833320853,0.5950576012645363,0.4037610757521316
8.35,198.0,3.19,162.94224568846474,195.09326294525243,3179.661728143713,1378.58752294915,4558.249251092863,-6.18,182.36,118.83,0.001438498969646921,0.6262702423130468,0.37229125871730623
9.73,204.0,2.56,158.19958321689725,203.85711842934063,2572.1591089414183,1698.9328473087578,4271.091956250176,5.96,181.71,110.08,0.0014193249901461947,0.6596552012419823,0.3389254737678715
11.14,204.0,1.09,150.9141603031339,205.6763548116369,2044.441991023339,1752.9334962838745,3797.3754873072135,14.87,174.04,102.88,0.009708719499603967,0.6649793672021347,0.32531191329826137
12.51,201.0,0.57,144.91050524375382,203.98029211671155,1678.5814972022383,1647.3944877713009,3325.975984973539,22.04,166.83,97.08,0.023132546244214167,0.6627024292983729,0.31416502445741296
13.88,203.0,0.75,140.7739165470649,201.70912048545324,1427.7590475504321,1503.5499788915772,2931.3090264420093,28.09,161.75,92.17,0.03981613418514698,0.6601067838541066,0.30007708196074656
15.35,202.0,0.89,136.94946064150818,199.1645699254838,1221.8341869706842,1362.3043090295062,2584.1384960001906,32.2,157.11,87.64,0.05528293488990494,0.658047144976986,0.2866699201331091
16.72,198.0,1.58,132.38578220488785,196.06263181830533,1048.2054623205743,1250.8708292775336,2299.0762915981077,34.45,151.02,83.97,0.0677166961221597,0.6506631997373697,0.2816201041404705
18.08,195.0,1.5,127.35011641141126,192.69872449376328,897.0161587389381,1156.789063690447,2053.805222429385,34.96,144.44,80.75,0.07536056665103276,0.6432003488162418,0.2814390845327254
