r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.11,56.2,28.5,37.65970127337709,37.65970127337709,12893.21,0.0,12893.21,-1.03,10.27,44.15,0.0007480329145763898,0.03718408935612409,0.9620678777292995
0.23,64.6,22.7,64.93087262620148,65.00013126210126,18330.514,39.12540908867019,18369.639409088668,-1.23,20.21,75.69,0.0003588456977778431,0.04843955584233695,0.9512015984598851
0.34,70.2,17.2,77.99700680154335,78.14794218006844,17892.744323529412,69.31704993917116,17962.061373468583,-1.32,28.3,90.09,0.00028641251390452293,0.06582441410152472,0.9338891733845708
0.46,71.6,11.7,85.33334471354091,85.60887641885824,15829.95591304348,102.39130804204795,15932.347221085529,-1.38,36.17,97.29,0.00026152947125953425,0.08983167235935006,0.9099067981693905
0.57,71.0,11.3,87.686172798224,88.12009718460116,13489.23666666667,133.83618916412655,13623.072855830796,-1.41,42.64,98.4,0.0002585687257946228,0.11823394113739727,0.8815074901368081
0.69,69.0,9.37,90.01246497013622,90.66080964425939,11742.382391304349,169.766022250195,11912.148413554543,-1.36,48.95,99.3,0.0002282824405488611,0.1478665999419408,0.8519051176175103
0.8,67.7,6.23,92.29656775850334,93.1775967309095,10648.320525,204.2601406849952,10852.580665684995,-1.23,54.16,100.36,0.00017759842930723576,0.17216949806270035,0.8276529035079925
0.92,66.9,4.0,94.19984511664549,95.3820647497679,9645.229152173912,243.61679992273773,9888.84595209665,-0.91,59.24,100.84,9.332164964160555e-05,0.1977423661679136,0.8021643121824449
1.03,66.6,3.1,96.04393463410378,97.54017076689418,8955.764446601941,281.211197315416,9236.975643917356,0.49,63.4,101.52,2.602868772469243e-05,0.2178756185561531,0.7820983527561222
1.14,66.8,3.02,96.87184224530883,98.73787309532398,8231.713877192982,320.1875117441261,8551.901388937109,1.27,67.15,100.91,0.00017187484678293563,0.24025194953592527,0.7595761756172917
1.26,67.4,3.09,97.26027991939978,99.59124622867672,7507.588928571429,364.1700598261217,7871.758988397551,1.89,70.78,99.65,0.0003776179046259335,0.2648012864401053,0.7348210956552688
1.37,68.3,2.71,97.0755045312668,99.8972206525637,6878.579255474452,405.69424387372294,7284.273499348175,2.47,73.73,97.83,0.0006474028303574378,0.28842915615749964,0.7109234410121429
1.49,69.6,2.75,96.33842727593179,99.77374030335382,6228.921187919463,452.15213699402136,6681.073324913484,2.98,76.63,95.14,0.0009568270042586162,0.3163505188484506,0.6826926541472909
1.61,71.2,2.61,95.53468987755181,99.65580267422072,5668.867683229814,499.62859418833455,6168.496277418149,3.52,79.45,92.26,0.0013575728083907762,0.3458084578519305,0.6528339693396786
1.71,72.9,4.09,94.85188110944347,99.59906294402039,5261.332953216374,539.8210463900205,5801.153999606395,4.06,81.6,89.85,0.001832146387513799,0.37004831013989314,0.628119543472593
1.83,74.9,6.17,93.98202019535438,99.54786638989731,4826.568371584699,588.6107009731408,5415.179072557839,4.62,83.69,87.09,0.0024165422841710533,0.39648575421808135,0.6010977034977477
1.94,77.0,7.74,93.07800046197812,99.46288667190579,4465.728953608247,633.6864201589565,5099.415373767204,5.19,85.04,84.69,0.0031091424878456693,0.417371141669178,0.5795197158429765
2.06,79.2,5.36,92.13233905638128,99.47551309735854,4120.566941747572,683.014468923666,4803.581410671238,5.77,86.25,82.25,0.003922179197723039,0.438191569194356,0.557886251607921
2.18,81.4,6.34,91.33984218291599,99.69608104315797,3827.0489770642193,732.2668831944608,4559.31586025868,6.34,87.49,79.96,0.004817902445031554,0.45873969722163954,0.5364424003333289
2.29,83.6,2.03,90.90635659842495,100.217838581488,3608.718633187773,777.1395196267175,4385.8581528144905,6.95,88.91,78.04,0.005844954096959602,0.47828055050475543,0.515874495398285
2.4,85.7,1.94,90.63191998407625,100.92501690645283,3422.560383333334,821.5475489865781,4244.107932319912,7.56,90.4,76.26,0.0069579488256703405,0.4974443523696682,0.4955976988046614
2.52,87.8,1.7,90.36503012780994,101.76596048873672,3240.41217063492,869.2349381726684,4109.647108807589,8.2,91.9,74.41,0.008234304242016087,0.5171305937642289,0.4746351019937551
2.63,89.7,2.16,90.08267907872191,102.53591857994587,3085.509152091255,912.0629387959273,3997.5720908871826,8.89,92.95,72.86,0.00973914730297108,0.5323364512732643,0.4579244014237645
2.75,91.4,1.88,89.60210198427266,103.25653624178854,2919.4678836363637,957.5911260551959,3877.0590096915594,9.58,93.65,71.23,0.011431273675142503,0.5461968257458344,0.4423719005790231
2.86,92.8,3.36,89.08867660931999,103.88086855937381,2775.1022027972026,998.056836590874,3773.1590393880765,10.31,93.97,69.85,0.0133928287376249,0.5562928048400612,0.4303143664223139
2.98,94.1,1.4,88.47995552666153,104.54532424529106,2627.0813859060404,1040.6115072325645,3667.6928931386046,11.11,94.1,68.43,0.01576661005153813,0.5655349635567261,0.4186984263917357
3.09,95.2,5.51,87.86758600303072,105.12738868085036,2498.612514563107,1078.0113853898333,3576.6238999529405,11.94,93.98,67.21,0.01846508296493826,0.5719834928140124,0.4095514242210492
3.2,96.1,6.23,87.24341361959652,105.71347162961358,2378.56663125,1113.7265199953483,3492.293151245348,12.77,93.74,66.06,0.021424786079345195,0.5772375868984814,0.4013376270221734
4.52,97.4,2.3,80.08455987267457,112.00161107583634,1418.9240553097345,1356.3770251289616,2775.301080438696,19.31,88.08,55.57,0.05813892017735431,0.6048212341024514,0.33703984572019435
4.69,96.9,11.7,79.29785274520363,112.73515455410727,1340.7568123667374,1369.0971476201391,2709.8539599868764,19.73,87.36,54.55,0.06190579646608114,0.6068374853908729,0.331256718143046
6.03,96.8,2.3,73.94611531378777,116.1789846510174,906.803975124378,1331.5967669222778,2238.400742046656,22.95,81.5,48.11,0.0963240317880086,0.6073716188397625,0.296304349372229
7.53,105.0,1.02,70.28707455855593,116.86813106173447,656.0787317397079,1157.753945267297,1813.8326770070048,26.37,76.78,43.05,0.1407567802656892,0.596644009247384,0.2625992104869268
8.58,110.0,7.12,68.09209300645708,116.0426881781533,540.3884766899766,1029.064376411669,1569.4528531016456,28.87,73.0,40.33,0.17976295577553658,0.5746750697756796,0.24556197444878383
8.7,110.0,5.26,67.89539527832501,115.94741517464035,529.8603103448276,1015.4044121471748,1545.2647224920024,29.07,72.69,40.05,0.18331981968702357,0.57311094160211,0.24356923871086647
8.82,110.0,5.16,67.71459466023555,115.85838847343092,519.8714659863946,1002.0294614127474,1521.900927399142,29.38,72.31,39.78,0.18825174763621635,0.5701671095733276,0.24158114279045595
9.03,111.0,0.82,67.39323460110815,115.69383000635622,502.9732081949059,979.3149758072703,1482.2881840021762,29.9,71.64,39.31,0.19683837641006777,0.5650001410108815,0.23816148257905073
9.05,111.0,7.81,67.34501637092384,115.66755312666383,501.14378232044197,977.1968636806189,1478.3406460010608,29.9,71.58,39.27,0.19712034518658433,0.5648621396848243,0.23801751512859126
10.53,112.0,1.43,65.60118573623498,114.73198255073049,408.6909373219373,841.3971747408477,1250.088112062785,33.33,67.3,36.41,0.2581352110688425,0.5262313945805012,0.2156333943506564
12.07,112.0,1.21,64.24899493377309,113.96934572088603,341.9994490472245,734.1407136741377,1076.1401627213622,36.03,63.57,34.0,0.314482039783903,0.48948766336064997,0.196030296855447
13.58,114.0,1.35,62.77208232964715,113.1435029023833,290.15716642120765,652.5123659073358,942.6695323285435,37.9,59.74,32.06,0.36454013374174804,0.4528635529586231,0.18259631329962886
15.09,118.0,1.36,61.26573691713828,112.3147775661221,248.7402597746852,587.2179416651746,835.9582014398599,39.04,56.25,30.41,0.40605446900129644,0.4214826816719921,0.17246284932671152
16.6,122.0,1.44,59.83251122926397,111.53944660546775,215.6583975903614,533.8023342803608,749.4607318707222,39.66,53.26,29.0,0.4393705641234154,0.3961848521370282,0.16444458373955642
18.11,125.0,1.64,58.56247236925709,110.86334795194574,189.37400165654336,489.2942434629593,678.6682451195027,40.08,50.67,27.76,0.46839971167523353,0.37431135872619026,0.15728892959857627
19.62,128.0,1.97,57.31128012878442,110.2075386673453,167.40993017329254,451.6370412392666,619.0469714125591,40.18,48.42,26.67,0.4915182486051052,0.3568940899566232,0.15158766143827163
21.02,131.0,1.81,56.02556898417008,109.54443449630114,149.32751569933396,421.5565532404572,570.8840689397912,39.87,46.57,25.77,0.506430577290504,0.34546967269735945,0.14809975001213654
24.04,127.0,1.93,52.17523378002249,107.62608312632402,113.23856156405989,368.5989496303831,481.837511194443,37.17,43.23,24.09,0.5075236852717789,0.34325088690625316,0.149225427821968
27.06,124.0,1.92,48.998875191171486,106.12261078165392,88.72467738359202,327.46189021117556,416.18656759476755,34.89,40.56,22.71,0.5070254016701483,0.34260498348493523,0.15036961484491643
