r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
1.33,175.0,13.6,201.65818654346765,201.65818654346765,30575.95804511278,0.0,30575.95804511278,0.0,53.18,236.8,0.0,0.034772423117773094,0.9652275768822269
2.34,237.0,3.65,224.43783611503653,224.4378363116156,21526.642,3.770921366202577e-05,21526.642037709214,0.0,84.9,258.48,0.0,0.07154729831634109,0.928452701683659
3.33,247.0,3.81,230.2013408301524,230.20134478022075,15913.710906906905,0.0005461327551313376,15913.71145303966,0.0,110.89,258.69,0.0,0.1160216596211258,0.8839783403788742
4.34,242.0,3.56,233.51286416384,233.51292457613786,12564.114684331795,0.006500944946536583,12564.121185276741,0.0,133.39,255.32,0.0,0.16315294895449065,0.8368470510455094
5.35,240.0,4.2,233.75770152018524,233.75838487635525,10213.581872897199,0.05971588826479453,10213.641588785464,0.11,152.34,247.96,2.2143869517434067e-07,0.21235674029563428,0.7876430382656705
6.34,233.0,4.59,235.58089381356882,235.58642624576683,8753.684152996844,0.4111516170572759,8754.095304613902,0.0,168.35,242.98,0.0,0.25533838983144413,0.7446616101685558
7.34,233.0,4.63,235.76683880478188,235.80283158082318,7573.024833787466,2.31241165314151,7575.337245440608,0.0,182.51,235.83,0.0,0.2996248941613939,0.7003751058386061
8.32,247.0,6.41,233.5624285496278,233.74020251769917,6556.659618990383,9.98488497776825,6566.644503968151,1.96,192.78,226.67,7.042164700656949e-05,0.3406339977472439,0.6592955806057496
9.34,248.0,7.64,229.92881202667922,230.67469487446712,5660.306059957173,36.78332499234566,5697.089384949519,15.34,198.8,216.7,0.004451064916764949,0.37377992586133457,0.6217690092219005
10.38,242.0,9.05,228.19731304290153,230.6774350825261,5016.764323699421,109.64020965829073,5126.404533357711,25.14,207.14,206.98,0.012136948073252498,0.41198072289633425,0.5758823290304133
11.36,252.0,12.5,226.12240638645252,232.28248436239275,4500.99847447183,248.57481263778558,4749.573287109616,33.65,211.69,198.54,0.022145369960416886,0.43821121996755896,0.5396434100720242
12.34,245.0,8.72,223.64978274078425,236.2021391088789,4053.421824959481,467.7654132585238,4521.1872382180045,41.56,213.57,190.81,0.034531394457830045,0.4559461347931168,0.5095224707490532
13.32,247.0,4.44,222.94448811307268,244.05674385082338,3731.549908408409,740.1989068368167,4471.748815245226,48.79,217.57,183.83,0.0478925715607664,0.4761837254496153,0.4759237029896182
14.3,238.0,9.29,223.72404928840348,253.78932405848596,3500.1713447552443,1003.9559983260983,4504.127343081343,54.63,223.69,177.48,0.059626189852564196,0.4998478183392622,0.4405259918081736
15.47,249.0,9.98,225.58832620505873,264.1652315662505,3289.598766645119,1221.2783871008887,4510.877153746008,60.46,231.69,170.69,0.07182953282766379,0.5274136184461894,0.40075684872614686
16.35,250.0,6.15,225.5806113565614,268.4418068623988,3112.331022629969,1295.0698135504222,4407.400836180392,63.83,234.56,166.06,0.0800656345992451,0.5405979215332406,0.37933644386751436
17.92,253.0,6.96,224.92830920095406,271.49721306819254,2823.255819196428,1290.0665415064468,4113.322360702875,68.08,238.09,158.63,0.09161168199038044,0.560227053372247,0.34816126463737257
19.1,258.0,15.4,224.71558828884122,272.0007256172425,2643.826995811518,1229.7015244139504,3873.528520225468,69.27,241.54,153.66,0.09502195801731537,0.577672546150289,0.32730549583239577
22.52,254.0,6.51,218.12690613493788,266.9704140895583,2112.759643872114,1052.1249919693705,3164.8846358414844,67.69,240.74,141.52,0.09630094508581274,0.6090431146600696,0.2946559402541176
26.05,256.0,7.73,204.60516239821516,256.04215520435736,1607.0354119001918,909.57054747379,2516.605959373982,66.4,225.1,131.58,0.10531809241875113,0.6051845328647847,0.28949737471646414
29.48,255.0,8.5,191.06992890038975,245.3610207987798,1238.3893395522387,803.7419537794862,2042.131293331725,63.14,208.87,123.68,0.10920046083088855,0.5974993729086225,0.293300166260489
33.0,244.0,5.75,179.96291012316956,236.8141926013292,981.4136066666669,718.0094787096801,1699.423085376347,61.55,195.11,116.89,0.1169742043290899,0.5877099553660461,0.29531584030486396
36.43,246.0,4.24,173.85578592615204,232.20712111694473,829.6962475981335,650.4066098660292,1480.1028574641628,65.91,185.57,111.25,0.1437223554156783,0.5696488731826337,0.28662877140168797
