r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.33,4.0,7.9,15.607879420344073,15.607879420344075,738.1996969696971,0.0,738.1996969696971,1.71,21.94,0.0,0.012003403858445132,0.9879965961415548,0.0
0.99,17.0,8.6,33.54697154736922,34.74330945904735,1136.7669696969697,82.52348703750442,1219.290456734474,2.41,47.32,0.0,0.005160923771678195,0.9948390762283218,0.0
1.76,33.3,7.9,42.631697714259516,45.72962005643087,1032.6486647727274,155.53210255995663,1188.1807673326841,-7.34,59.39,0.0,0.029643321497320175,0.9703566785026798,0.0
2.42,44.9,10.5,51.150215542067855,55.76864999928441,1081.1341115702478,204.04866642259762,1285.1827779928453,-10.59,70.77,0.0,0.042864423189216426,0.9571355768107837,0.0
3.19,53.0,7.9,57.41819354525184,63.68097070598002,1033.4949686520376,237.748300957958,1271.2432696099957,0.97,81.19,0.0,0.0002853937242105071,0.9997146062757895,0.0
3.85,60.8,7.9,59.96698091449994,67.45802033937436,934.0360519480521,247.93395015777747,1181.9700021058295,9.74,83.68,0.0,0.02638113915789785,0.9736188608421021,0.0
4.62,69.0,7.9,62.59197512461162,70.98422495489746,847.9989935064935,242.64174078949918,1090.6407342959928,11.43,87.03,0.0,0.03334687552656906,0.9666531244734309,0.0
5.28,76.6,7.9,66.0444520758557,74.64499323597784,826.1116761363635,229.16768280287434,1055.279358939238,16.36,90.49,0.0,0.06136121009485004,0.9386387899051499,0.0
5.94,85.0,7.9,68.76219310056945,77.38767095216632,795.9998653198653,212.22431235703138,1008.2241776768967,17.72,93.96,0.0,0.06640916136391745,0.9335908386360825,0.0
7.04,78.1,6.7,70.50862925911977,79.17509473027532,706.1742613636363,184.265458174442,890.4397195380783,24.54,93.48,0.0,0.12113358576587496,0.8788664142341251,0.0
8.8,81.6,6.7,71.11173391220328,79.79322344476486,574.6453068181819,148.87270542115579,723.5180122393376,35.45,87.18,0.0,0.24851347531828277,0.7514865246817172,0.0
10.56,84.5,6.7,65.1201005834604,74.50801928624907,401.5745738636363,124.13043920076355,525.7050130643999,33.35,79.1,0.0,0.26227781147955115,0.7377221885204489,0.0
