r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.35,14.4,2.82,10.94181657678468,10.94181657678468,342.0667142857143,0.0,342.0667142857143,-0.61,15.45,0.0,0.003107998565025118,0.9968920014349748,0.0
0.69,24.4,3.97,12.751064661431217,17.77750401283166,235.6371739130435,222.3913027916605,458.028476704704,-1.22,17.95,0.0,0.009154334239602581,0.9908456657603973,0.0
1.03,29.2,3.26,14.421499575286893,24.64871976505468,201.92199029126215,387.94149131669633,589.8634816079584,-2.04,20.19,0.0,0.02000964998258243,0.9799903500174176,0.0
1.38,32.9,3.73,15.250601627476865,31.089786779597052,168.53684782608696,531.8797043484113,700.4165521744983,-1.72,21.43,0.0,0.012719877840329501,0.9872801221596704,0.0
1.72,37.8,3.41,16.505062859619773,37.27053172575963,158.38203488372093,649.229904140032,807.6119390237529,3.47,22.82,0.0,0.044200235594608416,0.9557997644053915,0.0
2.07,42.0,3.12,18.13069634625212,43.28163785574014,158.80297101449273,746.1729591668783,904.975930181371,3.53,25.15,0.0,0.03790708961960732,0.9620929103803927,0.0
2.41,45.1,2.92,19.409098381944485,48.4308477149492,156.31248962655602,816.943531281577,973.256020908133,4.13,26.82,0.0,0.04527822366676391,0.9547217763332362,0.0
2.76,47.6,2.79,21.616072723785884,53.46304323951094,169.29514492753626,866.3197074021074,1035.6148523296436,6.88,28.98,0.0,0.10130322954551971,0.8986967704544803,0.0
3.1,52.3,2.78,23.237338487873348,57.527183774941946,174.18512903225803,893.3557977664334,1067.5409267986915,9.39,30.06,0.0,0.16328955899535147,0.8367104410046485,0.0
3.45,57.3,2.78,24.916985170762533,61.10742806135937,179.95830434782607,902.3946708041188,1082.352975151945,11.99,30.89,0.0,0.23155138271562584,0.7684486172843742,0.0
3.79,61.4,2.93,26.51976998391954,64.0295455141854,185.56680738786278,896.1700524414614,1081.7368598293242,14.78,31.14,0.0,0.3106056577423346,0.6893943422576655,0.0
4.14,64.5,3.42,28.269419873778805,66.58425978015754,193.0338405797102,877.8510991477063,1070.8849397274166,16.87,32.08,0.0,0.35612000649181563,0.6438799935081843,0.0
4.48,66.4,4.53,29.50812345778701,68.45856516631416,194.35922991071428,851.7512934443039,1046.1105233550181,18.27,32.77,0.0,0.3833486260684792,0.6166513739315209,0.0
4.82,66.9,5.46,30.30548795185453,69.80321187499443,190.54410788381745,820.3455991836854,1010.8897070675029,19.32,33.02,0.0,0.406416828157321,0.5935831718426791,0.0
5.17,69.4,4.77,31.056371326991826,70.87190716270247,186.55671179883947,784.976600556812,971.5333123556514,19.78,33.86,0.0,0.40564969431772924,0.5943503056822708,0.0
5.51,70.2,4.44,31.190558667648133,71.43400480775549,176.56097096188748,749.5401257485362,926.1010967104237,19.55,34.37,0.0,0.3928685067327118,0.6071314932672882,0.0
5.86,70.9,4.24,31.214734501513863,71.7971212000891,166.27297781569965,713.3902666587513,879.663244474451,19.78,34.15,0.0,0.4015441320871611,0.5984558679128389,0.0
6.2,72.3,4.38,31.77633081398795,72.26784265071701,162.86051612903228,679.5009486110957,842.361464740128,20.48,34.36,0.0,0.41538652906227297,0.584613470937727,0.0
6.55,73.9,3.51,32.68585473870922,72.81954197055258,163.1091755725191,646.4611592062699,809.5703347787891,21.53,34.78,0.0,0.43387873677266325,0.5661212632273368,0.0
6.89,75.0,3.22,33.7298962346462,73.3819265594088,165.12422351233673,616.4297889071795,781.5540124195162,22.81,35.14,0.0,0.45732038482001364,0.5426796151799864,0.0
7.25,75.5,3.23,34.83240301787978,73.95033531123211,167.35121379310345,586.9456265715397,754.2968403646432,24.09,35.58,0.0,0.47830698898529567,0.5216930110147042,0.0
7.58,77.1,2.98,35.98946929311406,74.53132401278522,170.8762401055409,561.9625803560388,732.8388204615796,25.37,36.1,0.0,0.49692408807960897,0.5030759119203911,0.0
7.94,77.0,2.79,37.27390642259005,75.17773417074524,174.98036523929468,536.8195988724478,711.7999641117425,26.77,36.68,0.0,0.5158066313449635,0.4841933686550366,0.0
8.27,77.0,2.82,38.57893790658317,75.84199772458186,179.96788996372433,515.5591498011462,695.5270397648706,28.28,37.11,0.0,0.5373512653691515,0.4626487346308486,0.0
8.63,78.2,2.93,39.966963232149624,76.56241705013446,185.09364426419467,494.14201095697774,679.2356552211725,29.91,37.49,0.0,0.5600548004841619,0.4399451995158381,0.0
8.97,79.6,3.14,40.96649484639856,77.09128890675079,187.09628762541806,475.45296826132846,662.5492558867466,31.07,37.76,0.0,0.5752079676630536,0.4247920323369464,0.0
9.3,80.3,3.39,41.86806181327241,77.57530528607369,188.4875913978494,458.6014398094121,647.0890312072615,32.12,37.98,0.0,0.5885527047044425,0.4114472952955575,0.0
9.66,81.2,3.66,42.648208637643855,77.99973631983438,188.28878881987575,441.5206175945849,629.8094064144607,33.05,38.12,0.0,0.6005391700131131,0.3994608299868869,0.0
9.99,82.3,3.9,43.2857592055401,78.35040949407451,187.55324824824825,426.93991170061685,614.4931599488651,33.75,38.33,0.0,0.6079354601171788,0.3920645398828211,0.0
10.35,83.8,4.1,43.92339809258842,78.7046054091797,186.40240579710147,412.09178865842324,598.4941944555247,34.21,38.96,0.0,0.6066165926721623,0.39338340732783766,0.0
10.69,79.0,2.78,43.91588323146877,78.70046415658494,180.41204864359216,398.98580528175034,579.3978539253425,34.56,38.32,0.0,0.619304483738711,0.38069551626128895,0.0
