r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
1.45,216.0,10.0,170.3420235878393,170.3420235878393,20011.31379310345,0.0,20011.31379310345,0.0,240.9,0.0,0.0,1.0,0.0
2.88,215.0,7.0,164.44475303274348,164.48620967236374,9389.61,4.734851521113002,9394.344851521113,0.0,232.56,0.0,0.0,1.0,0.0
4.33,215.0,5.0,166.5519312406794,166.99990785219757,6406.361616628175,34.508873589487706,6440.870490217663,0.0,235.54,0.0,0.0,1.0,0.0
5.78,214.0,4.0,172.36434898203282,174.87333001018618,5140.046505190311,150.72884928226335,5290.775354472575,0.0,243.76,0.0,0.0,1.0,0.0
7.22,215.0,4.0,173.46743556068384,182.09923699796778,4167.721772853186,425.09430959030993,4592.816082443496,0.0,245.32,0.0,0.0,1.0,0.0
8.66,221.0,3.0,178.89801564019652,197.85238856727173,3695.6697459584293,824.6036560940736,4520.273402052503,0.0,253.0,0.0,0.0,1.0,0.0
11.55,233.0,3.0,199.42413545005027,232.70270101542897,3443.2888138528133,1245.070238950315,4688.359052803128,11.24,281.58,0.0,0.003176707194097113,0.9968232928059029,0.0
14.48,237.0,3.0,213.76744501911418,250.02095722186056,3155.837054558011,1161.1849792911207,4317.022033849132,27.45,299.81,0.0,0.016489275133662225,0.9835107248663377,0.0
17.28,242.0,3.0,212.64173825944897,249.28587950039085,2616.696114004629,979.5683372849181,3596.264451289547,40.74,295.15,0.0,0.03670667289918381,0.9632933271008162,0.0
20.2,241.0,3.0,213.74925403378606,250.2330122717832,2261.8189900990105,838.0107341886329,3099.8297242876433,51.22,293.48,0.0,0.057420891740170316,0.9425791082598296,0.0
23.12,240.0,3.0,209.57851070660845,246.67989302084143,1899.790317906574,732.1720359331224,2631.9623538396963,57.81,284.89,0.0,0.07608734656809008,0.92391265343191,0.0
26.04,234.0,3.0,197.42331916468225,236.43981141260488,1496.772924347158,650.0697953467039,2146.842719693862,56.95,267.33,0.0,0.08321288100845951,0.9167871189915405,0.0
28.84,226.0,3.0,185.01833652370783,226.1848852616553,1186.955091886269,586.9562229829463,1773.9113148692154,55.22,249.73,0.0,0.08907652386112729,0.9109234761388727,0.0
31.76,213.0,3.0,174.55100128615706,217.70592440452367,959.3215380982369,532.9917339681414,1492.3132720663784,52.84,235.27,0.0,0.09163912400497556,0.9083608759950244,0.0
34.68,207.0,3.0,166.14069700106594,211.0226259689424,795.9265051903113,488.11469062364966,1284.041195813961,50.68,223.76,0.0,0.0930510238783907,0.9069489761216093,0.0
37.48,208.0,4.0,156.30455943445796,203.36895724477756,651.8440581643544,451.64934553970573,1103.49340370406,48.19,210.28,0.0,0.09505403545780818,0.9049459645421919,0.0
40.4,209.0,4.0,148.46659203335946,197.40857737400412,545.6022017326733,419.0053829412914,964.6075846739647,45.17,200.01,0.0,0.09256412535300633,0.9074358746469937,0.0
43.32,207.0,4.0,141.9313217721867,192.54172942722874,465.0161611265004,390.7621761502348,855.7783372767351,42.57,191.48,0.0,0.08996028151624375,0.9100397184837562,0.0
46.24,213.0,6.0,136.5144569267299,188.58423693625127,403.0319409602075,366.0860179677373,769.1179589279448,40.95,184.17,0.0,0.08998093894902738,0.9100190610509726,0.0
