r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
2.61,120.0,10.5,89.40525879387633,89.40525879387633,3062.5671647509585,0.0,3062.5671647509585,5.71,126.18,0.0,0.004078928449616737,0.9959210715503833,0.0
3.5,148.0,7.5,96.00795904507082,99.38791240095972,2633.579485714285,188.69398040595587,2822.2734661202408,9.28,135.14,0.0,0.00934289520264229,0.9906571047973578,0.0
4.37,168.0,6.2,108.64666446789796,117.77912971896181,2701.166521739131,473.18665843387396,3174.353180173005,13.15,152.52,0.0,0.014649361975375719,0.9853506380246242,0.0
5.24,182.0,6.1,126.91235006885657,143.55733849937624,3073.8062213740454,859.1535948520028,3932.959816226048,16.38,177.98,0.0,0.016657891253829157,0.9833421087461708,0.0
6.11,190.0,5.2,140.5302088520472,166.32057465490468,3232.1996072013094,1295.2199596624748,4527.419566863784,19.18,196.88,0.0,0.018627639406415587,0.9813723605935845,0.0
6.98,194.0,5.7,147.98603329368618,183.63554120680976,3137.5166260744977,1693.7171839997031,4831.233810074201,21.66,207.03,0.0,0.021422761167984406,0.9785772388320156,0.0
7.85,195.0,6.1,142.56661758630594,189.27678570863145,2589.202605095541,1974.5810392600254,4563.783644355566,23.38,198.89,0.0,0.026893871260450453,0.9731061287395495,0.0
8.72,193.0,4.8,137.42842809986587,192.97893171595845,2165.8913818807337,2104.8503711275866,4270.74175300832,24.46,191.25,0.0,0.031678145354994885,0.9683218546450051,0.0
9.6,192.0,3.9,129.89162328649218,192.53925548059036,1757.4826875,2104.1178230229207,3861.6005105229206,25.0,180.26,0.0,0.03704398747692737,0.9629560125230725,0.0
10.47,192.0,3.5,122.67226153454578,190.2894484145025,1437.2954871060172,2021.164319760803,3458.45980686682,25.65,169.65,0.0,0.043720185430641795,0.9562798145693582,0.0
11.35,191.0,4.4,117.64928112827549,188.2230955170494,1219.502497797357,1901.9013511912158,3121.4038489885725,26.73,162.03,0.0,0.05162016183916005,0.94837983816084,0.0
12.19,189.0,4.8,114.76782998732702,186.8305774608951,1080.5295159967186,1782.9376435087393,2863.467159505458,28.34,157.28,0.0,0.060976058983871935,0.9390239410161281,0.0
13.12,185.0,5.3,111.83974450078112,185.1805461234315,953.3634489329269,1660.343461324111,2613.706910257038,30.6,152.13,0.0,0.07486012026043753,0.9251398797395625,0.0
13.94,182.0,4.5,108.66936113735095,183.31123648008136,847.1327152080344,1563.413154222117,2410.5458694301515,32.54,146.63,0.0,0.0896645698687167,0.9103354301312833,0.0
14.86,179.0,6.6,105.46987460881898,181.4397672882547,748.5797072678331,1466.7896839580092,2215.3693912258423,34.38,141.01,0.0,0.1062563480184766,0.8937436519815233,0.0
15.68,176.0,6.2,103.05684935995278,180.048784737633,677.3414668367348,1390.1052733098543,2067.446740146589,36.42,136.34,0.0,0.12488956721950017,0.8751104327804998,0.0
16.61,174.0,6.6,100.71056374581566,178.71634003577748,610.6332119205298,1312.2764928226152,1922.909704743145,38.36,131.69,0.0,0.1450798650583067,0.8549201349416932,0.0
17.42,178.0,8.7,98.62547566425218,177.54971865429317,558.380278415614,1251.2582172341367,1809.638495649751,38.9,128.17,0.0,0.1555682552777187,0.8444317447222813,0.0
18.35,177.0,6.2,95.94270868596529,176.07362722383704,501.635059945504,1187.8429893056525,1689.4780492511566,37.93,124.63,0.0,0.15629379428742957,0.8437062057125705,0.0
19.16,169.0,5.9,93.4483483000101,174.72696613969669,455.77211899791223,1137.6262472016028,1593.398366199515,36.96,121.38,0.0,0.15643022351503402,0.843569776484966,0.0
20.09,158.0,6.3,90.78342359704222,173.31632612134732,410.23544051767055,1084.963608770593,1495.1990492882637,36.1,117.8,0.0,0.15812527376259305,0.8418747262374068,0.0
21.02,158.0,7.6,88.29668425258107,172.0268099755752,370.89935537583256,1036.9609372203927,1407.8602925962252,34.92,114.69,0.0,0.1564082582742135,0.8435917417257865,0.0
21.95,158.0,8.9,86.01463770777623,170.8667223317017,337.0623189066059,993.0259180127041,1330.08823691931,33.73,111.9,0.0,0.15377578528261718,0.8462242147173828,0.0
22.76,159.0,9.0,83.998058013266,169.8605093904378,310.0032403339191,957.6853646915208,1267.68860502544,32.65,109.45,0.0,0.15108727214038203,0.8489127278596179,0.0
