r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.58,31.3,6.3,15.09672977833279,15.09672977833279,392.95043103448285,0.0,392.95043103448285,0.0,21.35,0.0,0.0,1.0,0.0
1.16,54.8,5.8,20.941998471970148,31.31965060265232,378.0752586206897,467.5458740277758,845.6211326484655,2.75,29.36,0.0,0.017243647668214207,0.9827563523317858,0.0
1.74,61.1,4.1,22.638736713871648,43.389619044411724,294.5473563218391,787.4405981719405,1081.9879544937796,6.18,30.8,0.0,0.07451995307820844,0.9254800469217915,0.0
2.33,63.9,4.1,23.694736757347613,54.120823782296,240.96160944206008,1016.1472175426336,1257.1088269846937,7.45,31.81,0.0,0.09885730555087266,0.9011426944491272,0.0
2.91,67.2,4.1,26.543491669333935,63.67551067536278,242.11579037800686,1151.207460401457,1393.3232507794637,14.25,31.67,0.0,0.288213039414344,0.711786960585656,0.0
3.49,70.4,3.6,28.219010436228977,70.76420314793161,228.1697851002865,1206.6647269804394,1434.8345120807257,16.89,31.97,0.0,0.3582413714313557,0.6417586285686443,0.0
4.07,73.7,3.6,27.40816210547508,75.0675741134265,184.57183046683045,1199.9836199692334,1384.555450436064,15.31,32.15,0.0,0.31202583414552587,0.6879741658544741,0.0
4.65,78.0,4.1,29.064186725246586,78.74754535183881,181.6617096774193,1151.9245051483676,1333.586214825787,18.83,31.31,0.0,0.4197438000527863,0.5802561999472138,0.0
5.23,80.8,4.1,31.415552676978326,81.5086430158972,188.7068738049713,1081.591192407833,1270.2980662128043,23.23,29.91,0.0,0.5467754551088598,0.4532245448911402,0.0
5.81,80.5,3.6,32.972620460011974,83.1698009769893,187.12456110154906,1003.446143640621,1190.5707047421702,26.13,28.44,0.0,0.6280177120231656,0.3719822879768343,0.0
6.4,81.3,3.6,34.894179314034595,84.49784371913357,190.25058593749998,925.3565379973627,1115.6071239348626,28.95,27.55,0.0,0.6883212210869094,0.3116787789130906,0.0
6.98,82.1,4.6,36.582007872723445,85.46123483069739,191.72540114613182,854.6388766171353,1046.3642777632672,31.41,26.52,0.0,0.7372262577365416,0.26277374226345834,0.0
7.62,82.8,4.6,38.5031258471309,86.41826773009824,194.55258530183724,785.5152621352938,980.067847437131,34.05,25.42,0.0,0.7820639279558381,0.21793607204416193,0.0
8.28,84.9,5.5,38.55210629784059,86.48342816794957,179.50059178743965,723.8065758068713,903.3071675943108,34.49,24.36,0.0,0.8003688306169379,0.19963116938306216,0.0
8.9,84.3,5.5,36.06435497828847,85.41664470264966,146.13906741573035,673.6365721638974,819.7756395796278,32.03,23.44,0.0,0.7887829946802248,0.21121700531977505,0.0
9.52,83.2,7.0,36.04694023076022,85.41328572257979,136.48969537815125,629.8369199503205,766.3266153284718,32.29,22.66,0.0,0.8024154407568707,0.19758455924312937,0.0
10.22,80.1,10.8,36.44171510782663,85.58183519117341,129.94115459882582,586.7174084823059,716.6585630811318,33.08,21.62,0.0,0.8240117120605398,0.1759882879394602,0.0
