r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.37,183.0,47.6,103.7387394853051,103.7387394853051,29085.746135135134,0.0,29085.746135135134,-2.62,11.2,123.59,0.0006378530688618431,0.00582806137157141,0.9935340855595668
0.74,196.0,40.7,160.89420555134978,160.8943708774466,34982.35862162161,0.07189195856939833,34982.430513580184,-3.79,21.14,191.42,0.0005548781360313591,0.008631756150443119,0.9908133657135255
1.11,205.0,14.1,184.41277607584567,184.41339117025956,30637.902684684683,0.20438100465597858,30638.10706568934,-4.87,30.05,218.87,0.000697390314098012,0.013276296588219584,0.9860263130976824
1.48,211.0,7.89,202.71606238776442,202.71778668265614,27766.08239864865,0.47235642897087265,27766.55475507762,-5.72,38.06,240.05,0.000796188194993722,0.017625086159738988,0.9815787256452673
1.84,214.0,1.48,218.91816706248935,218.92227984206318,26046.28471195652,0.9786637209891609,26047.26337567751,-6.31,45.23,258.74,0.0008307973679130999,0.021343201929880016,0.9778260007022069
2.21,214.0,1.5,231.97217818091892,231.9815136618751,24348.910158371036,1.959832965952697,24350.86999133699,-6.65,51.92,273.65,0.0008218101288856131,0.025047683733610653,0.9741305061375037
2.6,213.0,2.64,238.1366165670454,238.15782191007648,21811.172365384613,3.8846103660416476,21815.056975750653,-6.69,58.41,280.2,0.0007892232626020546,0.030080985409733068,0.9691297913276649
2.96,211.0,4.5,234.82229696091468,234.8663576196359,18628.88890202703,6.991483619829374,18635.88038564686,-6.41,63.99,275.3,0.0007451391727047364,0.03712919735606484,0.9621256634712304
3.17,210.0,8.68,234.9337339974828,234.99877139846416,17411.312104100947,9.641384475586335,17420.953488576535,-6.08,66.97,274.94,0.0006697556652487445,0.04062934673524353,0.9587008975995077
3.33,209.0,3.0,233.81691053044045,233.9040073983001,16417.521816816814,12.233341436647141,16429.75515825346,-5.72,69.15,273.2,0.0005984670192599371,0.04373232204972088,0.9556692109310192
3.7,207.0,1.6,230.76098277221823,230.92908359727198,14392.062478378375,20.975805696173506,14413.038284074548,-4.34,74.09,268.56,0.00035371599521268174,0.05154237592485612,0.9481039080799313
4.07,206.0,1.73,226.80652034278026,227.11755960789824,12639.114906633904,34.68997843912113,12673.804885073025,0.84,78.64,262.81,1.37166324261439e-05,0.06010989129444972,0.9398763920731241
4.44,205.0,3.45,222.0790676313281,222.63273848764038,11107.90817117117,55.455848312178645,11163.364019483348,5.14,83.02,255.92,0.0005356868519856497,0.06987474106255345,0.9295895720854609
4.81,205.0,2.77,216.94611455382184,217.8952728009851,9784.95148024948,85.80733659370688,9870.758816843187,7.67,87.31,248.41,0.0012499336931028613,0.08098306839945531,0.9177669979074419
5.18,206.0,7.48,211.81355603454656,213.3806078680091,8661.193536679537,128.62959345966388,8789.8231301392,9.9,90.63,241.01,0.0021845545121144073,0.0915390627460786,0.9062763827418069
5.55,207.0,5.02,206.37783051965633,208.8764662287316,7674.199807207206,186.94940796440815,7861.149215171614,12.08,91.17,233.88,0.0034261611250142325,0.09757708241108981,0.898996756463896
5.92,208.0,7.7,201.35468738025446,205.19333988884478,6848.599684121622,263.61429134104327,7112.213975462665,14.21,91.98,227.13,0.004980405082626809,0.10433579429303207,0.890683800624341
6.28,210.0,1.95,197.03444330877787,202.65850299638976,6181.938192675159,357.9453800537764,6539.883572728936,16.44,93.75,220.9,0.0069617644355006855,0.11319526349205533,0.879842972072444
6.34,210.0,4.78,196.39291160833682,202.36482053629757,6083.623932176657,375.60644490345703,6459.230377080114,16.75,94.14,219.93,0.007274078862486945,0.11488591161780531,0.8778400095197076
6.65,212.0,1.96,193.22266003240924,201.2521349489709,5614.285165413534,476.30458218327817,6090.589747596812,18.67,96.53,214.9,0.009336251080147757,0.12478963185970687,0.8658741170601453
7.03,214.0,0.76,189.71317911521066,200.88039074766277,5119.6430056899,620.4610322807515,5740.104037970651,20.8,99.17,209.22,0.012020752803906512,0.13662671524850134,0.8513525319475921
7.39,215.0,2.22,186.66040881772437,201.43824943108575,4714.764305818673,776.0839125656739,5490.848218384347,22.73,101.39,204.19,0.014828405237069783,0.14752167169521527,0.837649923067715
7.77,216.0,1.76,183.58524210840042,202.81783454444593,4337.65007979408,956.4392392919235,5294.089319086003,24.56,103.08,199.24,0.017897039300777184,0.1576316025987954,0.8244713581004274
8.14,217.0,1.53,181.03611496052383,205.11553050915762,4026.29913022113,1142.2980265421588,5168.597156763289,26.28,105.18,194.76,0.021072704620521448,0.1687741366766852,0.8101531587027933
8.51,218.0,7.7,178.52266349122175,207.84563305602185,3745.045990599295,1331.312079959869,5076.358070559164,27.91,106.86,190.42,0.024441787137204494,0.1791486866087658,0.7964095262540296
8.88,218.0,6.86,176.10184601531012,210.887338049751,3492.3265957207204,1515.946979697068,5008.273575417788,29.33,108.2,186.31,0.02773935182489248,0.1887542368600845,0.783506411315023
9.25,218.0,8.37,174.09872702004455,214.31658970123084,3276.7964054054046,1688.7820401260253,4965.57844553143,30.55,109.65,182.7,0.030791527786446206,0.198333504163225,0.7708749680503288
9.52,218.0,3.93,172.55471633658698,216.6746680728672,3127.6397195378154,1803.8636191688215,4931.503338706637,31.16,110.49,180.08,0.032609281496362684,0.205003975577923,0.7623867429257144
9.62,218.0,4.05,171.9981148733904,217.52958155841327,3075.1924656964657,1843.6348578979607,4918.827323594426,31.36,110.78,179.14,0.03324334632386507,0.207417479248477,0.7593391744276579
9.99,217.0,20.2,170.03723774514805,220.54492386425088,2894.160382382382,1974.7148370658883,4868.87521944827,32.17,111.77,175.79,0.03579431365141166,0.21603913200629504,0.7481665543422932
10.4,217.0,4.2,167.9524500565562,223.45435423198234,2712.310142307692,2088.8291293492543,4801.139271656946,33.08,112.69,172.23,0.038793441986071264,0.22509615408926525,0.7361104039246634
10.71,216.0,3.16,166.62644318954898,225.43197978101907,2592.3782978524737,2152.6802929962464,4745.05859084872,34.0,113.45,169.76,0.04163609455684864,0.23178811138493927,0.7265757940582122
11.12,215.0,6.72,164.8358119463122,227.43301461881592,2443.4213039568344,2208.177269658502,4651.598573615336,35.01,114.16,166.6,0.04511085704221145,0.23982518114480864,0.7150639618129798
12.67,212.0,1.82,159.28067773587605,230.81089745039762,2002.394183109708,2202.3153971474326,4204.70958025714,39.99,115.88,156.1,0.06303425414461332,0.2646432293956804,0.6723225164597062
12.98,211.0,16.6,158.36475482252987,230.7826922998638,1932.1568235747304,2171.129082833099,4103.285906407829,41.0,116.15,154.24,0.06702713370057506,0.2689622734795439,0.6640105928198811
15.86,209.0,8.38,151.93539801507742,228.86815213760133,1455.5085226986128,1847.1794383909348,3302.6879610895476,52.47,115.82,139.51,0.11926257792776028,0.2905488693584031,0.5901885527138366
19.05,215.0,13.2,148.57205972187367,226.6977964623682,1158.7221485564303,1539.0149076584412,2697.7370562148717,66.17,112.66,127.33,0.19835720532782605,0.28749825278724217,0.5141445418849319
22.14,215.0,13.9,146.42806790366387,225.29854508125825,968.4362723577235,1324.2211086599705,2292.657381017694,76.32,108.18,118.11,0.27166147817634917,0.2729073891364129,0.45543113268723795
25.34,210.0,10.6,142.0505971476361,222.47837534939148,796.3051361483821,1156.9950808249691,1953.3002169733513,79.67,102.95,110.4,0.31456000775563053,0.2626253104366499,0.4228146818077196
28.53,196.0,12.8,135.96843630048852,218.64508002263563,647.9991472134595,1027.6289992325528,1675.6281464460124,78.35,97.69,104.04,0.3320487086770846,0.2581035735428996,0.40984771778001566
31.72,185.0,11.5,129.0789308136692,214.428602868425,525.2638833543506,924.2829554888,1449.5468388431505,74.49,92.71,98.67,0.3330314357971796,0.25793628927178314,0.4090322749310372
34.91,182.0,10.8,124.03854691183706,211.43277056337493,440.7207424806647,839.8239859096172,1280.544728390282,72.76,88.3,94.06,0.3440899918247506,0.2533833488160748,0.40252665935917453
38.0,181.0,10.3,119.5657354763479,208.84017919956096,376.20960789473685,771.5330354764404,1147.7426433711773,70.63,85.07,90.15,0.3489513904870962,0.2531100506114134,0.3979385589014903
