r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.21,17.4,6.51,13.203459773862305,13.203459773862305,830.1492857142858,0.0,830.1492857142858,1.51,18.55,0.0,0.013079116292049593,0.9869208837079504,0.0
0.32,31.0,8.86,18.278789620759902,19.001651059895863,1044.1067187499998,84.21435313137995,1128.3210718813798,2.27,25.65,0.0,0.015422573392955673,0.9845774266070444,0.0
0.43,36.1,8.16,21.13454754661192,22.653261528269685,1038.7653488372093,154.65385550740305,1193.4192043446124,3.03,29.58,0.0,0.020554141757287443,0.9794458582427126,0.0
0.54,46.0,8.52,24.31843744980339,26.66116797395584,1095.1599999999999,221.1694032138679,1316.3294032138679,3.84,33.96,0.0,0.024933951812216176,0.9750660481877839,0.0
0.64,58.0,6.9,26.433791820319687,29.639240163440952,1091.7896093749998,280.8425116658303,1372.63212104083,4.53,36.83,0.0,0.029368209749088138,0.9706317902509118,0.0
0.74,63.4,9.55,28.508781103372343,32.63270020622198,1098.3116216216215,340.7331388502169,1439.0447604718383,5.28,39.62,0.0,0.03430129734755041,0.9656987026524495,0.0
0.85,71.9,8.52,31.075997972711992,36.22081841743679,1136.1384117647058,407.3294550928565,1543.4678668575623,6.04,43.11,0.0,0.03777667313008103,0.962223326869919,0.0
0.96,76.4,6.82,33.7493888833561,39.93578373286274,1186.48046875,474.83913787290027,1661.3196066229002,6.8,46.75,0.0,0.040596257532508714,0.9594037424674913,0.0
1.07,78.1,6.65,36.194822834212076,43.48972232926138,1224.36,543.2623815665947,1767.6223815665946,7.62,50.04,0.0,0.04432176352749466,0.9556782364725054,0.0
1.17,80.5,6.14,38.221262407199475,46.584149967399725,1248.6024786324786,606.1693403292203,1854.771818961699,8.31,52.76,0.0,0.047270695599572574,0.9527293044004275,0.0
1.28,82.8,5.8,40.430484785616905,49.998851291925575,1277.050078125,675.9851800875684,1953.0352582125684,9.07,55.72,0.0,0.050326494023916576,0.9496735059760834,0.0
1.38,85.6,6.48,42.38467234744183,53.07961450826027,1301.782934782609,739.8442219895029,2041.627156772112,9.82,58.31,0.0,0.05367911105418435,0.9463208889458157,0.0
1.48,88.0,7.5,44.46468373889552,56.27486343960914,1335.8838513513513,803.8865913153091,2139.7704426666605,10.57,61.08,0.0,0.056509252073773816,0.9434907479262262,0.0
1.59,92.0,8.52,46.254043607018836,59.41029871497414,1345.557578616352,874.3063166053198,2219.8638952216716,11.19,63.47,0.0,0.058527606252216265,0.9414723937477838,0.0
1.7,92.4,8.52,47.88643283853998,62.4391783292517,1348.8885000000005,944.4356120188789,2293.3241120188795,11.92,65.59,0.0,0.061962301030898864,0.938037698969101,0.0
1.8,95.1,9.2,48.89147216028579,64.8401561672316,1327.9866944444443,1007.7054454394348,2335.692139883879,12.54,66.83,0.0,0.06578529767314226,0.9342147023268577,0.0
1.91,96.5,8.52,49.898577635038855,67.42381394807101,1303.5958376963351,1076.4935273843428,2380.089365080678,13.26,68.03,0.0,0.07061723612221137,0.9293827638777886,0.0
2.02,101.0,8.86,50.44748209772219,69.68616629177318,1259.8754702970298,1144.1650111112199,2404.0404814082494,13.88,68.59,0.0,0.07570070820098536,0.9242992917990147,0.0
2.13,99.9,9.55,50.930856069773654,71.91793504354702,1217.8178873239438,1210.4400379942952,2428.257925318239,14.61,69.0,0.0,0.08228837379071108,0.9177116262092889,0.0
2.23,103.0,8.18,51.226920168989274,73.8555273722821,1176.7701121076234,1269.2563109587038,2446.026423066327,15.23,69.17,0.0,0.08839003667159406,0.9116099633284058,0.0
2.34,104.0,8.52,51.71091180785734,76.09980127806307,1142.742905982906,1332.1202369917473,2474.8631429746533,15.96,69.56,0.0,0.09525798326593415,0.904742016734066,0.0
2.44,107.0,9.2,52.032947735064944,78.05587080705045,1109.6014959016395,1387.4144743635045,2497.015970265144,16.58,69.75,0.0,0.1015341628796618,0.8984658371203381,0.0
2.54,107.0,9.55,52.22679436840825,79.91968461534465,1073.8732480314961,1440.755094100849,2514.628342132345,17.3,69.69,0.0,0.10972496882421773,0.8902750311757823,0.0
2.65,106.0,11.2,52.40885087463758,81.9369742225873,1036.4859056603775,1496.9736206614848,2533.4595263218625,17.92,69.65,0.0,0.11691405828398435,0.8830859417160156,0.0
2.76,107.0,11.2,52.54158067664124,83.90368521956373,1000.2238043478261,1550.4386570375493,2550.6624613853755,18.55,69.52,0.0,0.12464692231742194,0.8753530776825781,0.0
7.07,104.0,3.11,45.33965648303922,113.95288666693564,290.76159123055163,1545.9089009515528,1836.6704921821045,26.32,52.21,0.0,0.3369886852040934,0.6630113147959066,0.0
8.49,106.0,2.55,41.55124125703106,113.31933696575523,203.35755594817434,1309.159773893802,1512.5173298419763,24.76,47.19,0.0,0.3550857768695979,0.6449142231304021,0.0
9.91,109.0,4.95,37.94132509546813,112.1548328111291,145.261770938446,1124.03253005977,1269.294300998216,22.59,43.11,0.0,0.3544928441409734,0.6455071558590266,0.0
11.27,110.0,2.83,34.97244129310963,111.19393441907465,108.52454747116236,988.5554038680989,1097.0799513392612,20.52,40.05,0.0,0.3442728804972301,0.65572711950277,0.0
