r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
1.74,121.0,14.8,119.50104602052653,119.50104602052654,8207.183908045978,0.0,8207.183908045978,0.0,169.0,0.0,0.0,1.0,0.0
3.5,116.0,7.8,98.10399482182162,110.02466479144131,2749.8268000000003,708.8665892768639,3458.6933892768643,0.0,138.74,0.0,0.0,1.0,0.0
5.24,140.0,7.0,107.23601284083628,130.47713639868618,2194.572986641222,1054.3360062598006,3248.9089929010224,9.08,151.11,0.0,0.007169524958751798,0.9928304750412481,0.0
6.98,160.0,6.6,129.4254586625058,155.10581446155317,2399.8494770773636,1046.8287005417988,3446.6781776191624,18.43,181.17,0.0,0.020277352220636976,0.979722647779363,0.0
8.72,161.0,5.2,141.35897017876155,166.71530365252343,2291.554868119266,895.82958967352,3187.3844577927857,29.1,195.63,0.0,0.042377880574952856,0.957622119425047,0.0
10.47,154.0,7.4,133.0262261736384,159.92459519347423,1690.1601575931231,752.6169338869724,2442.777091480096,34.92,181.53,0.0,0.06890867965845017,0.9310913203415498,0.0
12.19,153.0,9.8,125.75336397090933,153.94144528680332,1297.2853609515996,646.7645633297669,1944.0499242813667,38.79,169.17,0.0,0.09514814729341534,0.9048518527065846,0.0
