r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.87,47.8,8.2,129.3845024722822,129.3845024722822,19241.781011494255,0.0,19241.781011494255,3.06,22.47,153.43,0.0005593431613352435,0.015080357211276091,0.9843602996273886
1.74,98.9,8.2,184.65943699145188,184.66222140524314,19597.18831609195,0.5910024822109212,19597.77931857416,12.07,39.91,217.64,0.004272396257693626,0.02335556864734813,0.9723720350949583
2.61,146.0,7.7,220.80218359427516,220.8188942945921,18679.541869731802,2.8275086154153994,18682.36937834722,14.22,54.38,259.32,0.004147557970046354,0.030327854152242793,0.9655245878777108
3.5,164.0,6.4,234.50096667178153,234.5808326550684,15711.62953428571,10.703908327203962,15722.333442612915,13.58,67.47,273.94,0.0033535923110343015,0.04139064079041622,0.9552557668985495
4.37,174.0,5.95,221.63765614173056,221.95523469032136,11241.018448512585,32.236976301062384,11273.255424813648,15.41,76.15,256.31,0.0048341283812215275,0.05902319601015037,0.9361426756086281
5.24,175.0,6.0,208.06338998007314,209.09260012328198,8261.521803435115,81.93533899135467,8343.457142426469,20.15,86.2,236.55,0.009379048045536357,0.08582092588400296,0.9048000260704607
6.11,184.0,6.4,197.59274020064603,200.30985453064156,6389.998523731587,176.94710999783783,6566.945633729425,23.71,98.08,219.32,0.014398628940873582,0.12319382810212177,0.8624075429570047
6.98,185.0,6.4,188.6655365454963,194.62528952675166,5099.525025787965,327.2662812853745,5426.791307073339,21.44,106.18,205.28,0.012914107938657545,0.15836904444239625,0.8287168476189463
7.85,188.0,6.65,182.772898838969,193.68697761829932,4255.532808917197,523.4028979505214,4778.935706867718,24.46,114.52,193.65,0.01790974100497009,0.19629493025483583,0.7857953287401942
8.72,190.0,7.35,173.53671536594206,191.06194790047354,3453.5540802752284,732.7610499453295,4186.315130220558,27.91,106.83,183.73,0.02586645584577647,0.18948451089024018,0.7846490332639834
9.6,191.0,6.4,164.88195116506841,189.6263158917397,2831.881022916667,913.7585269451919,3745.639549861859,30.71,97.81,175.09,0.034690726630699116,0.17595041111407447,0.7893588622552263
10.47,191.0,5.55,157.99686952594976,189.06909562282684,2384.2417172874875,1030.0011594683508,3414.2428767558386,32.87,91.79,167.63,0.043281513977698166,0.16875777073233317,0.7879607152899687
11.35,189.0,5.95,152.10996657024154,188.04023321170018,2038.5411392070482,1076.800649895206,3115.3417891022546,33.95,87.56,161.03,0.04981546808359728,0.1656785054976041,0.7845060264187986
12.19,186.0,6.85,146.78947775641143,185.95287379446023,1767.6087596390487,1069.0172676307182,2836.626027269767,32.87,84.33,155.43,0.05014291267701426,0.16502295297902952,0.7848341343439561
13.12,183.0,6.4,141.58349596616125,183.06639667912856,1527.8876775914632,1026.4801267591504,2554.3678043506134,32.44,81.01,149.82,0.052497234728158815,0.16368994595610883,0.7838128193157323
13.94,179.0,6.85,137.19858800293827,180.11724146219183,1350.3194081779052,976.9561063091475,2327.2755144870525,31.36,78.12,145.35,0.05224597333500331,0.1621045444184468,0.7856494822465498
14.86,177.0,7.25,132.79055813573493,176.94807501631584,1186.630708613728,920.4097524885425,2107.0404611022705,30.5,75.23,140.78,0.052755201489473665,0.16047882482119594,0.7867659736893304
15.79,177.0,8.55,129.07753127481172,174.2226459824342,1055.1620696643442,867.1641097606459,1922.3261794249902,31.36,72.41,136.57,0.05902701302651232,0.15734965615900143,0.7836233308144862
16.72,178.0,12.0,126.04505317544199,171.99713305015337,950.2006836124402,819.1183222172345,1769.3190058296748,33.41,69.87,132.72,0.07025889896642161,0.15363843660165413,0.7761026644319242
