r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.41,33.2,11.6,20.589690381353478,20.589690381353478,1033.9886585365853,0.0,1033.9886585365853,2.21,28.95,0.0,0.011520860433082545,0.9884791395669175,0.0
0.98,50.4,11.8,33.945958522333704,47.05335204210314,1175.8450000000003,1083.356977957236,2259.2019779572365,4.41,47.6,0.0,0.016877224464108786,0.9831227755358911,0.0
1.78,53.9,9.75,44.42011425019076,76.68294526262058,1108.509297752809,2195.0154742416094,3303.524771994418,6.75,62.09,0.0,0.0230912904061789,0.9769087095938211,0.0
2.69,67.6,5.1,54.05291574004126,105.63755952161476,1086.1404089219332,3062.2960154954276,4148.436424417361,8.55,75.48,0.0,0.025020384412908887,0.9749796155870911,0.0
3.36,81.7,5.06,58.85163081852532,122.06697503002303,1030.8078720238093,3403.8190306488896,4434.626902672699,9.18,82.21,0.0,0.024331470596289848,0.9756685294037102,0.0
4.39,102.0,5.35,62.124894768522545,137.98932804452483,879.157756264237,3458.212324414462,4337.370080678699,9.29,86.87,0.0,0.022361456918845665,0.9776385430811544,0.0
5.65,116.0,6.44,65.9047528635075,148.02075016668388,768.749814159292,3109.1515097182023,3877.901323877494,9.5,92.23,0.0,0.02077847829453105,0.979221521705469,0.0
6.34,132.0,9.1,68.78013121534445,151.0199223560583,746.1682097791797,2851.1530754621253,3597.3212852413053,10.22,96.19,0.0,0.022078816579287015,0.977921183420713,0.0
6.89,137.0,5.25,72.06967011163573,153.18598166892394,753.8515747460087,2651.9459549886647,3405.7975297346734,11.87,100.53,0.0,0.027126662845426017,0.972873337154574,0.0
8.34,154.0,4.2,82.29964125073693,158.85842262591635,812.1380035971223,2213.761089831445,3025.8990934285675,17.23,113.81,0.0,0.04383032295687481,0.9561696770431252,0.0
10.04,163.0,3.28,94.18870473682075,165.39989894526957,883.6167430278886,1841.1966604686643,2724.813403496553,24.23,128.72,0.0,0.06617732054944726,0.9338226794505528,0.0
11.65,170.0,2.41,99.22034342814986,168.31837304919534,845.0366137339056,1586.8152923543425,2431.851906088248,30.75,133.41,0.0,0.09604810226091176,0.9039518977390882,0.0
13.36,175.0,2.18,100.76512318257741,169.23364376081517,760.0007522455091,1383.7137822277314,2143.7145344732407,36.2,132.99,0.0,0.12906148587023983,0.8709385141297602,0.0
15.06,177.0,2.23,99.05224101452727,168.21938868180732,651.4838280212483,1227.517681174035,1879.0015091952832,39.42,128.51,0.0,0.1583815644385894,0.8416184355614106,0.0
16.67,178.0,2.03,96.72634878873492,166.86042918874156,561.2469436112777,1108.9631841062405,1670.2101277175184,40.49,124.23,0.0,0.17522899282064489,0.824771007179355,0.0
