r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.78,14.5,8.1,11.578095698343487,11.578095698343487,171.86192307692303,0.0,171.86192307692303,3.09,15.78,0.0,0.07122667794584653,0.9287733220541535,0.0
2.34,32.6,26.8,22.390903286826102,30.716319572031086,214.25322649572652,188.94860600476068,403.20183250048717,8.01,29.57,0.0,0.12797401748530052,0.8720259825146995,0.0
3.91,48.6,11.3,30.552566177000582,51.585317105188054,238.73639386189257,441.8377598063445,680.574153668237,11.69,39.92,0.0,0.14639749156712026,0.8536025084328798,0.0
5.47,58.1,6.1,34.745331341059334,68.82951095515814,220.70165447897622,645.3863854344122,866.0880399133885,14.84,44.43,0.0,0.18242102292915635,0.8175789770708437,0.0
7.04,65.9,8.71,35.75632601372798,78.75661062997938,181.60722301136366,699.4444414662189,881.0516644775826,17.28,44.27,0.0,0.23355098300187907,0.7664490169981208,0.0
8.6,72.5,12.2,37.35681129325681,83.14934476983508,162.2710872093023,641.6607192619651,803.9318064712675,20.43,44.23,0.0,0.2990867242072348,0.7009132757927653,0.0
10.17,78.6,28.4,38.62869658686402,84.57763372817074,146.72332350049163,556.6568266525668,703.3801501530584,23.88,42.94,0.0,0.3821629107876134,0.6178370892123866,0.0
17.97,97.1,10.0,42.63254214798831,86.97573988737335,101.14266277128547,319.8244673876477,420.9671301589332,35.26,33.89,0.0,0.6840410354988475,0.31595896450115246,0.0
21.07,99.4,10.0,42.619582940240036,86.96938845999973,86.20924774560986,272.7691352209937,358.97838296660353,36.58,30.93,0.0,0.7366632609914779,0.26333673900852217,0.0
22.72,100.0,10.0,42.584646881241135,86.95227328314273,79.81743617957748,252.95975700291982,332.7771931824973,37.09,29.59,0.0,0.7585907904986631,0.24140920950133693,0.0
28.61,99.1,10.0,43.08011838423846,87.19599921502326,64.8688081090528,200.88240751857174,265.75121562762456,39.02,25.82,0.0,0.8203907480621496,0.1796092519378504,0.0
