r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.47,15.3,4.4,9.188718626663894,9.188718626663894,179.64372340425535,0.0,179.64372340425535,0.25,12.99,0.0,0.0007402358450621235,0.9992597641549379,0.0
1.41,41.0,4.36,23.266319004088295,36.55575461022464,383.9160283687944,563.8309185269221,947.7469468957165,0.88,32.88,0.0,0.0014305728794121644,0.9985694271205878,0.0
2.35,60.7,4.4,29.144001955805592,56.30590199451053,361.43525531914895,987.6518082618828,1349.0870635810318,1.88,41.13,0.0,0.004161187869379154,0.9958388121306209,0.0
3.29,74.9,4.4,30.195704164665543,71.16811793971887,277.1369452887538,1262.3466447056944,1539.4835899944483,3.41,42.43,0.0,0.012753178382671138,0.9872468216173288,0.0
4.22,83.0,6.28,31.8407498341355,82.16604373497185,240.24486966824642,1359.5794770277978,1599.8243466960441,5.43,44.37,0.0,0.029082590348798447,0.9709174096512015,0.0
5.17,86.8,4.4,33.92370926063363,89.25229865025622,222.59536750483556,1318.2117532600637,1540.8071207648993,7.8,46.69,0.0,0.05286674118467294,0.9471332588153272,0.0
6.11,89.4,4.4,36.0853827747469,93.10467219200038,213.1186333878887,1205.6178615351635,1418.736494923052,10.44,48.85,0.0,0.08370248745761687,0.9162975125423831,0.0
7.05,92.5,4.4,37.28458528668383,94.7712812659479,197.18302127659575,1076.8021918850225,1273.9852131616183,13.15,49.34,0.0,0.1243921207089673,0.8756078792910328,0.0
7.99,94.7,4.4,38.93271310864426,95.81291058760775,189.70665206508136,959.2437653653211,1148.9504174304025,16.07,50.15,0.0,0.17037364486365436,0.8296263551363455,0.0
8.92,96.3,4.4,39.61167567775946,96.1877547083348,175.90637331838568,861.3227921334959,1037.2291654518815,18.98,49.17,0.0,0.22958630949753928,0.7704136905024607,0.0
9.87,97.8,4.4,41.49203417524863,96.99766784985336,174.4264336372847,778.8205337700583,953.246967407343,21.99,49.76,0.0,0.28088012184558114,0.7191198781544189,0.0
10.79,98.8,4.62,43.492004437597494,97.87306058058158,175.30625115848008,712.4728023549762,887.7790535134563,25.0,50.33,0.0,0.33041607657659555,0.6695839234234044,0.0
11.8,99.5,4.4,45.36720842194282,98.72110703432895,174.42233898305082,651.4977435663926,825.9200825494435,27.82,50.68,0.0,0.37603661791882903,0.623963382081171,0.0
12.6,99.7,5.14,46.48352880322233,99.23909804339434,171.48559126984125,610.1333436878122,781.6189349576534,30.02,50.19,0.0,0.41708367881062897,0.5829163211893711,0.0
