r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.87,39.3,6.6,23.15774708385943,23.15774708385943,616.4152298850574,0.0,616.4152298850574,0.0,32.75,0.0,0.0,1.0,0.0
1.74,54.6,5.6,45.95405259604423,52.7331475839679,1213.663764367816,384.48845063939075,1598.1522150072067,11.53,62.91,0.0,0.06295220994074205,0.9370477900592581,0.0
2.61,65.5,6.7,60.27401430135544,74.76241581868263,1391.937471264368,749.6023061477424,2141.53977741211,13.36,83.12,0.0,0.0491306695416802,0.9508693304583198,0.0
3.5,83.9,5.2,68.14572143575853,91.73815815447493,1326.8112428571426,1077.72866045013,2404.5399033072727,15.73,93.77,0.0,0.053281968076695,0.9467180319233051,0.0
4.37,94.3,6.3,71.74175666932055,103.93915193512086,1177.7756636155605,1294.3861910737164,2472.161854689277,19.72,97.55,0.0,0.07555614788855614,0.924443852111444,0.0
5.24,104.0,5.7,72.89352440374934,112.06556376411615,1014.0202099236641,1382.676465986485,2396.696675910149,22.31,98.14,0.0,0.09367446961502095,0.906325530384979,0.0
6.11,115.0,5.1,74.34219562267447,117.70913104029594,904.543707037643,1363.1223371950184,2267.6660442326615,25.86,98.57,0.0,0.1210002518563288,0.8789997481436712,0.0
6.98,127.0,5.1,76.06161548376421,121.31254361080215,828.8494770773638,1279.5650268370734,2108.4145039144373,29.63,99.07,0.0,0.15175122743027636,0.8482487725697236,0.0
7.85,129.0,5.1,77.65201414000799,123.43437110446226,768.1318853503186,1172.7654356629434,1940.8973210132622,33.19,99.28,0.0,0.18268759347373878,0.8173124065262611,0.0
8.72,127.0,5.1,77.4922715501359,123.75110429181947,688.6527694954129,1067.57840177119,1756.231171266603,36.53,96.65,0.0,0.22221970212198736,0.7777802978780126,0.0
9.6,124.0,5.1,75.00239762834252,122.33867758946877,585.9749635416667,973.0617067020823,1559.036670243749,35.56,93.39,0.0,0.2247880453296884,0.7752119546703116,0.0
10.47,122.0,3.9,72.16326697150012,120.65204014993962,497.3769914040114,892.9682609687337,1390.345252372745,33.73,90.22,0.0,0.2184742764482657,0.7815257235517343,0.0
