r_kpc,vobs_kms,e_vobs_kms,vbar_kms,vmodel_kms,gbar_kms2_per_kpc,gextra_kms2_per_kpc,gtot_kms2_per_kpc,vgas_kms,vdisk_kms,vbul_kms,frac_gas,frac_disk,frac_bul
0.49,13.8,1.6,9.473945851650198,9.473945851650198,183.17479591836735,0.0,183.17479591836735,3.74,12.31,0.0,0.15584088578267777,0.8441591142173223,0.0
0.99,21.6,0.8,12.70837715839438,17.955831848216363,163.13419191919195,162.5343912741626,325.66858319335455,7.46,14.55,0.0,0.34458586953728676,0.6554141304627131,0.0
1.48,28.9,0.7,14.212957116659432,24.692961003932794,136.49199324324323,275.496062933612,411.98805617685525,10.87,12.95,0.0,0.584911549360756,0.41508845063924404,0.0
1.97,34.3,0.5,15.620761825211982,30.938026000800924,123.86203045685279,362.0067273229615,485.8687577798143,13.32,11.54,0.0,0.7271165477225766,0.27288345227742344,0.0
2.47,38.2,0.4,16.430736441194593,36.295917027398666,109.29923076923075,424.05849913352563,533.3577299027563,14.77,10.18,0.0,0.8080661823890216,0.19193381761097844,0.0
2.96,42.0,0.2,17.446856450375236,40.824301711063,102.83540540540541,460.2131115526694,563.0485169580747,16.2,9.16,0.0,0.8621754522445997,0.13782454775540026,0.0
3.46,44.6,0.2,18.56848001318363,44.58476439314682,99.64984104046243,474.8591809226626,574.509021963125,17.6,8.37,0.0,0.8984059645849507,0.10159403541504941,0.0
3.95,46.3,0.2,18.733780985161538,47.06543912805545,88.84925316455696,471.9496228649856,560.7988760295425,17.91,7.77,0.0,0.9139875804431087,0.08601241955689133,0.0
4.44,47.4,0.3,18.224227006926796,48.59263301878719,74.8023536036036,457.00935443660507,531.8117080402087,17.48,7.29,0.0,0.9199932133464631,0.08000678665353697,0.0
4.94,48.2,0.6,17.617064170854345,49.55523859471471,62.82610323886638,434.28354699981827,497.10965023868465,16.93,6.89,0.0,0.923521145298724,0.07647885470127605,0.0
5.43,47.4,0.7,16.92600514002049,50.050263672859074,52.760524861878466,408.57076311652247,461.33128797840095,16.28,6.55,0.0,0.9251238220996814,0.07487617790031854,0.0
5.92,45.5,1.3,16.25433480644471,50.26786921852296,44.62895270270271,382.205283069346,426.8342357720487,15.64,6.26,0.0,0.9258381989028149,0.07416180109718495,0.0
