seed,all_pass,failed_gate_count,failed_gates,closure_half_r500,closure_r500_ground,closure_r500_full,closure_outer,higher_mode_fraction_r500,baryon_fraction_r500,sigma_pred_r500,sigma_anchor,mean_eta_gas,mean_eta_galaxies,summary_json,summary_sha256
20260405,False,2,higher_modes_non_negligible|inner_profile_reasonable,0.4700299906959112,0.8338981569393775,0.8599314078025061,1.026756785405634,0.03582653368994502,0.1549939837399353,720.8337899423892,747.7300678465688,0.3696849106127251,0.3930345145129453,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory\seed_20260405\toy_cluster_summary.json,d95c713e5e31aa77c17e7836262105ab1da2d9b3177c3189c36124002384bdb4
20260415,False,2,higher_modes_non_negligible|inner_profile_reasonable,0.47549866576326305,0.8113398696767782,0.8374987182429839,0.9932290271292491,0.03713720867533727,0.15894341641873194,711.3696073943962,747.7300678465688,0.37083070694202236,0.41604254176840233,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory\seed_20260415\toy_cluster_summary.json,31e47458aa6f753751ac84ae32b3254073d4f75cf6e747c4e2d0142092404598
20260425,False,2,higher_modes_non_negligible|inner_profile_reasonable,0.49151691963425764,0.850029620840766,0.8762594016451104,1.0359188884362835,0.035321018025095234,0.1525213652505062,727.6450448849045,747.7300678465688,0.370547713411839,0.3968171741667472,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory\seed_20260425\toy_cluster_summary.json,d93f5458181fa1490d94fe13f7a3c9c2f7e1c3c1d0a7b46264a1f783ac135160
20260435,False,2,higher_modes_non_negligible|inner_profile_reasonable,0.48684858730008607,0.8523074078140936,0.8784983973499344,1.0383891709749695,0.03516838876066579,0.15226822485259342,728.5740818434409,747.7300678465688,0.3702140407840058,0.3920959371643448,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory\seed_20260435\toy_cluster_summary.json,4278f8a49d040c3d71da8f41b26099864478c8cc7fdc345aaceb6f9240d8fafa
20260445,False,2,higher_modes_non_negligible|inner_profile_reasonable,0.49239663739893824,0.844445126379487,0.8704738013296918,1.0369326528422864,0.03529387073721981,0.15277831252418864,725.2388878426736,747.7300678465688,0.3698600187914993,0.38481703427722325,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory\seed_20260445\toy_cluster_summary.json,52ee01770b2e468dcbbe1bba7638361bf2c848f47964b3eb83a5b5cf7780d48d
20260455,False,2,higher_modes_non_negligible|inner_profile_reasonable,0.4894253005543601,0.8418754284902522,0.8679999087457654,1.0298084907050806,0.035566834120686494,0.1537810043659256,724.2075876047327,747.7300678465688,0.37009456686455033,0.3991401479244685,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory\seed_20260455\toy_cluster_summary.json,88b541abba9287107f107d50658d2f921abf559447659162c75be9952bebbf2c
20260465,False,2,higher_modes_non_negligible|inner_profile_reasonable,0.5061494856627515,0.8459034118404084,0.8719854624144068,1.0324098547664893,0.03530156474234796,0.15269741330047715,725.8683380632712,747.7300678465688,0.3702415215986903,0.39713638675801133,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory\seed_20260465\toy_cluster_summary.json,2adc1d6e53a51eb076cfb2b8c56ed4dc11a91f8535cafaa5dc34e196c58e79df
20260475,False,2,higher_modes_non_negligible|inner_profile_reasonable,0.47795635953294646,0.829133875053677,0.8551799523960191,1.022968148808288,0.036065630913744644,0.15551628207209298,718.8395879509729,747.7300678465688,0.3700729122474213,0.4013328980030367,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory\seed_20260475\toy_cluster_summary.json,dcd2f3ff8c401212c15b244effa657a4e89d6c2d421636ab174888d741e7466e
