r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,mode_1,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1302.7401989883142,364.9382423049602,937.8019566833541,2541.0154344592556,882.5886798905462,3423.604114349802,2452207974974.4746,7235278550176.791,8896615938192.102,17901925601172.656,0.4041620276705232,0.4969641890149143,0.2577951919707177,0.9977006457943242,0.2756337906470078,686940088935.8893,2541.0154344592556,499.91339617266925,181.40474841284475,112.12307580728373,89.14745949774856
137.2142635848495,870.4192271868131,444.4121412698142,426.00708591699896,2239.2450354202847,743.7215734912023,2982.966608911487,3810374386868.7324,13612963372023.547,16868702154071.81,36000501081297.69,0.3781326082457086,0.4685685378650223,0.24932279539079166,0.9990785498514932,0.22588426495804684,1945472465929.9707,2239.2450354202847,381.01724917353397,166.90618220506053,111.80320594192764,83.99493617068019
184.4519608845518,718.5867691372338,471.01792500971357,247.5688441275202,2052.385273823615,563.2505105377451,2615.63578436136,5684423480154.819,21919939554093.098,26375566299286.465,56982892139339.58,0.38467579884314285,0.46286815760054106,0.2153398091222665,0.9995023767745516,0.21551853771225377,3726015378370.657,2052.385273823615,309.0717577649132,129.26562511750353,76.16538945835903,48.7477381969693
231.68965818425403,633.1918364823945,469.65732456599756,163.53451191639692,1917.1741934861654,416.412721874942,2333.5869153611075,7902950464148.383,31831453343206.055,37028755209731.88,79600131301643.6,0.39989197031071727,0.46518459962599723,0.17844320223680413,0.9996889605519655,0.21342738688853716,5861854744984.128,1917.1741934861654,252.35542332096588,92.80481585863392,46.33752401435681,24.914958680985375
278.9273554839564,571.5832402543246,455.0909937562362,116.49224649808833,1813.6201470390527,317.329134661169,2130.9492817002215,10339567190258.064,43146770143886.16,48887046761856.48,103071563828058.17,0.41860983322095213,0.47430197957808057,0.1489144473715402,0.9997774089610497,0.2114991163329053,8232298598416.289,1813.6201470390527,209.74162673277917,66.58825264961293,28.177066941118515,12.822188337658426
326.16505278365867,522.238435823025,434.99518207716665,87.24325374585841,1736.9764777377782,253.1828646576131,1990.1593423953914,12917674583529.137,55882143223797.695,62144673193692.63,126898871555280.16,0.44036753470620194,0.48971809151684176,0.12721738368591012,0.999820643806969,0.2078645508886547,10759694848236.03,1736.9764777377782,179.1327779024699,49.25989706284899,17.83488274961353,6.955306942680663
373.4027500833609,480.97365163560886,413.1836864637965,67.78996517181236,1684.347633600471,211.66367411099336,1896.0113077114643,15592543532984.12,70196914712741.54,77058777190454.62,150759697878270.78,0.46562122172346915,0.5111364527453144,0.11163629312236381,0.999841954087487,0.20234610645905227,13394880564448.434,1684.347633600471,157.6660453692728,38.009488962369446,11.93596068123704,4.052179098114048
420.64044738306325,445.7444012309969,391.49897344078636,54.24542779021058,1652.2161778390057,183.93352506486005,1836.1497029038658,18337858334543.383,86309786021305.52,93876783870964.73,174444344902985.62,0.4947697563329169,0.5381474757646788,0.1001734906331274,0.9998517048949326,0.1953396524506963,16106209507622.77,1652.2161778390057,142.5637079059929,30.46938986067916,8.385868534296723,2.514558763891243
467.87814468276554,415.2909069829495,370.79115578289475,44.49975120005473,1637.2477738459581,164.39648973199562,1801.6442635779538,21137742127994.14,104471426206488.11,112838983858900.25,197816833708586.34,0.5281220220135061,0.5704215447363234,0.09124802995543325,0.999853698335461,0.18732659055513895,18872765337483.113,1637.2477738459581,131.84743226528857,25.042236848918236,5.962844679821523,1.5439759379672906
515.1158419824677,388.73086276040794,351.4110591976492,37.31980356275877,1637.8181952418165,151.65054317209024,1789.4687384139067,23982778159583.504,125028087922970.02,134384178944017.23,220790271889057.03,0.5662753474292305,0.608650815066448,0.08474612599631413,0.9998492804108295,0.17846429801512892,21680330230830.996,1637.8181952418165,125.23295864321263,21.31155347087813,4.252438563835103,0.8535924941643688
