r_kpc,g_bar_total,g_bar_gas,g_bar_galaxies,g_resp_ground,g_resp_higher,g_resp_total,m_eff_bary_msun,m_eff_ground_msun,m_eff_full_msun,m_obs_analog_msun,closure_ground,closure_full,higher_mode_fraction,mean_activation,baryon_fraction_full,gas_mass_enclosed_msun,shell_directions,time_memory_enabled,memory_factor_mean,mode_1,memory_factor_mode_1,memory_factor_mode_2,memory_factor_mode_3,memory_factor_mode_4,memory_factor_mode_5,mode_2,mode_3,mode_4,mode_5
89.9765662851472,1435.8479736072193,364.9382423049603,1070.909731302259,2356.6599957565663,283.206858573202,2639.866854329768,2702762879709.177,7138812707898.598,7671906042778.413,17901925601172.656,0.39877345414903154,0.42855200125934323,0.10728073581010394,0.9970661968443784,0.35229353235540406,686940088935.8893,48,1,0.7772926569451185,2356.6599957565663,0.8156420438466037,0.789200674871646,0.7723212129661594,0.7597156173216567,0.7495837357195267,345.41485008562,51.21526366507735,-29.235629561726352,-84.18762561576902
137.2142635848495,955.4835786402178,444.4121412698142,511.07143737040377,2200.284557491088,535.3752834911127,2735.659840982201,4182754747837.123,13814789128308.652,16158464685856.158,36000501081297.69,0.383738801221449,0.44883999390359886,0.19570243181217062,0.9985863648840773,0.2588584267847165,1945472465929.9707,48,1,0.8181322565389465,2200.284557491088,0.8502243353845322,0.8282529930134034,0.8140669709824961,0.803382197510979,0.794734785803322,280.6798091363674,96.91513704161643,73.53321079122051,84.24712652190838
184.4519608845518,767.2333840790108,471.01792500971357,296.2154590692972,2097.013776183547,562.2362112648241,2659.249987448371,6069245428013.808,22657797930668.316,27105401000989.656,56982892139339.58,0.3976245690594903,0.47567611932909876,0.21142661047986178,0.9989320756354108,0.22391277029224585,3726015378370.6577,48,1,0.8427030423199005,2097.013776183547,0.8707112279094301,0.85159839518546,0.8391952433023251,0.8298145635497782,0.8221957816525094,257.7128049315984,111.35124515195916,92.28334837185785,100.88881280940866
231.68965818425403,677.4571741706714,469.6573245659976,207.79984960467377,2049.426186020351,468.3294322239231,2517.755618244274,8455431956917.879,34034589322598.344,39879870468877.48,79600131301643.6,0.42756951233691737,0.501002571437392,0.1860106790469628,0.9992340737479678,0.2120225531704411,5861854744984.128,48,1,0.8594950946559333,2049.426186020351,0.884610886447817,0.8675000644306899,0.8563684531075597,0.847931047977869,0.8410650213157308,240.92011063925924,98.83931979561146,68.62579971773485,59.94420207131754
278.9273554839564,598.7138508079832,455.0909937562362,143.62285705174708,1987.760010249793,405.39087960827896,2393.150889858072,10830342200749.035,46787621450121.31,54120877470998.68,103071563828058.17,0.45393336156392705,0.5250805892620587,0.1693962889370177,0.9994254687993103,0.2001139432107804,8232298598416.289,48,1,0.8718799386539784,1987.760010249793,0.8948243331770007,0.879206646441681,0.8690332007045197,0.8613126524870214,0.855022860459669,222.59618502010875,86.60959718214315,54.01073335124442,42.17436405478267
326.16505278365867,548.9034277905436,434.99518207716665,113.90824571337696,1959.4785950100083,346.81953672314563,2306.298131733154,13577238616701.045,62045342661627.79,70623994877333.6,126898871555280.16,0.48893533804671674,0.5565376114993119,0.15037931651209166,0.9994857257274623,0.19224682263136306,10759694848236.03,48,1,0.8814911149954391,1959.4785950100083,0.9027343483145575,0.8882817719365308,0.8788605822666533,0.8717058469692537,0.8658730254902001,208.3416786256033,73.31968278387426,39.303253979205266,25.8549213344628
373.4027500833609,502.9516759797791,413.1836864637965,89.76798951598262,1933.0154418410941,298.7054668782564,2231.7209087193505,16305042648455.6,78970902460819.45,88654547250925.72,150759697878270.78,0.5238197182152993,0.5880520357802046,0.1338453503353452,0.9996567751651958,0.1839165971070406,13394880564448.432,48,1,0.8892262757790468,1933.0154418410941,0.9090930482178665,0.8955808336477348,0.88676906829674,0.8800742969683035,0.8746141317645886,192.95368106050435,61.04840238104912,28.51685464828383,16.186528788419107
420.64044738306325,462.61762030529707,391.49897344078636,71.11864686451067,1897.3333393961414,260.29447802785893,2157.627817424,19032020056323.22,97088031293179.69,107796507384313.27,174444344902985.62,0.5565559109822311,0.6179421146857041,0.12063919269386575,0.9997233502698081,0.17655507138529788,16106209507622.771,48,1,0.89562399173392,1897.3333393961414,0.9143487122832954,0.9016154620603003,0.8933097097514894,0.8869977228281198,0.8818483517463951,177.92730382863434,50.9467114236411,20.979033789401306,10.441428986182169
467.87814468276554,429.797873088025,370.79115578289475,59.00671730513029,1869.136094662108,230.8209654266528,2099.957060088761,21876126964821.855,117012611069723.78,128761084159031.19,197816833708586.34,0.5915199878393604,0.6509106517634159,0.10991699297741662,0.9997691351568597,0.16989703921569135,18872765337483.113,48,1,0.901029137444614,1869.136094662108,0.9187871457138652,0.9067125718029094,0.898835336414658,0.8928480063233741,0.8879626269682634,165.04322418247335,42.93172088221984,15.805781104303296,7.040239257656307
515.1158419824677,402.9118142557454,351.4110591976492,51.50075505809624,1846.6957931952365,208.3308826611374,2055.026675856374,24857672968267.914,138789700957860.97,151642689545319.12,220790271889057.03,0.6286042395364239,0.6868178033745832,0.10137624251243427,0.9998039265099024,0.16392265952813428,21680330230830.996,48,1,0.9056739516019056,1846.6957931952365,0.9226002446546547,0.9110919700780873,0.9035835135159891,0.897875872280413,0.8932181574803839,154.1259376329948,36.71699491258579,12.360344891265209,5.1276052242915835
